Iteration,RMSE,Complexity,Equation
2,17.139169624785108,13,PySRFunction(X=>Btbd_9_60652 + Cyp_1_b_1_72511*(Fpr_1_30738 + Gm_13889_55024) - 1*(-0.7694399))
2,17.09353670808601,14,PySRFunction(X=>(Cyp_1_b_1_72511 - 1*(-0.7694399))*(Fpr_1_30738 + Gm_13889_55024) - 1.9419875 - 1*(-0.7694399))
2,16.56733836389174,15,PySRFunction(X=>Acyp_1_74193*(Cyp_1_a_1_79654 - Rgs_22_79648) + Mt_2_76492/0.11212675 - 1*1.1241999)
2,16.24210392963448,16,PySRFunction(X=>AI_661384_31503*(Cyp_1_a_1_79654 - Rgs_22_79648) + Mt_2_76492/0.11212675 - Rgs_22_79648)
2,16.115724397150835,17,PySRFunction(X=>Acyp_1_74193*(Cyp_1_a_1_79654 - Rgs_22_79648) + (Mt_2_76492 - 1*0.63595414)/0.11212675 - 1*1.1241999)
2,15.742921620997514,18,PySRFunction(X=>Acyp_1_74193*(Cyp_1_a_1_79654 - Rgs_22_79648) + Mt_2_76492/0.11212675 - Ubxn_2_b_58845 - 1*1.3779336)
2,15.625441393010579,19,PySRFunction(X=>Acyp_1_74193*(Cyp_1_a_1_79654 - Rgs_22_79648) - Creb_1_71798 + Mt_2_76492/0.11212675 - Ubxn_2_b_58845)
2,15.446674693142043,20,PySRFunction(X=>AI_661384_31503*(Cyp_1_a_1_79654 - Rgs_22_79648)/0.560863 + Mt_2_76492/0.11212675 - Myl_4_70627 - 1*(-0.79270357))
3,86.2482945014585,1,PySRFunction(X=>0.361011650000000)
3,79.38701542261241,2,PySRFunction(X=>Trappc_6_b_65552)
3,22.62360397144973,3,PySRFunction(X=>41.16205 + 42.427464)
3,22.59516137048126,4,PySRFunction(X=>Zfp_760_55727 - 1*(-78.635635))
3,19.740233639244426,6,PySRFunction(X=>Mt_2_76492/0.11212675 - 1*(-0.59834))
3,19.66380427653797,9,PySRFunction(X=>-Arntl_59197 + Mt_2_76492/0.11212675 + 0.93019736)
3,18.63686434901653,11,PySRFunction(X=>Cyp_1_a_1_79654/0.6268308 + Mt_2_76492/0.13093548 - 1*(-1.7697978))
3,18.552042066839242,12,PySRFunction(X=>Cyp_1_a_1_79654/0.6268308 + Mt_2_76492/0.13093548 + Ptpn_1_29137)
3,16.863791980611172,13,PySRFunction(X=>B_3_gnt_2_60493*Cyp_1_a_1_29719 + C_2_73108*Slc_26_a_4_56472 - 1*0.63013166)
3,16.47132876285436,14,PySRFunction(X=>B_3_gnt_2_60493*Cyp_1_a_1_29719 + C_2_73108*Slc_26_a_4_56472 - Cnot_10_70213)
3,16.426728813676217,15,PySRFunction(X=>Acyp_1_74193*(Cyp_1_a_1_79654 - Rgs_22_79648) + Mt_2_76492/0.11147336 - 1*2.1903713)
3,16.24210392963448,16,PySRFunction(X=>AI_661384_31503*(Cyp_1_a_1_79654 - Rgs_22_79648) + Mt_2_76492/0.11212675 - Rgs_22_79648)
3,15.562444018733178,17,PySRFunction(X=>Adamts_5_56833*(-4.7418747) + (Cyp_1_b_1_72511 - 1*(-1.8078687))*(Fpr_1_30738 + Plscr_4_55764) - 1*0.7226452)
3,15.337158754929314,18,PySRFunction(X=>Adamts_5_56833*(-4.7418747) - Adamts_5_56833 + (Cyp_1_b_1_72511 - 1*(-1.8078687))*(Fpr_1_30738 + Plscr_4_55764))
3,15.281762665627285,20,PySRFunction(X=>Adamts_5_56833*(-4.7418747) - Adamts_5_56833 + (Cyp_1_b_1_72511 - 1*(-1.8078687))*(Fpr_1_30738 + Plscr_4_55764)/0.9911268)
4,85.85114656161772,1,PySRFunction(X=>0.772641000000000)
4,79.38701542261241,2,PySRFunction(X=>Trappc_6_b_65552)
4,22.62360397144973,3,PySRFunction(X=>41.16205 + 42.427464)
4,22.59516137048126,4,PySRFunction(X=>Zfp_760_55727 - 1*(-78.635635))
4,19.740233639244426,6,PySRFunction(X=>Mt_2_76492/0.11212675 - 1*(-0.59834))
4,19.66380427653797,9,PySRFunction(X=>-Arntl_59197 + Mt_2_76492/0.11212675 + 0.93019736)
4,18.63686434901653,11,PySRFunction(X=>Cyp_1_a_1_79654/0.6268308 + Mt_2_76492/0.13093548 - 1*(-1.7697978))
4,18.552042066839242,12,PySRFunction(X=>Cyp_1_a_1_79654/0.6268308 + Mt_2_76492/0.13093548 + Ptpn_1_29137)
4,16.85753269977194,13,PySRFunction(X=>B_3_gnt_2_60493*Cyp_1_a_1_29719 + C_2_73108*Slc_26_a_4_56472 - 1*0.8590191)
4,16.47132876285436,14,PySRFunction(X=>B_3_gnt_2_60493*Cyp_1_a_1_29719 + C_2_73108*Slc_26_a_4_56472 - Cnot_10_70213)
4,16.426728813676217,15,PySRFunction(X=>Acyp_1_74193*(Cyp_1_a_1_79654 - Rgs_22_79648) + Mt_2_76492/0.11147336 - 1*2.1903713)
4,16.24210392963448,16,PySRFunction(X=>AI_661384_31503*(Cyp_1_a_1_79654 - Rgs_22_79648) + Mt_2_76492/0.11212675 - Rgs_22_79648)
4,15.516742626382047,17,PySRFunction(X=>Adamts_5_56833*(-4.7418747) + (Cyp_1_b_1_72511 - 1*(-1.4588395))*(Fpr_1_30738 + Plscr_4_55764) + 0.49379095)
4,15.297286358746193,18,PySRFunction(X=>Adamts_5_56833*(-4.7418747) - Gm_21190_82342 + (Cyp_1_b_1_72511 - 1*(-1.8078687))*(Fpr_1_30738 + Plscr_4_55764))
4,15.171773400472105,20,PySRFunction(X=>-4.7418747*Adamts_5_56833 - Gm_21190_82342 + (Cyp_1_b_1_72511 - 1*(-1.8078687))*(Fpr_1_30738 + Plscr_4_55764 + 0.22653171))
5,85.85114656161772,1,PySRFunction(X=>0.772641000000000)
5,79.38701542261241,2,PySRFunction(X=>Trappc_6_b_65552)
5,22.62360397144973,3,PySRFunction(X=>41.16205 + 42.427464)
5,22.59516137048126,4,PySRFunction(X=>Zfp_760_55727 - 1*(-78.635635))
5,19.740233639244426,6,PySRFunction(X=>Mt_2_76492/0.11212675 - 1*(-0.59834))
5,19.66380427653797,9,PySRFunction(X=>-Arntl_59197 + Mt_2_76492/0.11212675 + 0.93019736)
5,19.486508658104604,10,PySRFunction(X=>-Hfe_2_69619 + Mt_2_76492/0.114012845 + Spp_1_63793)
5,18.63686434901653,11,PySRFunction(X=>Cyp_1_a_1_79654/0.6268308 + Mt_2_76492/0.13093548 - 1*(-1.7697978))
5,18.552042066839242,12,PySRFunction(X=>Cyp_1_a_1_79654/0.6268308 + Mt_2_76492/0.13093548 + Ptpn_1_29137)
5,16.85753269977194,13,PySRFunction(X=>B_3_gnt_2_60493*Cyp_1_a_1_29719 + C_2_73108*Slc_26_a_4_56472 - 1*0.8590191)
5,16.47132876285436,14,PySRFunction(X=>B_3_gnt_2_60493*Cyp_1_a_1_29719 + C_2_73108*Slc_26_a_4_56472 - Cnot_10_70213)
5,16.426728813676217,15,PySRFunction(X=>Acyp_1_74193*(Cyp_1_a_1_79654 - Rgs_22_79648) + Mt_2_76492/0.11147336 - 1*2.1903713)
5,16.035706531147145,16,PySRFunction(X=>(-Asb_14_29409 + Csrnp_1_69505 + Gsta_1_31374 + 1.4905015)*4.2442117*2.9845865 - 1*0.9928063)
5,15.144199388633128,17,PySRFunction(X=>Gm_13889_55024*(Gja_1_75237 - (-1.1498994*Alg_11_64834 + Asb_14_29409)/0.53926224) - 1*(-6.648167))
5,14.816865753613165,20,PySRFunction(X=>Gm_13889_55024*(Gja_1_75237 - (-1.1837606*Alg_11_64834 + Asb_14_29409)/0.53625375) + Zfp_672_67722 + 2.0304224)
6,85.85114656161772,1,PySRFunction(X=>0.772641000000000)
6,79.38701542261241,2,PySRFunction(X=>Trappc_6_b_65552)
6,22.62360397144973,3,PySRFunction(X=>41.16205 + 42.427464)
6,22.59516137048126,4,PySRFunction(X=>Zfp_760_55727 - 1*(-78.635635))
6,19.740233639244426,6,PySRFunction(X=>Mt_2_76492/0.11212675 - 1*(-0.59834))
6,19.28447461887326,9,PySRFunction(X=>Mt_2_76492/0.10355708 - (Dusp_11_79084 + 2.5274267))
6,18.63686434901653,11,PySRFunction(X=>Cyp_1_a_1_79654/0.6268308 + Mt_2_76492/0.13093548 - 1*(-1.7697978))
6,18.552042066839242,12,PySRFunction(X=>Cyp_1_a_1_79654/0.6268308 + Mt_2_76492/0.13093548 + Ptpn_1_29137)
6,16.85753269977194,13,PySRFunction(X=>B_3_gnt_2_60493*Cyp_1_a_1_29719 + C_2_73108*Slc_26_a_4_56472 - 1*0.8590191)
6,16.47132876285436,14,PySRFunction(X=>B_3_gnt_2_60493*Cyp_1_a_1_29719 + C_2_73108*Slc_26_a_4_56472 - Cnot_10_70213)
6,16.426728813676217,15,PySRFunction(X=>Acyp_1_74193*(Cyp_1_a_1_79654 - Rgs_22_79648) + Mt_2_76492/0.11147336 - 1*2.1903713)
6,16.011191148317316,16,PySRFunction(X=>(-Asb_14_29409 + Csrnp_1_69505 + Gsta_1_31374 + 1.4905015)*4.2442117*2.9845865 - 1*1.7955834)
6,15.144199388633128,17,PySRFunction(X=>Gm_13889_55024*(Gja_1_75237 - (-1.1498994*Alg_11_64834 + Asb_14_29409)/0.53926224) - 1*(-6.648167))
6,14.5992878340486,18,PySRFunction(X=>Acyp_1_74193*(Cyp_1_a_1_79654 - Tacr_1_72530) + Mt_2_76492/0.10064107 - (Dusp_11_79084 + 16.890327))
7,85.85114656161772,1,PySRFunction(X=>0.772641000000000)
7,79.38701542261241,2,PySRFunction(X=>Trappc_6_b_65552)
7,22.62360397144973,3,PySRFunction(X=>41.16205 + 42.427464)
7,22.59516137048126,4,PySRFunction(X=>Zfp_760_55727 - 1*(-78.635635))
7,19.740233639244426,6,PySRFunction(X=>Mt_2_76492/0.11212675 - 1*(-0.59834))
7,19.28447461887326,9,PySRFunction(X=>Mt_2_76492/0.10355708 - (Dusp_11_79084 + 2.5274267))
7,18.63686434901653,11,PySRFunction(X=>Cyp_1_a_1_79654/0.6268308 + Mt_2_76492/0.13093548 - 1*(-1.7697978))
7,18.552042066839242,12,PySRFunction(X=>Cyp_1_a_1_79654/0.6268308 + Mt_2_76492/0.13093548 + Ptpn_1_29137)
7,16.85753269977194,13,PySRFunction(X=>B_3_gnt_2_60493*Cyp_1_a_1_29719 + C_2_73108*Slc_26_a_4_56472 - 1*0.8590191)
7,16.47132876285436,14,PySRFunction(X=>B_3_gnt_2_60493*Cyp_1_a_1_29719 + C_2_73108*Slc_26_a_4_56472 - Cnot_10_70213)
7,16.080409077154773,15,PySRFunction(X=>Cyp_1_b_1_72511*(Gja_1_75237 - (-1.3155301*Alg_11_64834 + Gm_21190_82342)) + 2.3351111)
7,15.981438956408773,16,PySRFunction(X=>Alg_11_64834 + Cyp_1_b_1_72511*(Gja_1_75237 - (Alg_11_64834*(-1.3155301) + Gm_21190_82342)))
7,15.144199388633128,17,PySRFunction(X=>Gm_13889_55024*(Gja_1_75237 - (-1.1498994*Alg_11_64834 + Asb_14_29409)/0.53926224) - 1*(-6.648167))
7,14.5992878340486,18,PySRFunction(X=>Acyp_1_74193*(Cyp_1_a_1_79654 - Tacr_1_72530) + Mt_2_76492/0.10064107 - (Dusp_11_79084 + 16.890327))
7,14.266359275963929,20,PySRFunction(X=>Acyp_1_74193*(Cyp_1_a_1_79654 - Tacr_1_72530) - 2.603378*Dusp_11_79084 + Mt_2_76492/0.114012845 - 0.55634654)
8,85.85114656161772,1,PySRFunction(X=>0.772641000000000)
8,79.38701542261241,2,PySRFunction(X=>Trappc_6_b_65552)
8,22.62360397144973,3,PySRFunction(X=>41.16205 + 42.427464)
8,22.59516137048126,4,PySRFunction(X=>Zfp_760_55727 - 1*(-78.635635))
8,19.740233639244426,6,PySRFunction(X=>Mt_2_76492/0.11212675 - 1*(-0.59834))
8,19.412819973112565,7,PySRFunction(X=>Mt_2_76492/0.10327444 - mtNd_3_82089)
8,19.28447461887326,9,PySRFunction(X=>Mt_2_76492/0.10355708 - (Dusp_11_79084 + 2.5274267))
8,18.63686434901653,11,PySRFunction(X=>Cyp_1_a_1_79654/0.6268308 + Mt_2_76492/0.13093548 - 1*(-1.7697978))
8,18.3069833042269,12,PySRFunction(X=>Arf_1_31811 + Stab_1_67351*(-Tspan_4_30708 - 2.4299252)*(-1.7475939))
8,16.85753269977194,13,PySRFunction(X=>B_3_gnt_2_60493*Cyp_1_a_1_29719 + C_2_73108*Slc_26_a_4_56472 - 1*0.8590191)
8,16.47132876285436,14,PySRFunction(X=>B_3_gnt_2_60493*Cyp_1_a_1_29719 + C_2_73108*Slc_26_a_4_56472 - Cnot_10_70213)
8,16.021667657394097,15,PySRFunction(X=>Cyp_1_b_1_72511*(Gja_1_75237 - (Alg_11_64834*(-1.3923066) + Gm_21190_82342)) + 0.6907788)
8,15.98138893420108,16,PySRFunction(X=>Cyp_1_b_1_72511*(Gja_1_75237 - (Alg_11_64834*(-1.3923066) + Gm_21190_82342)) + Ube_3_a_65027)
8,15.144199388633128,17,PySRFunction(X=>Gm_13889_55024*(Gja_1_75237 - (-1.1498994*Alg_11_64834 + Asb_14_29409)/0.53926224) - 1*(-6.648167))
8,14.5992878340486,18,PySRFunction(X=>Acyp_1_74193*(Cyp_1_a_1_79654 - Tacr_1_72530) + Mt_2_76492/0.10064107 - (Dusp_11_79084 + 16.890327))
8,14.266359275963929,20,PySRFunction(X=>Acyp_1_74193*(Cyp_1_a_1_79654 - Tacr_1_72530) - 2.603378*Dusp_11_79084 + Mt_2_76492/0.114012845 - 0.55634654)
9,85.85114656161772,1,PySRFunction(X=>0.772641000000000)
9,79.38701542261241,2,PySRFunction(X=>Trappc_6_b_65552)
9,22.62360397144973,3,PySRFunction(X=>41.16205 + 42.427464)
9,22.59516137048126,4,PySRFunction(X=>Zfp_760_55727 - 1*(-78.635635))
9,19.740233639244426,6,PySRFunction(X=>Mt_2_76492/0.11212675 - 1*(-0.59834))
9,19.412819973112565,7,PySRFunction(X=>Mt_2_76492/0.10327444 - mtNd_3_82089)
9,19.28447461887326,9,PySRFunction(X=>Mt_2_76492/0.10355708 - (Dusp_11_79084 + 2.5274267))
9,18.63686434901653,11,PySRFunction(X=>Cyp_1_a_1_79654/0.6268308 + Mt_2_76492/0.13093548 - 1*(-1.7697978))
9,18.3069833042269,12,PySRFunction(X=>Arf_1_31811 + Stab_1_67351*(-Tspan_4_30708 - 2.4299252)*(-1.7475939))
9,16.85753269977194,13,PySRFunction(X=>B_3_gnt_2_60493*Cyp_1_a_1_29719 + C_2_73108*Slc_26_a_4_56472 - 1*0.8590191)
9,16.47132876285436,14,PySRFunction(X=>B_3_gnt_2_60493*Cyp_1_a_1_29719 + C_2_73108*Slc_26_a_4_56472 - Cnot_10_70213)
9,16.010849266177786,15,PySRFunction(X=>Cyp_1_b_1_72511*(Gja_1_75237 - (Alg_11_64834*(-1.3923066) + Gm_21190_82342)) + 0.8268502)
9,15.98138893420108,16,PySRFunction(X=>Cyp_1_b_1_72511*(Gja_1_75237 - (Alg_11_64834*(-1.3923066) + Gm_21190_82342)) + Ube_3_a_65027)
9,15.144199388633128,17,PySRFunction(X=>Gm_13889_55024*(Gja_1_75237 - (-1.1498994*Alg_11_64834 + Asb_14_29409)/0.53926224) - 1*(-6.648167))
9,14.5992878340486,18,PySRFunction(X=>Acyp_1_74193*(Cyp_1_a_1_79654 - Tacr_1_72530) + Mt_2_76492/0.10064107 - (Dusp_11_79084 + 16.890327))
9,14.266359275963929,20,PySRFunction(X=>Acyp_1_74193*(Cyp_1_a_1_79654 - Tacr_1_72530) - 2.603378*Dusp_11_79084 + Mt_2_76492/0.114012845 - 0.55634654)
10,85.85114656161772,1,PySRFunction(X=>0.772641000000000)
10,79.38701542261241,2,PySRFunction(X=>Trappc_6_b_65552)
10,22.62360397144973,3,PySRFunction(X=>41.16205 + 42.427464)
10,22.59516137048126,4,PySRFunction(X=>Zfp_760_55727 - 1*(-78.635635))
10,19.740233639244426,6,PySRFunction(X=>Mt_2_76492/0.11212675 - 1*(-0.59834))
10,19.412819973112565,7,PySRFunction(X=>Mt_2_76492/0.10327444 - mtNd_3_82089)
10,18.692762124276584,9,PySRFunction(X=>(Cyp_1_b_1_72511 - Gm_21190_82342)*9.600478 - 1*(-58.154778))
10,18.37389668415214,11,PySRFunction(X=>Csf_2_61958/0.08474354 + Cyp_1_a_1_29719*4.4645047 - 1*(-0.32789564))
10,18.3069833042269,12,PySRFunction(X=>Arf_1_31811 + Stab_1_67351*(-Tspan_4_30708 - 2.4299252)*(-1.7475939))
10,16.85753269977194,13,PySRFunction(X=>B_3_gnt_2_60493*Cyp_1_a_1_29719 + C_2_73108*Slc_26_a_4_56472 - 1*0.8590191)
10,16.07967290616139,14,PySRFunction(X=>(0.389126*Csrnp_1_69505*Cxcl_10_29431 + Cyp_1_a_1_29719)*4.5977507 - 0.24856225)
10,16.010849266177786,15,PySRFunction(X=>Cyp_1_b_1_72511*(Gja_1_75237 - (Alg_11_64834*(-1.3923066) + Gm_21190_82342)) + 0.8268502)
10,15.98138893420108,16,PySRFunction(X=>Cyp_1_b_1_72511*(Gja_1_75237 - (Alg_11_64834*(-1.3923066) + Gm_21190_82342)) + Ube_3_a_65027)
10,15.144199388633128,17,PySRFunction(X=>Gm_13889_55024*(Gja_1_75237 - (-1.1498994*Alg_11_64834 + Asb_14_29409)/0.53926224) - 1*(-6.648167))
10,14.5992878340486,18,PySRFunction(X=>Acyp_1_74193*(Cyp_1_a_1_79654 - Tacr_1_72530) + Mt_2_76492/0.10064107 - (Dusp_11_79084 + 16.890327))
10,14.266359275963929,20,PySRFunction(X=>Acyp_1_74193*(Cyp_1_a_1_79654 - Tacr_1_72530) - 2.603378*Dusp_11_79084 + Mt_2_76492/0.114012845 - 0.55634654)
11,85.85114656161772,1,PySRFunction(X=>0.772641000000000)
11,79.38701542261241,2,PySRFunction(X=>Trappc_6_b_65552)
11,22.62360397144973,3,PySRFunction(X=>41.16205 + 42.427464)
11,21.90821702642115,4,PySRFunction(X=>Cyp_1_a_1_29719 - 1*(-77.74049))
11,19.740233639244426,6,PySRFunction(X=>Mt_2_76492/0.11212675 - 1*(-0.59834))
11,19.412819973112565,7,PySRFunction(X=>Mt_2_76492/0.10327444 - mtNd_3_82089)
11,18.692762124276584,9,PySRFunction(X=>(Cyp_1_b_1_72511 - Gm_21190_82342)*9.600478 - 1*(-58.154778))
11,18.37389668415214,11,PySRFunction(X=>Csf_2_61958/0.08474354 + Cyp_1_a_1_29719*4.4645047 - 1*(-0.32789564))
11,18.3069833042269,12,PySRFunction(X=>Arf_1_31811 + Stab_1_67351*(-Tspan_4_30708 - 2.4299252)*(-1.7475939))
11,16.85515366535033,13,PySRFunction(X=>B_3_gnt_2_60493*Cyp_1_a_1_29719 + C_2_73108*Slc_26_a_4_56472 - 1*1.0057721)
11,16.07967290616139,14,PySRFunction(X=>(0.389126*Csrnp_1_69505*Cxcl_10_29431 + Cyp_1_a_1_29719)*4.5977507 - 0.24856225)
11,16.010849266177786,15,PySRFunction(X=>Cyp_1_b_1_72511*(Gja_1_75237 - (Alg_11_64834*(-1.3923066) + Gm_21190_82342)) + 0.8268502)
11,15.98138893420108,16,PySRFunction(X=>Cyp_1_b_1_72511*(Gja_1_75237 - (Alg_11_64834*(-1.3923066) + Gm_21190_82342)) + Ube_3_a_65027)
11,15.144199388633128,17,PySRFunction(X=>Gm_13889_55024*(Gja_1_75237 - (-1.1498994*Alg_11_64834 + Asb_14_29409)/0.53926224) - 1*(-6.648167))
11,14.5992878340486,18,PySRFunction(X=>Acyp_1_74193*(Cyp_1_a_1_79654 - Tacr_1_72530) + Mt_2_76492/0.10064107 - (Dusp_11_79084 + 16.890327))
11,14.266359275963929,20,PySRFunction(X=>Acyp_1_74193*(Cyp_1_a_1_79654 - Tacr_1_72530) - 2.603378*Dusp_11_79084 + Mt_2_76492/0.114012845 - 0.55634654)
12,85.85114656161772,1,PySRFunction(X=>0.772641000000000)
12,79.38701542261241,2,PySRFunction(X=>Trappc_6_b_65552)
12,22.62360397144973,3,PySRFunction(X=>41.16205 + 42.427464)
12,21.90821702642115,4,PySRFunction(X=>Cyp_1_a_1_29719 - 1*(-77.74049))
12,19.740233639244426,6,PySRFunction(X=>Mt_2_76492/0.11212675 - 1*(-0.59834))
12,19.412819973112565,7,PySRFunction(X=>Mt_2_76492/0.10327444 - mtNd_3_82089)
12,18.692762124276584,9,PySRFunction(X=>(Cyp_1_b_1_72511 - Gm_21190_82342)*9.600478 - 1*(-58.154778))
12,18.37389668415214,11,PySRFunction(X=>Csf_2_61958/0.08474354 + Cyp_1_a_1_29719*4.4645047 - 1*(-0.32789564))
12,18.3069833042269,12,PySRFunction(X=>Arf_1_31811 + Stab_1_67351*(-Tspan_4_30708 - 2.4299252)*(-1.7475939))
12,16.85515366535033,13,PySRFunction(X=>B_3_gnt_2_60493*Cyp_1_a_1_29719 + C_2_73108*Slc_26_a_4_56472 - 1*1.0057721)
12,16.07967290616139,14,PySRFunction(X=>(0.389126*Csrnp_1_69505*Cxcl_10_29431 + Cyp_1_a_1_29719)*4.5977507 - 0.24856225)
12,16.010849266177786,15,PySRFunction(X=>Cyp_1_b_1_72511*(Gja_1_75237 - (Alg_11_64834*(-1.3923066) + Gm_21190_82342)) + 0.8268502)
12,15.98138893420108,16,PySRFunction(X=>Cyp_1_b_1_72511*(Gja_1_75237 - (Alg_11_64834*(-1.3923066) + Gm_21190_82342)) + Ube_3_a_65027)
12,15.144199388633128,17,PySRFunction(X=>Gm_13889_55024*(Gja_1_75237 - (-1.1498994*Alg_11_64834 + Asb_14_29409)/0.53926224) - 1*(-6.648167))
12,14.5992878340486,18,PySRFunction(X=>Acyp_1_74193*(Cyp_1_a_1_79654 - Tacr_1_72530) + Mt_2_76492/0.10064107 - (Dusp_11_79084 + 16.890327))
12,14.266359275963929,20,PySRFunction(X=>Acyp_1_74193*(Cyp_1_a_1_79654 - Tacr_1_72530) - 2.603378*Dusp_11_79084 + Mt_2_76492/0.114012845 - 0.55634654)
13,85.85114656161772,1,PySRFunction(X=>0.772641000000000)
13,79.38701542261241,2,PySRFunction(X=>Trappc_6_b_65552)
13,22.62360397144973,3,PySRFunction(X=>41.16205 + 42.427464)
13,21.90821702642115,4,PySRFunction(X=>Cyp_1_a_1_29719 - 1*(-77.74049))
13,19.740233639244426,6,PySRFunction(X=>Mt_2_76492/0.11212675 - 1*(-0.59834))
13,19.412819973112565,7,PySRFunction(X=>Mt_2_76492/0.10327444 - mtNd_3_82089)
13,18.692762124276584,9,PySRFunction(X=>(Cyp_1_b_1_72511 - Gm_21190_82342)*9.600478 - 1*(-58.154778))
13,18.37389668415214,11,PySRFunction(X=>Csf_2_61958/0.08474354 + Cyp_1_a_1_29719*4.4645047 - 1*(-0.32789564))
13,18.3069833042269,12,PySRFunction(X=>Arf_1_31811 + Stab_1_67351*(-Tspan_4_30708 - 2.4299252)*(-1.7475939))
13,16.85515366535033,13,PySRFunction(X=>B_3_gnt_2_60493*Cyp_1_a_1_29719 + C_2_73108*Slc_26_a_4_56472 - 1*1.0057721)
13,16.07160347691513,14,PySRFunction(X=>(0.38177246*Csrnp_1_69505*Cxcl_10_29431 + Cyp_1_a_1_29719)*4.702408 - 1.0539926)
13,16.010849266177786,15,PySRFunction(X=>Cyp_1_b_1_72511*(Gja_1_75237 - (Alg_11_64834*(-1.3923066) + Gm_21190_82342)) + 0.8268502)
13,15.98138893420108,16,PySRFunction(X=>Cyp_1_b_1_72511*(Gja_1_75237 - (Alg_11_64834*(-1.3923066) + Gm_21190_82342)) + Ube_3_a_65027)
13,15.144199388633128,17,PySRFunction(X=>Gm_13889_55024*(Gja_1_75237 - (-1.1498994*Alg_11_64834 + Asb_14_29409)/0.53926224) - 1*(-6.648167))
13,14.5992878340486,18,PySRFunction(X=>Acyp_1_74193*(Cyp_1_a_1_79654 - Tacr_1_72530) + Mt_2_76492/0.10064107 - (Dusp_11_79084 + 16.890327))
13,14.266359275963929,20,PySRFunction(X=>Acyp_1_74193*(Cyp_1_a_1_79654 - Tacr_1_72530) - 2.603378*Dusp_11_79084 + Mt_2_76492/0.114012845 - 0.55634654)
14,85.85114656161772,1,PySRFunction(X=>0.772641000000000)
14,79.38701542261241,2,PySRFunction(X=>Trappc_6_b_65552)
14,22.62360397144973,3,PySRFunction(X=>41.16205 + 42.427464)
14,21.90821702642115,4,PySRFunction(X=>Cyp_1_a_1_29719 - 1*(-77.74049))
14,19.740233639244426,6,PySRFunction(X=>Mt_2_76492/0.11212675 - 1*(-0.59834))
14,19.412819973112565,7,PySRFunction(X=>Mt_2_76492/0.10327444 - mtNd_3_82089)
14,18.692762124276584,9,PySRFunction(X=>(Cyp_1_b_1_72511 - Gm_21190_82342)*9.600478 - 1*(-58.154778))
14,18.37389668415214,11,PySRFunction(X=>Csf_2_61958/0.08474354 + Cyp_1_a_1_29719*4.4645047 - 1*(-0.32789564))
14,18.3069833042269,12,PySRFunction(X=>Arf_1_31811 + Stab_1_67351*(-Tspan_4_30708 - 2.4299252)*(-1.7475939))
14,16.85515366535033,13,PySRFunction(X=>B_3_gnt_2_60493*Cyp_1_a_1_29719 + C_2_73108*Slc_26_a_4_56472 - 1*1.0057721)
14,16.07160347691513,14,PySRFunction(X=>(0.38177246*Csrnp_1_69505*Cxcl_10_29431 + Cyp_1_a_1_29719)*4.702408 - 1.0539926)
14,15.455771529687537,15,PySRFunction(X=>Mt_2_76492/0.12617444 + Spib_29254*(Cyp_1_a_1_79654 - Tacr_1_72530) - 1*0.9657645)
