complexity,loss,score,equation,sympy_format,lambda_format
1,61.99075,0.0,-0.14127953,-0.141279530000000,PySRFunction(X=>-0.141279530000000)
2,56.8013,0.0874259675771014,myfunction(var6),var6,PySRFunction(X=>var6)
3,32.450214,0.5598521748996137,var6 * var6,var6*var6,PySRFunction(X=>var6*var6)
4,18.452183,0.5645243546190242,myfunction(var2 / 0.061585926),var2/0.061585926,PySRFunction(X=>var2/0.061585926)
5,11.525258,0.4706417085212173,(var2 * 2.581347) * var6,var2*2.581347*var6,PySRFunction(X=>var2*2.581347*var6)
6,4.618002,0.9145788307291568,myfunction(var2 * (2.9818985 * var6)),var2*2.9818985*var6,PySRFunction(X=>var2*2.9818985*var6)
7,4.355284,0.05857232344235575,0.46077645 + (var2 * (2.9818985 * var6)),var2*2.9818985*var6 + 0.46077645,PySRFunction(X=>var2*2.9818985*var6 + 0.46077645)
8,4.3146877,0.00936487409613837,myfunction(var2 * (2.9818985 * var6)) + 0.53765273,var2*2.9818985*var6 + 0.53765273,PySRFunction(X=>var2*2.9818985*var6 + 0.53765273)
9,3.3823247,0.24346169233461912,(0.29738164 + (var2 * (3.1556354 * var6))) + -0.6005721,var2*3.1556354*var6 - 0.6005721 + 0.29738164,PySRFunction(X=>var2*3.1556354*var6 - 0.6005721 + 0.29738164)
12,1.8680521,0.19788900797900408,myfunction((var2 * (((-0.15136571 * var13) - var6) / -0.36037874)) + var6),var2*(-0.15136571*var13 - var6)/(-0.36037874) + var6,PySRFunction(X=>var2*(-0.15136571*var13 - var6)/(-0.36037874) + var6)
14,1.2443318,0.20314877559965147,myfunction((((var6 + var6) * (1.6224899 * var2)) - var6) + (var13 / var10)),(var6 + var6)*1.6224899*var2 - var6 + var13/var10,PySRFunction(X=>(var6 + var6)*1.6224899*var2 - var6 + var13/var10)
16,3.4753546e-06,6.3942063599994,myfunction(((var6 + ((var6 + (var6 + var6)) * var2)) + (var13 / var10)) - var6),var2*(var6 + var6 + var6) - var6 + var6 + var13/var10,PySRFunction(X=>var2*(var6 + var6 + var6) - var6 + var6 + var13/var10)
