complexity,loss,score,equation,sympy_format,lambda_format
1,54.623627,0.0,var3,var3,PySRFunction(X=>var3)
2,26.702196,0.7157207088733225,myfunction(55.85855),55.8585500000000,PySRFunction(X=>55.8585500000000)
3,14.9601555,0.5793554423377637,var6 * 11.490253,var6*11.490253,PySRFunction(X=>var6*11.490253)
5,3.3921564,0.741962270760039,(var2 / 0.3180513) * var6,var2*var6/0.3180513,PySRFunction(X=>var2*var6/0.3180513)
7,2.1088836,0.2376535587089486,var13 + (var6 * (var2 * 3.0580947)),var13 + var6*var2*3.0580947,PySRFunction(X=>var13 + var6*var2*3.0580947)
9,0.42878345,0.7964809869959221,(var6 * (3.0024948 * var2)) + (var13 / var10),var6*3.0024948*var2 + var13/var10,PySRFunction(X=>var6*3.0024948*var2 + var13/var10)
11,0.41584525,0.015319408534037245,((-3.0247495 * (0.028443534 - var2)) * var6) + (var13 / var10),-3.0247495*var6*(0.028443534 - var2) + var13/var10,PySRFunction(X=>-3.0247495*var6*(0.028443534 - var2) + var13/var10)
12,0.4158452,1.2023704244560292e-07,myfunction((var6 * (-3.0247514 * (0.028446013 - var2))) + (var13 / var10)),var6*(-3.0247514)*(0.028446013 - var2) + var13/var10,PySRFunction(X=>var6*(-3.0247514)*(0.028446013 - var2) + var13/var10)
13,0.41222486,0.008744098457916525,(-0.54703873 / var5) + ((var6 * (3.0114288 * var2)) + (var13 / var10)),var6*3.0114288*var2 - 0.54703873/var5 + var13/var10,PySRFunction(X=>var6*3.0114288*var2 - 0.54703873/var5 + var13/var10)
15,0.39642653,0.019539124802104166,((var6 * (2.9950166 * var2)) + (var13 / var10)) + ((var10 / var15) / var14),var10/(var14*var15) + var6*2.9950166*var2 + var13/var10,PySRFunction(X=>var10/(var14*var15) + var6*2.9950166*var2 + var13/var10)
17,0.3911948,0.006642540961816869,((var13 / var10) + (var6 * (2.9958975 * var2))) + (((1.0871711 / var14) / var15) / var14),var6*2.9958975*var2 + 1.0871711/(var14*var14*var15) + var13/var10,PySRFunction(X=>var6*2.9958975*var2 + 1.0871711/(var14*var14*var15) + var13/var10)
19,0.38761666,0.00459439204487353,((var13 / var10) + (var6 * ((3.0084054 * var2) + -0.04588126))) + (((0.98211557 / var14) / var15) / var14),var6*(3.0084054*var2 - 0.04588126) + 0.98211557/(var14*var14*var15) + var13/var10,PySRFunction(X=>var6*(3.0084054*var2 - 0.04588126) + 0.98211557/(var14*var14*var15) + var13/var10)
