complexity,loss,score,equation,sympy_format,lambda_format
1,54.527164,0.0,var3,var3,PySRFunction(X=>var3)
2,26.558617,0.7193447470471805,myfunction(55.8285),55.8285000000000,PySRFunction(X=>55.8285000000000)
3,14.84979,0.5813685287347937,var6 * 11.47765,var6*11.47765,PySRFunction(X=>var6*11.47765)
5,3.5984483,0.7087414994847321,var2 * (3.1390631 * var6),var2*3.1390631*var6,PySRFunction(X=>var2*3.1390631*var6)
7,2.2960134,0.22466420504394471,((var6 * var2) + var13) * 2.8853893,(var13 + var2*var6)*2.8853893,PySRFunction(X=>(var13 + var2*var6)*2.8853893)
9,0.7159229,0.5826785570305181,(2.9973953 * (var6 * var2)) + (var13 / var10),2.9973953*var2*var6 + var13/var10,PySRFunction(X=>2.9973953*var2*var6 + var13/var10)
11,0.68359536,0.0231031579875044,(2.9907973 * (var6 * var2)) + (var13 / (var10 + -0.022705164)),var13/(var10 - 0.022705164) + 2.9907973*var2*var6,PySRFunction(X=>var13/(var10 - 0.022705164) + 2.9907973*var2*var6)
13,0.66489893,0.013865559740375922,(2.996536 * (var6 * var2)) + (var13 / ((var10 / 0.88468367) + -0.06862089)),var13/(var10/0.88468367 - 0.06862089) + 2.996536*var2*var6,PySRFunction(X=>var13/(var10/0.88468367 - 0.06862089) + 2.996536*var2*var6)
15,0.65993524,0.0037466675742071328,((((var6 * var2) * 3.0046768) + (var13 / var10)) - (-0.16166647 * var7)) - 1.3775963,var6*var2*3.0046768 - (-1)*0.16166647*var7 - 1*1.3775963 + var13/var10,PySRFunction(X=>var6*var2*3.0046768 - (-1)*0.16166647*var7 - 1*1.3775963 + var13/var10)
17,0.64636433,0.010389192929690599,((((var6 * var2) * 2.9973953) + (var13 / (var10 + -0.015370961))) - (-0.1345477 * var7)) - 1.1095895,var13/(var10 - 0.015370961) + var6*var2*2.9973953 - (-1)*0.1345477*var7 - 1*1.1095895,PySRFunction(X=>var13/(var10 - 0.015370961) + var6*var2*2.9973953 - (-1)*0.1345477*var7 - 1*1.1095895)
19,0.62668025,0.0154634403409393,(((((var6 * var2) * 3.4083295) + (var13 / (var10 + -0.05567012))) * 0.8809961) - (-0.13278344 * var7)) - 1.0860251,-(-1)*0.13278344*var7 + (var13/(var10 - 0.05567012) + var6*var2*3.4083295)*0.8809961 - 1*1.0860251,PySRFunction(X=>-(-1)*0.13278344*var7 + (var13/(var10 - 0.05567012) + var6*var2*3.4083295)*0.8809961 - 1*1.0860251)
