complexity,loss,score,equation,sympy_format,lambda_format
1,26.702194,0.0,55.85676,55.8567600000000,PySRFunction(X=>55.8567600000000)
3,25.359203,0.025802016342256498,50.885273 + var6,var6 + 50.885273,PySRFunction(X=>var6 + 50.885273)
5,24.049036,0.02652339452102102,(45.90888 + var6) + var6,var6 + var6 + 45.90888,PySRFunction(X=>var6 + var6 + 45.90888)
7,22.777357,0.02716399206375493,((var6 + 40.934704) + var6) + var6,var6 + var6 + var6 + 40.934704,PySRFunction(X=>var6 + var6 + var6 + 40.934704)
9,21.550982,0.02767277225190173,(((var6 + 35.96037) + var6) + var6) + var6,var6 + var6 + var6 + var6 + 35.96037,PySRFunction(X=>var6 + var6 + var6 + var6 + 35.96037)
11,20.378088,0.02798058901584175,((30.985674 + var6) + ((var6 + var6) + var6)) + var6,var6 + var6 + var6 + var6 + var6 + 30.985674,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + 30.985674)
13,19.268448,0.027995633220786843,((26.01111 + ((var6 + var6) + (var6 + var6))) + var6) + var6,var6 + var6 + var6 + var6 + var6 + var6 + 26.01111,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 + 26.01111)
15,18.233616,0.027601008050937636,(((21.036701 + var6) + ((var6 + var6) + (var6 + var6))) + var6) + var6,var6 + var6 + var6 + var6 + var6 + var6 + var6 + 21.036701,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 + var6 + 21.036701)
17,17.287025,0.026655351634430446,var6 + ((((16.062107 + var6) + ((var6 + var6) + var6)) + var6) + (var6 + var6)),var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + 16.062107,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + 16.062107)
19,16.175371,0.03323322167925134,var6 + ((((var6 + var6) + ((var6 + var6) + var6)) + var6) + ((var6 + var3) + var6)),var3 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6,PySRFunction(X=>var3 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6)
