complexity,loss,score,equation,sympy_format,lambda_format
1,26.558615,0.0,55.82471,55.8247100000000,PySRFunction(X=>55.8247100000000)
3,25.215366,0.025950303285677493,var6 + 50.850243,var6 + 50.850243,PySRFunction(X=>var6 + 50.850243)
5,23.905113,0.02668060074072045,(var6 + 45.879585) + var6,var6 + var6 + 45.879585,PySRFunction(X=>var6 + var6 + 45.879585)
7,22.633581,0.027328840356091143,(40.90459 + (var6 + var6)) + var6,var6 + var6 + var6 + 40.90459,PySRFunction(X=>var6 + var6 + var6 + 40.90459)
9,21.407675,0.02784259290466962,(35.92956 + ((var6 + var6) + var6)) + var6,var6 + var6 + var6 + var6 + 35.92956,PySRFunction(X=>var6 + var6 + var6 + var6 + 35.92956)
11,20.235687,0.028150886881774875,(30.955677 + ((var6 + var6) + (var6 + var6))) + var6,var6 + var6 + var6 + var6 + var6 + 30.955677,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + 30.955677)
13,19.127531,0.028159509000320892,(25.981634 + (((var6 + var6) + var6) + (var6 + var6))) + var6,var6 + var6 + var6 + var6 + var6 + var6 + 25.981634,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 + 25.981634)
15,18.094936,0.027748295352462447,(var6 + (var6 + ((21.006752 + ((var6 + var6) + var6)) + var6))) + var6,var6 + var6 + var6 + var6 + var6 + var6 + var6 + 21.006752,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 + var6 + 21.006752)
17,17.15156,0.02677149427326714,((var6 + ((var6 + (var6 + var6)) + ((var6 + var6) + var6))) + 16.03215) + var6,var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + 16.03215,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + 16.03215)
19,16.03548,0.033642682179471264,((var6 + (var6 + ((var6 + ((var6 + var6) + var6)) + var6))) + (var6 + var6)) + var3,var3 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6,PySRFunction(X=>var3 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6)
