complexity,loss,score,equation,sympy_format,lambda_format
1,54.745384,0.0,var3,var3,PySRFunction(X=>var3)
2,26.429443,0.7282144007823818,sqrt(3152.8713),56.1504345486302,PySRFunction(X=>56.1504345486302)
3,14.948602,0.5698608700990974,var6 * 11.520481,var6*11.520481,PySRFunction(X=>var6*11.520481)
5,3.8411095,0.6794282633000558,(var6 * var2) * 3.1505053,var6*var2*3.1505053,PySRFunction(X=>var6*var2*3.1505053)
7,2.8122838,0.155882181846857,((var6 * 3.064379) * var2) + var13,var13 + var6*3.064379*var2,PySRFunction(X=>var13 + var6*3.064379*var2)
9,1.9571942,0.18124248822668904,((3.00883 * var6) * var2) + (var13 / var10),3.00883*var2*var6 + var13/var10,PySRFunction(X=>3.00883*var2*var6 + var13/var10)
11,1.9075171,0.01285473413082629,(((var6 - -0.14123367) * 2.9364173) * var2) + (var13 / var10),(var6 - 1*(-0.14123367))*2.9364173*var2 + var13/var10,PySRFunction(X=>(var6 - 1*(-0.14123367))*2.9364173*var2 + var13/var10)
13,1.8493844,0.01547481089599954,((var13 / var10) + (var2 * (2.9789963 * var6))) + (0.15747729 / var11),var2*2.9789963*var6 + 0.15747729/var11 + var13/var10,PySRFunction(X=>var2*2.9789963*var6 + 0.15747729/var11 + var13/var10)
15,1.8248903,0.006666475659451101,(1.5871786 / (var11 * var8)) + ((var13 / var10) + (var2 * (2.9639626 * var6))),var2*2.9639626*var6 + 1.5871786/((var11*var8)) + var13/var10,PySRFunction(X=>var2*2.9639626*var6 + 1.5871786/((var11*var8)) + var13/var10)
16,1.7930655,0.01759315072929444,((0.40230635 / var11) / log(var8)) + ((var13 / var10) + (var2 * (2.964323 * var6))),2.964323*var2*var6 + 0.40230635/(var11*log(var8)) + var13/var10,PySRFunction(X=>2.964323*var2*var6 + 0.40230635/(var11*log(var8)) + var13/var10)
17,1.7636935,0.01651653525610571,((2.0383155 / var11) / var8) + ((var2 * (var6 * 2.9253488)) + ((var13 + var11) / var10)),var2*var6*2.9253488 + 2.0383155/(var11*var8) + (var11 + var13)/var10,PySRFunction(X=>var2*var6*2.9253488 + 2.0383155/(var11*var8) + (var11 + var13)/var10)
18,1.7275038,0.020732713285526966,((var2 * (var6 * 2.9271)) + ((var13 + var11) / var10)) + ((sqrt(var4) / var11) / var8),2.9271*var2*var6 + sqrt(var4)/(var11*var8) + (var11 + var13)/var10,PySRFunction(X=>2.9271*var2*var6 + sqrt(var4)/(var11*var8) + (var11 + var13)/var10)
20,1.7088183,0.005437698685887629,((var2 * (var6 * 2.9336188)) + ((var13 + var11) / var10)) + (((sqrt(var4) - var12) / var11) / var8),2.9336188*var2*var6 + (-var12 + sqrt(var4))/(var11*var8) + (var11 + var13)/var10,PySRFunction(X=>2.9336188*var2*var6 + (-var12 + sqrt(var4))/(var11*var8) + (var11 + var13)/var10)
