complexity,loss,score,equation,sympy_format,lambda_format
1,26.481426,0.0,55.79549,55.7954900000000,PySRFunction(X=>55.7954900000000)
3,25.141403,0.025963786249772115,50.821293 + var6,var6 + 50.821293,PySRFunction(X=>var6 + 50.821293)
5,23.834831,0.026684005432325186,var6 + (var6 - -45.84703),var6 + var6 - 1*(-45.84703),PySRFunction(X=>var6 + var6 - 1*(-45.84703))
7,22.567524,0.0273180582762744,var6 + ((var6 + var6) - -40.87176),var6 + var6 + var6 - 1*(-40.87176),PySRFunction(X=>var6 + var6 + var6 - 1*(-40.87176))
9,21.34648,0.027812513389170304,(var6 + ((var6 - -35.897854) + var6)) + var6,var6 + var6 + var6 + var6 - 1*(-35.897854),PySRFunction(X=>var6 + var6 + var6 + var6 - 1*(-35.897854))
11,20.18009,0.028095190055369142,(((var6 - (-30.925886 - var6)) + var6) + var6) + var6,var6 + var6 + var6 + var6 - (-var6 - 30.925886),PySRFunction(X=>var6 + var6 + var6 + var6 - (-var6 - 30.925886))
13,19.078388,0.028070149349483122,(((((var6 - -25.949339) + var6) + var6) + var6) + var6) + var6,var6 + var6 + var6 + var6 + var6 + var6 - 1*(-25.949339),PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 - 1*(-25.949339))
15,18.053217,0.02761614001633349,(((((var6 + var6) - (-20.974167 - var6)) + var6) + var6) + var6) + var6,var6 + var6 + var6 + var6 + var6 + var6 - (-var6 - 20.974167),PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 - (-var6 - 20.974167))
17,17.118334,0.026586921575437326,(((var6 + ((var6 + var6) - (-15.999714 - var6))) + var6) + (var6 + var6)) + var6,var6 + var6 + var6 + var6 + var6 + var6 + var6 - (-var6 - 15.999714),PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 + var6 - (-var6 - 15.999714))
18,17.118332,1.1683380634894329e-07,(((var6 + ((var6 + var6) - (-15.999623 - var6))) + var6) + (var6 + myfunction(var6))) + var6,var6 + var6 + var6 + var6 + var6 + var6 + var6 - (-var6 - 15.999623),PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 + var6 - (-var6 - 15.999623))
19,16.027048,0.06587214110747018,var6 + ((var3 + (var6 + ((var6 + var6) + ((var6 + var6) + var6)))) + (var6 + var6)),var3 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6,PySRFunction(X=>var3 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6)
