complexity,loss,score,equation,sympy_format,lambda_format
2,26.584585,0.0,myfunction(55.87655),55.8765500000000,PySRFunction(X=>55.8765500000000)
3,25.930061,0.024928584492623716,var2 + 52.395794,var2 + 52.395794,PySRFunction(X=>var2 + 52.395794)
4,18.442377,0.3407518376589881,myfunction(var2 / 0.060256347),var2/0.060256347,PySRFunction(X=>var2/0.060256347)
6,3.3838768,0.8478145399572148,myfunction(3.1425211 * (var6 * var2)),3.1425211*var2*var6,PySRFunction(X=>3.1425211*var2*var6)
7,3.3838766,5.9103808373289196e-08,myfunction(myfunction(3.1425095 * var6) * var2),var2*(3.1425095*var6),PySRFunction(X=>var2*(3.1425095*var6))
8,2.20219,0.4295696555846343,myfunction(var13 + ((var2 * 3.0220296) * var6)),var13 + var2*3.0220296*var6,PySRFunction(X=>var13 + var2*3.0220296*var6)
10,1.4898115,0.19540135894311586,myfunction((var2 * (2.975225 * var6)) + (1.942818 * var13)),1.942818*var13 + var2*2.975225*var6,PySRFunction(X=>1.942818*var13 + var2*2.975225*var6)
12,1.2386723,0.09230476085653536,myfunction(((var13 / (var2 * var10)) + (var6 * var2)) * 3.0073802),(var13/((var10*var2)) + var2*var6)*3.0073802,PySRFunction(X=>(var13/((var10*var2)) + var2*var6)*3.0073802)
13,0.7273733,0.532355533353479,myfunction(((myfunction(var2) / 0.33185282) * var6) - ((-0.32805198 - var13) / var10)),var2*var6/0.33185282 - (-var13 - 0.32805198)/var10,PySRFunction(X=>var2*var6/0.33185282 - (-var13 - 0.32805198)/var10)
14,0.2098072,1.2432508120309587,myfunction((var13 / var10) + ((var6 * var2) + (var2 * (var6 + var6)))),var2*var6 + var2*(var6 + var6) + var13/var10,PySRFunction(X=>var2*var6 + var2*(var6 + var6) + var13/var10)
16,0.20779821,0.004810774597877934,myfunction((var6 * (var2 / 0.3335328)) - myfunction(((0.023802131 / -0.66269815) - var13) / myfunction(var10))),var2*var6/0.3335328 - (-var13 + 0.023802131/(-0.66269815))/var10,PySRFunction(X=>var2*var6/0.3335328 - (-var13 + 0.023802131/(-0.66269815))/var10)
20,0.20756312,0.0002829945978640274,(((var6 * (var2 / (0.74106395 - 0.24052584))) + myfunction(var6 * var2)) - ((var10 - var13) / var10)) + 1.0588983,var2*var6 + var2*var6/(0.74106395 - 1*0.24052584) + 1.0588983 - (var10 - var13)/var10,PySRFunction(X=>var2*var6 + var2*var6/(0.74106395 - 1*0.24052584) + 1.0588983 - (var10 - var13)/var10)
