complexity,loss,score,equation,sympy_format,lambda_format
1,61.59923,0.0,0.31050622,0.310506220000000,PySRFunction(X=>0.310506220000000)
2,26.584585,0.8403178339334526,myfunction(55.87655),55.8765500000000,PySRFunction(X=>55.8765500000000)
3,25.930061,0.024928584492623716,var2 + 52.395794,var2 + 52.395794,PySRFunction(X=>var2 + 52.395794)
4,18.442377,0.3407518376589881,myfunction(var2 / 0.060256347),var2/0.060256347,PySRFunction(X=>var2/0.060256347)
6,3.3838768,0.8478145399572148,myfunction(3.1425211 * (var6 * var2)),3.1425211*var2*var6,PySRFunction(X=>3.1425211*var2*var6)
7,2.6344714,0.2503394798034729,((2.975225 * var6) * var2) + var13,var13 + 2.975225*var2*var6,PySRFunction(X=>var13 + 2.975225*var2*var6)
8,2.0959105,0.22869448949295232,myfunction(((var6 * 3.0563858) * var2) + var13),var13 + var6*3.0563858*var2,PySRFunction(X=>var13 + var6*3.0563858*var2)
9,1.4925195,0.3395224336395265,(((2.9702327 * var6) * var2) + var13) + var13,var13 + var13 + 2.9702327*var2*var6,PySRFunction(X=>var13 + var13 + 2.9702327*var2*var6)
10,0.20916581,1.9650936237961274,myfunction((var13 / var10) + ((var6 / 0.33324078) * var2)),var2*var6/0.33324078 + var13/var10,PySRFunction(X=>var2*var6/0.33324078 + var13/var10)
12,0.20808972,0.0025789769298785415,myfunction((var6 * (var2 / 0.33334312)) - ((-0.01609516 - var13) / var10)),var2*var6/0.33334312 - (-var13 - 0.01609516)/var10,PySRFunction(X=>var2*var6/0.33334312 - (-var13 - 0.01609516)/var10)
14,0.20729993,0.0019013255426728925,myfunction(((var13 - -0.01372527) / var10) + ((var6 * (2.9976037 * var2)) + 0.048873477)),var6*2.9976037*var2 + 0.048873477 + (var13 - 1*(-0.01372527))/var10,PySRFunction(X=>var6*2.9976037*var2 + 0.048873477 + (var13 - 1*(-0.01372527))/var10)
16,0.20703244,0.0006455929020519777,myfunction(((myfunction(var13) / var10) + (myfunction((var2 * 2.9900455) + 0.046144143) * var6)) + -0.01326338),var6*(var2*2.9900455 + 0.046144143) - 0.01326338 + var13/var10,PySRFunction(X=>var6*(var2*2.9900455 + 0.046144143) - 0.01326338 + var13/var10)
17,0.20574023,0.0062611423446303025,myfunction((var13 / var10) + (myfunction((-0.3244407 * -0.73462415) / var2) + (var2 * (var6 / 0.3335691)))),var2*var6/0.3335691 - 0.3244407*(-0.73462415)/var2 + var13/var10,PySRFunction(X=>var2*var6/0.3335691 - 0.3244407*(-0.73462415)/var2 + var13/var10)
19,0.20523193,0.0012368240690265888,myfunction(myfunction(((var6 * var2) + ((var13 * (6.2694488 + var9)) / ((var10 - -19.154623) * var10))) * 3.0011427)),(var13*(var9 + 6.2694488)/((var10*(var10 - 1*(-19.154623)))) + var2*var6)*3.0011427,PySRFunction(X=>(var13*(var9 + 6.2694488)/((var10*(var10 - 1*(-19.154623)))) + var2*var6)*3.0011427)
