complexity,loss,score,equation,sympy_format,lambda_format
1,62.297047,0.0,-0.4620748,-0.462074800000000,PySRFunction(X=>-0.462074800000000)
2,26.584585,0.8515824884631387,myfunction(55.87655),55.8765500000000,PySRFunction(X=>55.8765500000000)
3,25.930061,0.024928584492623716,var2 + 52.395794,var2 + 52.395794,PySRFunction(X=>var2 + 52.395794)
4,18.442377,0.3407518376589881,myfunction(var2 / 0.060256347),var2/0.060256347,PySRFunction(X=>var2/0.060256347)
6,3.3838768,0.8478145399572148,myfunction(3.1425211 * (var6 * var2)),3.1425211*var2*var6,PySRFunction(X=>3.1425211*var2*var6)
7,2.6344714,0.2503394798034729,((2.975225 * var6) * var2) + var13,var13 + 2.975225*var2*var6,PySRFunction(X=>var13 + 2.975225*var2*var6)
8,2.20219,0.1792302348849696,myfunction(var13 + ((var2 * 3.0220296) * var6)),var13 + var2*3.0220296*var6,PySRFunction(X=>var13 + var2*3.0220296*var6)
9,1.4925195,0.38898668824750915,(((2.9702327 * var6) * var2) + var13) + var13,var13 + var13 + 2.9702327*var2*var6,PySRFunction(X=>var13 + var13 + 2.9702327*var2*var6)
10,1.4898115,0.00181602963872241,myfunction((var2 * (2.975225 * var6)) + (1.942818 * var13)),1.942818*var13 + var2*2.975225*var6,PySRFunction(X=>1.942818*var13 + var2*2.975225*var6)
11,1.4677893,0.014892210606427238,(((var6 / 0.3371292) * var2) + (var13 + var13)) + var11,var11 + var13 + var13 + var2*var6/0.3371292,PySRFunction(X=>var11 + var13 + var13 + var2*var6/0.3371292)
12,0.22723307,1.8655364394304685,myfunction((var6 * (var2 / 0.3335328)) - ((0.023802131 - var13) / var10)),var2*var6/0.3335328 - (0.023802131 - var13)/var10,PySRFunction(X=>var2*var6/0.3335328 - (0.023802131 - var13)/var10)
14,0.20825358,0.043609879528440115,myfunction((var6 * (var2 / 0.3335328)) - (((0.052923758 * -0.91948044) - var13) / var10)),var2*var6/0.3335328 - (-var13 + 0.052923758*(-0.91948044))/var10,PySRFunction(X=>var2*var6/0.3335328 - (-var13 + 0.052923758*(-0.91948044))/var10)
16,0.20779821,0.001094503599744138,myfunction((var6 * (var2 / 0.3335328)) - myfunction(((0.023802131 / -0.66269815) - var13) / myfunction(var10))),var2*var6/0.3335328 - (-var13 + 0.023802131/(-0.66269815))/var10,PySRFunction(X=>var2*var6/0.3335328 - (-var13 + 0.023802131/(-0.66269815))/var10)
17,0.2077557,0.00020459439377344994,myfunction(myfunction((var6 * (var2 / 0.3335328)) - ((((-0.91948044 - 0.7367316) * 0.023802131) - var13) / var10))),var2*var6/0.3335328 - (-var13 + (-0.91948044 - 1*0.7367316)*0.023802131)/var10,PySRFunction(X=>var2*var6/0.3335328 - (-var13 + (-0.91948044 - 1*0.7367316)*0.023802131)/var10)
18,0.20756607,0.0009131715545632365,(((var2 * (var6 + var6)) + (var6 * var2)) + (myfunction(var13) / var10)) - (-0.04781764 / var1),var2*var6 + var2*(var6 + var6) + var13/var10 - (-1)*0.04781764/var1,PySRFunction(X=>var2*var6 + var2*(var6 + var6) + var13/var10 - (-1)*0.04781764/var1)
20,0.20756312,7.106221559733906e-06,(((var6 * (var2 / (0.74106395 - 0.24052584))) + myfunction(var6 * var2)) - ((var10 - var13) / var10)) + 1.0588983,var2*var6 + var2*var6/(0.74106395 - 1*0.24052584) + 1.0588983 - (var10 - var13)/var10,PySRFunction(X=>var2*var6 + var2*var6/(0.74106395 - 1*0.24052584) + 1.0588983 - (var10 - var13)/var10)
