complexity,loss,score,equation,sympy_format,lambda_format
1,56.42715,0.0,var1,var1,PySRFunction(X=>var1)
3,30.94437,0.3003796746859789,var13 + 37.306717,var13 + 37.306717,PySRFunction(X=>var13 + 37.306717)
4,25.402367,0.19734871762411665,var6 + sqrt(2440.7258),var6 + 49.4037022904154,PySRFunction(X=>var6 + 49.4037022904154)
5,20.468601,0.21595030523932846,var2 + (13.01596 * var2),var2 + 13.01596*var2,PySRFunction(X=>var2 + 13.01596*var2)
6,19.55767,0.045524516562871466,var6 / log(0.59377366 - -0.5226395),9.08091921294343*var6,PySRFunction(X=>9.08091921294343*var6)
7,6.59769,1.0866479490887615,(var2 * (var6 * 3.002424)) - var13,-var13 + var2*var6*3.002424,PySRFunction(X=>-var13 + var2*var6*3.002424)
8,4.318858,0.4237285723110273,(var2 * (var6 * 3.002424)) - log(0.87676954),3.002424*var2*var6 + 0.131511103355336,PySRFunction(X=>3.002424*var2*var6 + 0.131511103355336)
9,2.3939488,0.5900467953503108,((var2 * (var6 * 3.002424)) + var13) - 0.046768256,var13 + var2*var6*3.002424 - 1*0.046768256,PySRFunction(X=>var13 + var2*var6*3.002424 - 1*0.046768256)
10,2.2940836,0.042610759169086194,((var2 * (var6 * 3.002424)) + var13) - log(0.7833915),var13 + 3.002424*var2*var6 + 0.244122707949683,PySRFunction(X=>var13 + 3.002424*var2*var6 + 0.244122707949683)
12,1.6794548,0.1559321220006316,(((var2 * (var6 * 3.002424)) + var13) + var13) - log(0.87676954),2*var13 + 3.002424*var2*var6 + 0.131511103355336,PySRFunction(X=>2*var13 + 3.002424*var2*var6 + 0.131511103355336)
13,1.5075382,0.10799122767141268,((((var2 * (var6 * 3.002424)) + var13) + -0.30975804) + var13) - 0.16652256,var13 + var13 + var2*var6*3.002424 - 0.30975804 - 1*0.16652256,PySRFunction(X=>var13 + var13 + var2*var6*3.002424 - 0.30975804 - 1*0.16652256)
14,0.9267274,0.48657381280982676,(var13 + ((var2 * (var6 * 3.002424)) + (sqrt(var13) / var10))) - var10,-var10 + var13 + 3.002424*var2*var6 + sqrt(var13)/var10,PySRFunction(X=>-var10 + var13 + 3.002424*var2*var6 + sqrt(var13)/var10)
15,0.8725828,0.060201906149938374,((((var13 / 1.9442321) / var10) + (var2 * (var6 * 3.002424))) + var13) - 0.046768256,var13 + var2*var6*3.002424 - 1*0.046768256 + var13/(1.9442321*var10),PySRFunction(X=>var13 + var2*var6*3.002424 - 1*0.046768256 + var13/(1.9442321*var10))
16,0.80403334,0.0818168133064581,(var13 + (((var6 * 3.002424) * var2) + ((var13 / sqrt(3.002424)) / var10))) - var10,-var10 + var13 + 3.002424*var2*var6 + 0.577117160934968*var13/var10,PySRFunction(X=>-var10 + var13 + 3.002424*var2*var6 + 0.577117160934968*var13/var10)
17,0.43158397,0.6221786441578349,(var13 / var10) + ((var6 + ((sqrt(var10) + (var6 + var6)) - sqrt(var10))) * var2),3*var2*var6 + var13/var10,PySRFunction(X=>3*var2*var6 + var13/var10)
