complexity,loss,score,equation,sympy_format,lambda_format
1,56.42715,0.0,var1,var1,PySRFunction(X=>var1)
3,26.046274,0.38653785015772263,var2 + 52.37645,var2 + 52.37645,PySRFunction(X=>var2 + 52.37645)
4,25.402367,0.025032366680629376,var6 + sqrt(2440.7258),var6 + 49.4037022904154,PySRFunction(X=>var6 + 49.4037022904154)
5,20.468601,0.21595030523932846,var2 + (13.01596 * var2),var2 + 13.01596*var2,PySRFunction(X=>var2 + 13.01596*var2)
6,19.55767,0.045524516562871466,var6 / log(0.59377366 - -0.5226395),9.08091921294343*var6,PySRFunction(X=>9.08091921294343*var6)
7,2.113362,2.2250874924990507,(var2 * (3.0650609 * var6)) + var13,var13 + var2*3.0650609*var6,PySRFunction(X=>var13 + var2*3.0650609*var6)
9,1.5421594,0.15754820115768028,(((var2 * var6) / 0.3346885) + var13) + var13,var13 + var13 + var2*var6/0.3346885,PySRFunction(X=>var13 + var13 + var2*var6/0.3346885)
10,0.42879397,1.2799623738668575,(log(20.132828) * (var2 * var6)) + (var13 / var10),3.00235171661992*var2*var6 + var13/var10,PySRFunction(X=>3.00235171661992*var2*var6 + var13/var10)
11,0.41948488,0.021949064808238865,((var13 / var10) - ((var2 * var6) * -3.0120883)) - 0.20831348,-(-3.0120883)*var2*var6 - 1*0.20831348 + var13/var10,PySRFunction(X=>-(-3.0120883)*var2*var6 - 1*0.20831348 + var13/var10)
16,0.4186695,0.0003891312992834442,(sqrt(var9) / var6) + (((var2 / 0.33195737) * var6) + ((var13 / var10) + -0.32494777)),3.01243500031344*var2*var6 - 0.32494777 + sqrt(var9)/var6 + var13/var10,PySRFunction(X=>3.01243500031344*var2*var6 - 0.32494777 + sqrt(var9)/var6 + var13/var10)
17,0.41836867,0.000718796403161554,(((var13 / var10) + (log(20.238436) * (var2 * var6))) + (var9 * 1.154885)) - sqrt(var9),3.0075835687063*var2*var6 - sqrt(var9) + 1.154885*var9 + var13/var10,PySRFunction(X=>3.0075835687063*var2*var6 - sqrt(var9) + 1.154885*var9 + var13/var10)
18,0.41237792,0.014422818992604737,((var13 / var10) - (var2 / (-0.33225313 / var6))) - (-0.33225313 / ((var10 - var5) * sqrt(1.3174961))),3.00975343708575*var2*var6 + 0.33225313/(1.14782232945696*var10 - 1.14782232945696*var5) + var13/var10,PySRFunction(X=>3.00975343708575*var2*var6 + 0.33225313/(1.14782232945696*var10 - 1.14782232945696*var5) + var13/var10)
20,0.40650418,0.007172999309733235,(var9 / ((var15 / sqrt(0.13462639)) - var14)) + ((var13 / var10) + ((var2 + (var2 + var2)) * var6)),3*var2*var6 + var9/(-var14 + 2.72542916999638*var15) + var13/var10,PySRFunction(X=>3*var2*var6 + var9/(-var14 + 2.72542916999638*var15) + var13/var10)
