complexity,loss,score,equation,sympy_format,lambda_format
2,87.331085,0.0,PC_1,PC_1,PySRFunction(X=>PC_1)
3,22.623602,1.3507127728651314,83.71846 - 0.12581968,83.71846 - 1*0.12581968,PySRFunction(X=>83.71846 - 1*0.12581968)
4,21.175625,0.06614294158051898,PC_2 - -83.58719,PC_2 - 1*(-83.58719),PySRFunction(X=>PC_2 - 1*(-83.58719))
6,20.630106,0.013049645411425143,(PC_2 * 2.0714645) + 83.56252,PC_2*2.0714645 + 83.56252,PySRFunction(X=>PC_2*2.0714645 + 83.56252)
7,19.564089,0.05305577337957616,(PC_2 - PC_1) + 83.56252,-PC_1 + PC_2 + 83.56252,PySRFunction(X=>-PC_1 + PC_2 + 83.56252)
9,18.933752,0.01637477117407054,((PC_2 - PC_1) * 2.0714645) + 83.56252,(-PC_1 + PC_2)*2.0714645 + 83.56252,PySRFunction(X=>(-PC_1 + PC_2)*2.0714645 + 83.56252)
10,18.261158,0.036169859028954636,((PC_2 - PC_1) + PC_3) - -83.589226,-PC_1 + PC_2 + PC_3 - 1*(-83.589226),PySRFunction(X=>-PC_1 + PC_2 + PC_3 - 1*(-83.589226))
13,17.62756,0.011770901361278565,((PC_2 - (PC_1 - PC_2)) - -83.589226) + PC_3,PC_2 + PC_3 - (PC_1 - PC_2) - 1*(-83.589226),PySRFunction(X=>PC_2 + PC_3 - (PC_1 - PC_2) - 1*(-83.589226))
14,17.022957,0.03490074154278019,((2.0714645 * (PC_2 - (PC_1 - PC_3))) + 83.56252) + -0.040783133,2.0714645*(PC_2 - (PC_1 - PC_3)) - 0.040783133 + 83.56252,PySRFunction(X=>2.0714645*(PC_2 - (PC_1 - PC_3)) - 0.040783133 + 83.56252)
16,16.779976,0.007188287035549312,((2.0937335 * (PC_2 - ((PC_1 * 0.7440985) - PC_3))) + 82.99596) - -0.5918723,2.0937335*(PC_2 - (PC_1*0.7440985 - PC_3)) - 1*(-0.5918723) + 82.99596,PySRFunction(X=>2.0937335*(PC_2 - (PC_1*0.7440985 - PC_3)) - 1*(-0.5918723) + 82.99596)
18,16.779974,5.959484450251702e-08,(((PC_2 - ((0.7445521 * PC_1) - PC_3)) * 2.0927048) + 83.5259) + (0.24959409 ^ 1.9641526),(PC_2 - (0.7445521*PC_1 - PC_3))*2.0927048 + 0.24959409**1.9641526 + 83.5259,PySRFunction(X=>(PC_2 - (0.7445521*PC_1 - PC_3))*2.0927048 + 0.24959409**1.9641526 + 83.5259)
