complexity,loss,score,equation,sympy_format,lambda_format
1,58.406265,0.0,var2,var2,PySRFunction(X=>var2)
3,15.652544,0.658394850895854,var6 / 0.094952084,var6/0.094952084,PySRFunction(X=>var6/0.094952084)
5,14.163343,0.049988155857007444,(var6 / 0.08765328) + var13,var13 + var6/0.08765328,PySRFunction(X=>var13 + var6/0.08765328)
7,2.6713994,0.8340273465062,((var2 * var6) / 0.33429) + var13,var13 + var2*var6/0.33429,PySRFunction(X=>var13 + var2*var6/0.33429)
9,1.821548,0.19145788296623287,(var13 + ((var6 * 2.975615) * var2)) + var13,var13 + var13 + var6*2.975615*var2,PySRFunction(X=>var13 + var13 + var6*2.975615*var2)
11,0.7143358,0.4680444040532748,((var13 / var10) + (var2 * (2.9933689 * var6))) - -0.117089264,var2*2.9933689*var6 - 1*(-0.117089264) + var13/var10,PySRFunction(X=>var2*2.9933689*var6 - 1*(-0.117089264) + var13/var10)
13,0.71381634,0.0003637287711572979,((var2 * ((var6 / 0.6069035) / 0.5508895)) + (var13 / var10)) - -0.1389787,var2*var6/(0.5508895*0.6069035) - 1*(-0.1389787) + var13/var10,PySRFunction(X=>var2*var6/(0.5508895*0.6069035) - 1*(-0.1389787) + var13/var10)
15,0.69659084,0.012213747049282552,(((var2 * var6) / 0.336052) + (((var13 - -0.39830947) / var10) + -0.26723132)) - -0.14519387,var2*var6/0.336052 - 0.26723132 - 1*(-0.14519387) + (var13 - 1*(-0.39830947))/var10,PySRFunction(X=>var2*var6/0.336052 - 0.26723132 - 1*(-0.14519387) + (var13 - 1*(-0.39830947))/var10)
16,0.6950522,0.0022112576037490107,((((var13 + sqrt(0.055600278)) / var10) * 0.99096775) + ((var2 * var6) / 0.33420444)) - 0.20916592,2.99218047492128*var2*var6 - 0.20916592 + 0.99096775*(var13 + 0.235797111941601)/var10,PySRFunction(X=>2.99218047492128*var2*var6 - 0.20916592 + 0.99096775*(var13 + 0.235797111941601)/var10)
17,0.6948224,0.0003306773173551626,((((var13 + sqrt(sqrt(0.055600278))) / var10) + ((var2 * var6) / 0.33420444)) - 0.20916592) + -0.36328334,2.99218047492128*var2*var6 - 0.57244926 + (var13 + 0.485589447930658)/var10,PySRFunction(X=>2.99218047492128*var2*var6 - 0.57244926 + (var13 + 0.485589447930658)/var10)
18,0.6879424,0.009951159842329608,(((var6 / 1.4521348) * ((var2 * 4.3547044) - 0.106738634)) + ((var13 + 0.34481865) / var10)) - log(1.139874),0.688641302446577*var6*(4.3547044*var2 - 0.106738634) - 0.130917729982131 + (var13 + 0.34481865)/var10,PySRFunction(X=>0.688641302446577*var6*(4.3547044*var2 - 0.106738634) - 0.130917729982131 + (var13 + 0.34481865)/var10)
19,0.6862355,0.0024842502238526117,(sqrt(sqrt(var2)) * -0.85596764) + (((var13 + 0.3168409) / var10) + (((var6 * 2.9949248) * var2) + 0.80000603)),-0.85596764*var2**(1/4) + 2.9949248*var2*var6 + 0.80000603 + (var13 + 0.3168409)/var10,PySRFunction(X=>-0.85596764*var2**(1/4) + 2.9949248*var2*var6 + 0.80000603 + (var13 + 0.3168409)/var10)
