Feature,Importance
Hcn2_57591,0.0015073697177405507
D630045J12Rik_62087,0.0015031025144254632
Ccl6_74906,0.0014897265206980006
Gpx1_30525,0.00148607870237784
Tnfrsf12a_60668,0.0014829242812373661
Tbc1d7_65739,0.0014750943231116272
Bdkrb2_54168,0.0014453151579729758
Chpt1_78785,0.0014424787679857129
H2-M5_73158,0.001423754655675145
Tm2d2_70064,0.0014184948785216746
Nkain4_74119,0.0013594534557775794
Stx11_67128,0.001336365198996076
Idi1_63868,0.0013136636922036287
Snx11_32113,0.001312241578467333
Gdpd2_59601,0.0013001969701487877
Fosl1_30439,0.0012997067742698896
Slc35f3_61620,0.001281099979542954
Gm5737_59680,0.001276860794753484
C2_73108,0.0012693269335767598
Galnt17_63802,0.0012613790966453024
Spp1_63793,0.001255305910046037
Cxcl1_29501,0.0012481440465734958
March3_58049,0.0012283305750516928
Slitrk6_57432,0.0012155534187442167
Lhfpl2_60768,0.0012033020369697479
Tspan4_30708,0.0011903345499242337
Mt1_76728,0.001188596851324539
Ppfibp1_75630,0.0011846387012517485
Osgin1_79857,0.001180057762823494
Slurp1_55564,0.0011611184123159661
Entpd8_29407,0.0011482641531734212
Aldh3a1_60545,0.0011375804689570741
Msln_61916,0.001124742009142553
Nrg1_67125,0.001123619307643928
Sulf1_73848,0.0011120193868901012
Praf2_31312,0.0011076960601547076
Alox15_61552,0.0010939453443718947
Arg2_81876,0.0010799809545012438
Nppa_58684,0.0010782061362968245
Fam83h_59213,0.0010698979246883812
Ubash3a_72205,0.0010651533038067687
Clhc1_59972,0.0010612951760249588
Srxn1_75314,0.0010570067519324754
Myl3_75394,0.001045517448995661
Myl2_32080,0.0010421698826510064
Ccl3_30767,0.0010334116593809376
Slc25a25_72214,0.0010311473992236852
Slc12a4_60641,0.0010296296131495088
Lgals2_59528,0.0010194903082826063
Timp1_30249,0.0010171025860131132
Tcap_31038,0.0010151642150123183
Mettl14_68520,0.0010023200082346132
Esm1_60954,0.0009989264000473616
Upk3b_57520,0.0009896398516148867
Ly6g6d_70681,0.0009841759072385591
Bnc1_57800,0.0009724650608970902
Ift43_67275,0.0009716043012681133
Il4i1_71608,0.000970779456272044
Gclm_29258,0.0009690467837456055
Zfp672_67722,0.0009684839077050937
Btnl9_55542,0.0009618015792214825
Arhgap40_61637,0.0009581877064000595
Gdnf_74188,0.0009499974016604142
C2_63618,0.0009466154002504153
Igkv6-15_64030,0.000942476676556257
Sema7a_72108,0.0009216148914882077
Fam241b_53836,0.0009128946895433121
Socs3_79479,0.0009063568817383371
Zwilch_31068,0.0008968030290208747
Ptpn1_29137,0.0008915705371020581
Cdon_64083,0.0008903159053359611
Inip_82129,0.0008826094781199125
5430427O19Rik_60267,0.0008803480893205205
Cxcl2_63751,0.0008731255062436313
Lmo7_70010,0.0008337543102386948
Ate1_68840,0.0008311434507916044
Mcur1_30741,0.0008231534223921914
Dnajc28_64398,0.0008216439181168126
Lrrc10_60238,0.000815827850876406
Pprc1_31385,0.0008126859753560272
Il4i1_31821,0.0008117471751024477
Ankrd1_58025,0.0008108451129843647
Myrf_65894,0.0008067022427883155
EAR12_31077,0.0008037298606418066
Gbp4_72637,0.000800806390302265
Rps26_78862,0.0008006342685438291
Tbx20_77085,0.000798325936034895
Hist1h2bc_29206,0.0007942627898480134
Ms4a6b_55953,0.0007923321022398255
Siglecf_71530,0.000790981770901877
Cdkn1a_66319,0.0007901331939514005
Rab22a_53860,0.000787117999175919
Hspa1a_69206,0.0007869640205152205
Txnrd1_31483,0.0007839121468287691
Rraga_80101,0.0007820835741113378
Acyp1_74193,0.0007817182679947405
Iglc3_31393,0.0007686583779304153
C530008M17Rik_76670,0.0007628766292978247
Socs3_31487,0.0007600999378707883
AC132444.6_82305,0.0007507801523502139
Hif3a_63907,0.0007449526043271171
B3gnt2_60493,0.0007440446400894914
Syce2_75594,0.0007420537648522033
Adam33_72301,0.0007418371520001814
Tmem68_65264,0.0007301727578906099
Bhlhe41_56554,0.0007290260784263572
Tnfrsf9_66723,0.0007267788094511489
Grrp1_59421,0.0007227195778191267
Alg11_64834,0.0007215942671710176
Gm3776_29765,0.0007044254140418164
Spp1_63768,0.0007003653980852413
Chrm2_55332,0.0006998505757871955
Hsph1_73551,0.00069337495845534
Trim25_58251,0.0006887892257984933
Adora1_56938,0.0006883008539115227
Slc6a15_31138,0.0006858384149985325
Abcc4_30363,0.0006812886678211425
Rbm12b2_72856,0.0006770638926653676
P2ry10b_63457,0.000659503766056399
Arf1_31811,0.0006580417763532436
Slf1_71972,0.0006542454664112472
Adam22_79503,0.0006542081431611933
Fosb_75538,0.0006524852933672494
Wnt2b_62005,0.000650142481533684
Gm15448_82247,0.0006490679304116132
Fcer1g_31620,0.0006455300464876361
Gja1_75237,0.000645315092731735
Hmox1_55177,0.0006175122125082563
Zmiz2_62411,0.0006136765728763038
Art1_56953,0.0006065104631708466
Lvrn_57576,0.0005997138253668464
Dusp11_79084,0.0005959846979354225
Gm43302_29203,0.0005930792230704982
Snrpd1_63068,0.0005914897270619716
Alg11_67845,0.0005859263134168525
Fpr1_30738,0.0005778329947994225
Sppl3_71185,0.0005763851222060464
Fam19a1_59360,0.0005757734539765573
Gsta1_31374,0.0005696463920745417
Nrap_65543,0.000567404250331352
Adgrd1_56894,0.0005670144590338039
Klra4_78746,0.0005653766425085352
Nde1_77231,0.0005540776213320956
Zfp990_67367,0.0005496210332093868
Ttc30b_62618,0.0005484648364661018
Slc7a11_30093,0.0005470632301552368
Ube3a_65027,0.0005452761043401132
Btbd9_60652,0.0005437776443011359
Zfp975_78027,0.0005433581718397555
Myh6_65230,0.0005404529559001303
Txnrd1_72590,0.0005404432542109206
Tfdp2_69536,0.0005380555143786231
Rfesd_55124,0.000537525770303201
Aldh1a2_60261,0.0005357619118189459
S100a8_71339,0.0005272467661372817
Cenpw_64386,0.0005248751777741791
Kdm6a_65647,0.0005210671859279094
Cldn15_60727,0.0005201281934159002
Zfp52_62706,0.0005172233388526075
Nrap_31919,0.0005047578294789613
Nr4a1_74357,0.0005042521743232301
Fam69a_64595,0.0005001942034341052
Il1f9_29621,0.0004997339846375751
Ckmt2_30858,0.000492175495631385
Cask_29837,0.000491728278770399
Manea_77830,0.0004797605131999031
Zfp758_70179,0.00047972684403137944
Ifit1bl1_54956,0.0004793237719982771
Zfp949_73420,0.0004775526953318987
Atf2_65871,0.00047641947629860186
Zfp39_58512,0.00046585729032682483
Iqcb1_56811,0.0004651684750344311
Marco_61146,0.0004593135330765534
Trdmt1_72939,0.00045800038589554
Trmt61a_77219,0.0004570871226533627
Rad1_77614,0.00045619091565444743
Selenot_65863,0.00045602120763238896
Aplp1_78493,0.0004536469633485279
Gm13238_30264,0.0004513758942286238
Eef1a2_67152,0.0004475374385766706
Ifit3_29860,0.00044739734186188037
Upk1b_58678,0.0004413499797540519
Creb1_71798,0.00043736521693136653
Iglc2_56362,0.00042580842803496485
Ckm_31031,0.0004249790115634168
Fbxo7_30569,0.0004245133689387102
Myocd_76752,0.0004195755632684262
Gpc1_58802,0.0004188253595295
Lrrn4_58063,0.0004109175534018418
Osgin1_30257,0.0004045205343280745
Tfdp2_75238,0.000403259721525309
Klrd1_63559,0.0003989012681519049
Cebpd_68861,0.0003970087993676132
Gadd45g_64460,0.0003948318614265821
Saa3_70560,0.0003929091398733763
Zfp943_68358,0.00038495451803702616
Abcg2_77190,0.00036668098353925593
Zfp760_55727,0.00036368628892198963
Ifit1_72951,0.00035503151914209217
Hmox1_31505,0.00035500469066647694
Notum_69460,0.00035443330124656754
Zfp994_73585,0.000353508345375529
Fam76b_71997,0.00035275602354909835
Siglec1_74052,0.0003515273203714324
Nt5c_33336,0.00035025490368339465
Tcap_75536,0.0003435949811833122
Picalm_80276,0.00034322935937131815
Tfec_66160,0.0003426489469495369
Actn2_32214,0.0003412376983050292
Umad1_66790,0.00034116258111583356
Chil3_30648,0.0003387545927953764
Mypn_29309,0.0003333388147150634
Ccdc186_58520,0.0003330224813078926
Ppp4r3b_79887,0.00032655649279949846
Klhdc2_30951,0.00032541055711315584
Zeb1_66163,0.0003253518279414088
Trappc6b_65552,0.0003210379235037365
Nkain4_82157,0.00032064087767908774
Bcl3_75627,0.00031772121072612603
Srxn1_30173,0.00031604644818284647
Chpt1_73742,0.0003146207716270876
Zfp942_55918,0.00030715186300380647
Spib_29254,0.00030565411959776164
Knl1_69014,0.00030561932285577605
P2ry10b_76313,0.0003029069994754985
Klre1_58825,0.0003002603664711303
Tlr8_74724,0.0002970050980904801
9930111J21Rik1_66397,0.000296581577947386
Mme_70214,0.0002960030667517879
Gap43_70845,0.0002958237752789441
Mcoln3_57792,0.00029543003570109183
Gm13212_64546,0.00029495553073002423
Rb1cc1_65517,0.00029378875212384895
Kat6a_29325,0.00029260923769926017
Paxbp1_76157,0.00029163986721890227
Lrif1_65652,0.000285606638633989
Dram2_71194,0.0002776079951004953
Cklf_70787,0.0002768222863618595
Ckm_65514,0.0002722746132310965
Zfp820_56096,0.00027077169179249184
Lipo5_56386,0.0002681255061419852
Sh2d1b1_55581,0.0002598689655531186
Sema3c_68751,0.00025366919082163084
Thnsl1_66164,0.0002369079600642174
Hint3_54352,0.00023474712314276443
Zhx3_63695,0.00023397943477543738
Lgr4_56873,0.00023029503455970654
Chil3_66072,0.00021547326603436981
Il18_31667,0.00021345723609940206
Zfp992_80059,0.0002120349290503783
Smpdl3a_68633,0.00019924954079216767
2010309G21Rik_29518,0.00019508655510296055
Mllt3_64358,0.00015892384920625932
