chem,equation,parital derivative w/ respect to chem,integrated_derivative,complexity,loss,score,sympy_format,lambda_format,Dataset,Directory
<<<<<<< HEAD
var10,((var6 * (var2 * (1.0097378 + 1.0097378))) + ((var6 / sqrt(sqrt(var10))) * var2)) + var13,-var2*var6/(4*var10**(5/4)),-139.28398386571632,17.0,1.236906,0.2273866768825233,var13 + 2.0194756*var2*var6 + var2*var6/var10**(1/4),PySRFunction(X=>var13 + 2.0194756*var2*var6 + var2*var6/var10**(1/4)),No_noise_rel_var,high
var10,((var6 * (var2 * (1.0097378 + 1.0097378))) + ((-0.12215768 + (var6 / sqrt(sqrt(var10)))) * var2)) + var13,-var2*var6/(4*var10**(5/4)),-139.28398386571632,19.0,1.0544201,0.0798110763326091,var13 + 2.0194756*var2*var6 + var2*(-0.12215768 + var6/var10**(1/4)),PySRFunction(X=>var13 + 2.0194756*var2*var6 + var2*(-0.12215768 + var6/var10**(1/4))),No_noise_rel_var,high
=======
var13,(((var6 + (var6 + var6)) * var2) - log(var6)) + var13,1,8.668032227179301,12.0,3.3653553,0.0626689733282812,var13 + 3*var2*var6 - log(var6),PySRFunction(X=>var13 + 3*var2*var6 - log(var6)),No_noise_rel_var,high
var13,(((var6 + (var6 + var6)) + log(sqrt(var13))) * var2) + var13,1 + var2/(2*var13),51.00350269333901,13.0,2.1141453,0.4648829270997955,var13 + var2*(3*var6 + log(sqrt(var13))),PySRFunction(X=>var13 + var2*(3*var6 + log(sqrt(var13)))),No_noise_rel_var,high
var13,(((var6 + (var6 + var6)) + log(sqrt(sqrt(var13)))) * var2) + var13,1 + var2/(4*var13),38.46030674353074,14.0,2.0028934,0.0540577822495162,var13 + var2*(3*var6 + log(var13**(1/4))),PySRFunction(X=>var13 + var2*(3*var6 + log(var13**(1/4)))),No_noise_rel_var,high
var13,((((var6 + (var6 + var6)) + log(sqrt(var13))) * var2) + var13) - -1.5328285,1 + var2/(2*var13),51.00350269333901,15.0,1.9491365,0.0272063811088145,var13 + var2*(3*var6 + log(sqrt(var13))) + 1.5328285,PySRFunction(X=>var13 + var2*(3*var6 + log(sqrt(var13))) + 1.5328285),No_noise_rel_var,high
var13,((var6 * (var2 * (1.0097378 + 1.0097378))) + ((var6 / sqrt(sqrt(var10))) * var2)) + var13,1,8.668032227179301,17.0,1.236906,0.2273866768825233,var13 + 2.0194756*var2*var6 + var2*var6/var10**(1/4),PySRFunction(X=>var13 + 2.0194756*var2*var6 + var2*var6/var10**(1/4)),No_noise_rel_var,high
var13,((var6 * (var2 * (1.0097378 + 1.0097378))) + ((-0.12215768 + (var6 / sqrt(sqrt(var10)))) * var2)) + var13,1,8.668032227179301,19.0,1.0544201,0.0798110763326091,var13 + 2.0194756*var2*var6 + var2*(-0.12215768 + var6/var10**(1/4)),PySRFunction(X=>var13 + 2.0194756*var2*var6 + var2*(-0.12215768 + var6/var10**(1/4))),No_noise_rel_var,high
