chem,equation,parital derivative w/ respect to chem,integrated_derivative,complexity,loss,score,sympy_format,lambda_format,Dataset,Directory
var13,myfunction((((((var2 - -1.4524927) * 2.581347) - 0.94135666) + -1.3831449) * var6) + var13),1,8.668032227179301,14.0,3.4720883,0.4632494973358113,var13 + var6*((var2 - 1*(-1.4524927))*2.581347 - 1.3831449 - 1*0.94135666),PySRFunction(X=>var13 + var6*((var2 - 1*(-1.4524927))*2.581347 - 1.3831449 - 1*0.94135666)),Noise=1.25,med
var13,myfunction(((((((var2 - -1.4524927) * 2.581347) - 1.0482614) + -1.3831449) * var6) + var13) + var13),2,17.336064454358603,16.0,2.4326797,0.1778814107691713,var13 + var13 + var6*((var2 - 1*(-1.4524927))*2.581347 - 1.3831449 - 1*1.0482614),PySRFunction(X=>var13 + var13 + var6*((var2 - 1*(-1.4524927))*2.581347 - 1.3831449 - 1*1.0482614)),Noise=1.25,med
var13,myfunction(((((((var2 - -1.4524927) * 2.581347) - 0.94135666) + -1.3831449) * var6) + var13) + (var13 - var12)),2,17.336064454358603,18.0,2.3266368,0.0222848078082296,-var12 + var13 + var13 + var6*((var2 - 1*(-1.4524927))*2.581347 - 1.3831449 - 1*0.94135666),PySRFunction(X=>-var12 + var13 + var13 + var6*((var2 - 1*(-1.4524927))*2.581347 - 1.3831449 - 1*0.94135666)),Noise=1.25,med
var13,myfunction((((myfunction(((var2 - -1.086627) * 2.9381573) - 1.613187) + myfunction(-1.4278139)) * var6) + var13) + var13) + -0.29322994,2,17.336064454358603,20.0,1.7324275,0.1474500935915502,(var13 + var13 + var6*(((var2 - 1*(-1.086627))*2.9381573 - 1*1.613187) - 1.4278139)) - 0.29322994,PySRFunction(X=>(var13 + var13 + var6*(((var2 - 1*(-1.086627))*2.9381573 - 1*1.613187) - 1.4278139)) - 0.29322994),Noise=1.25,med
var13,myfunction(var13) - -54.26956,1,8.668032227179301,4.0,25.618881,0.0331140384074796,var13 - 1*(-54.26956),PySRFunction(X=>var13 - 1*(-54.26956)),Noise=1.25,med
var13,(var6 * ((2.7538304 + 0.19988137) * var2)) + var13,1,8.668032227179301,9.0,2.95853,0.2673077090389358,var13 + var2*var6*(0.19988137 + 2.7538304),PySRFunction(X=>var13 + var2*var6*(0.19988137 + 2.7538304)),Noise=1.25,med
var13,myfunction(((var6 * (var2 + var2)) / 0.65532905) + var13),1,8.668032227179301,10.0,2.2725039,0.2638102601173456,var13 + var6*(var2 + var2)/0.65532905,PySRFunction(X=>var13 + var6*(var2 + var2)/0.65532905),Noise=1.25,med
var13,(var6 * ((2.7538304 + (0.19988137 / var10)) * var2)) + var13,1,8.668032227179301,11.0,1.6199355,0.3384959296027943,var13 + var2*var6*(2.7538304 + 0.19988137/var10),PySRFunction(X=>var13 + var2*var6*(2.7538304 + 0.19988137/var10)),Noise=1.25,med
var13,myfunction(((var6 * (var2 + var2)) / 0.6710965) + (var13 / var10)),1/var10,12.300509102747341,12.0,1.2499279,0.2593004639861925,var6*(var2 + var2)/0.6710965 + var13/var10,PySRFunction(X=>var6*(var2 + var2)/0.6710965 + var13/var10),Noise=1.25,med
var13,((var13 / var10) + ((var6 * (var2 + var2)) / 0.6710965)) - -0.09220828,1/var10,12.300509102747341,13.0,1.2313088,0.0150082009416132,var6*(var2 + var2)/0.6710965 - 1*(-0.09220828) + var13/var10,PySRFunction(X=>var6*(var2 + var2)/0.6710965 - 1*(-0.09220828) + var13/var10),Noise=1.25,med
