chem,equation,parital derivative w/ respect to chem,integrated_derivative,complexity,loss,score,sympy_format,lambda_format,Dataset,Directory
var12,(((0.94895154 * ((var2 * (var6 * 3.1454465)) + var13)) - log(var10)) + var13) - var12,-1,-0.992567210622146,16.0,1.3382226,0.1068959416328594,-var12 + 1.94895154*var13 + 2.98487630016261*var2*var6 - log(var10),PySRFunction(X=>-var12 + 1.94895154*var13 + 2.98487630016261*var2*var6 - log(var10)),Noise=0.25,high
var12,(var12 / var3) + ((var13 / var10) - ((var6 * var2) * -2.999684)),1/var3,1.0853741770196799,13.0,0.20507577,0.0058553307958217,var12/var3 - (-2.999684)*var2*var6 + var13/var10,PySRFunction(X=>var12/var3 - (-2.999684)*var2*var6 + var13/var10),Noise=0.25,high
var12,(var12 / var3) + ((var13 / var10) - ((var6 * var2) * -2.999684)),1/var3,1.0853741770196799,13.0,0.20507577,0.0058553307958217,var12/var3 - (-2.999684)*var2*var6 + var13/var10,PySRFunction(X=>var12/var3 - (-2.999684)*var2*var6 + var13/var10),Noise=0.25,high
var12,(var12 / var3) + ((var13 / var10) - ((var6 * var2) * -2.999684)),1/var3,1.0853741770196799,13.0,0.20507577,0.0058553307958217,var12/var3 - (-2.999684)*var2*var6 + var13/var10,PySRFunction(X=>var12/var3 - (-2.999684)*var2*var6 + var13/var10),Noise=0.25,high
var1,(((var2 * var6) / 0.3335192) + (var13 / var10)) + (-0.0346942 / (var15 - var1)),-0.0346942/(-var1 + var15)**2,0.0,15.0,0.20139083,0.0054937184209845,var2*var6/0.3335192 - 0.0346942/(-var1 + var15) + var13/var10,PySRFunction(X=>var2*var6/0.3335192 - 0.0346942/(-var1 + var15) + var13/var10),Noise=0.25,high
var1,(((var2 * var6) / 0.3335192) + (var13 / var10)) + (-0.0346942 / (var15 - var1)),-0.0346942/(-var1 + var15)**2,0.0,15.0,0.20139083,0.0054937184209845,var2*var6/0.3335192 - 0.0346942/(-var1 + var15) + var13/var10,PySRFunction(X=>var2*var6/0.3335192 - 0.0346942/(-var1 + var15) + var13/var10),Noise=0.25,high
var1,(((var2 * var6) / 0.3335192) + (var13 / var10)) + (-0.0346942 / (var15 - var1)),-0.0346942/(-var1 + var15)**2,0.0,15.0,0.20139083,0.0054937184209845,var2*var6/0.3335192 - 0.0346942/(-var1 + var15) + var13/var10,PySRFunction(X=>var2*var6/0.3335192 - 0.0346942/(-var1 + var15) + var13/var10),Noise=0.25,high
var1,(((var2 * var6) / 0.3335192) + (var13 / var10)) + (-0.0346942 / (var15 - var1)),-0.0346942/(-var1 + var15)**2,0.0,15.0,0.20139083,0.0054937184209845,var2*var6/0.3335192 - 0.0346942/(-var1 + var15) + var13/var10,PySRFunction(X=>var2*var6/0.3335192 - 0.0346942/(-var1 + var15) + var13/var10),Noise=0.25,high
var1,(((var2 * var6) / 0.3335192) + (var13 / var10)) + (-0.0346942 / (var15 - var1)),-0.0346942/(-var1 + var15)**2,0.0,15.0,0.20139083,0.0054937184209845,var2*var6/0.3335192 - 0.0346942/(-var1 + var15) + var13/var10,PySRFunction(X=>var2*var6/0.3335192 - 0.0346942/(-var1 + var15) + var13/var10),Noise=0.25,high
var1,(((var2 * var6) / 0.3335192) + (var13 / var10)) + (-0.0346942 / (var15 - var1)),-0.0346942/(-var1 + var15)**2,0.0,15.0,0.20139083,0.0054937184209845,var2*var6/0.3335192 - 0.0346942/(-var1 + var15) + var13/var10,PySRFunction(X=>var2*var6/0.3335192 - 0.0346942/(-var1 + var15) + var13/var10),Noise=0.25,high
