chem,equation,parital derivative w/ respect to chem,integrated_derivative,complexity,loss,score,sympy_format,lambda_format,Dataset,Directory
var13,myfunction((var2 * ((var6 + var6) + var6)) + var13),1,8.668032227179301,10.0,3.2537751,0.2746683321419024,var13 + var2*(var6 + var6 + var6),PySRFunction(X=>var13 + var2*(var6 + var6 + var6)),Noise=2,med
var13,myfunction(((var2 * ((var6 + var6) + var6)) + var13) + var13),2,17.336064454358603,12.0,2.8327215,0.0692889905698986,var13 + var13 + var2*(var6 + var6 + var6),PySRFunction(X=>var13 + var13 + var2*(var6 + var6 + var6)),Noise=2,med
var13,myfunction(((var2 * (((var6 + var6) + var6) + -0.13144578)) + var13) + var13),2,17.336064454358603,14.0,2.7957456,0.0065695386127583,var13 + var13 + var2*(var6 + var6 + var6 - 0.13144578),PySRFunction(X=>var13 + var13 + var2*(var6 + var6 + var6 - 0.13144578)),Noise=2,med
var13,myfunction(myfunction((((var6 + var6) + var6) * var2) + var13) + (myfunction(var13) / 1.2936045)),1.77303379819721,15.368714102651536,16.0,2.7701735,0.0045944397453629,var13/1.2936045 + (var13 + var2*(var6 + var6 + var6)),PySRFunction(X=>var13/1.2936045 + (var13 + var2*(var6 + var6 + var6))),Noise=2,med
var13,myfunction(myfunction(myfunction(var13) + ((var2 * ((myfunction(var6) + var6) + var6)) + (var13 * 0.7658603)))),1.76586030000000,15.30653398909651,17.0,2.7697852,0.0001401815506804,var13*0.7658603 + var13 + var2*(var6 + var6 + var6),PySRFunction(X=>var13*0.7658603 + var13 + var2*(var6 + var6 + var6)),Noise=2,med
var13,myfunction((var13 + (1.2316414 + (var13 + (var6 * (1.0224814 * (2.8452568 * var2)))))) + (0.100347094 / 2.2514167)),2,17.336064454358603,18.0,2.7086082,0.0223348484373373,var13 + var13 + var6*1.0224814*2.8452568*var2 + 0.100347094/2.2514167 + 1.2316414,PySRFunction(X=>var13 + var13 + var6*1.0224814*2.8452568*var2 + 0.100347094/2.2514167 + 1.2316414),Noise=2,med
var13,myfunction((var13 + (0.5653572 + (var13 + (var6 * (-6.6381426 * (0.431827 * (-0.10273638 - var2))))))) + (-0.34112984 / 2.3667355)),2,17.336064454358603,20.0,2.7070966,0.0002791141864404,var13 + var13 + var6*(-6.6381426)*0.431827*(-var2 - 0.10273638) - 0.34112984/2.3667355 + 0.5653572,PySRFunction(X=>var13 + var13 + var6*(-6.6381426)*0.431827*(-var2 - 0.10273638) - 0.34112984/2.3667355 + 0.5653572),Noise=2,med
var13,myfunction(var13 + ((var6 * var2) * 3.0542321)),1,8.668032227179301,8.0,3.0740898,0.1343559769148643,var13 + var6*var2*3.0542321,PySRFunction(X=>var13 + var6*var2*3.0542321),Noise=2,med
var13,((var2 * (var6 / 0.32954)) + var13) + 0.3289731,1,8.668032227179301,9.0,3.0544162,0.0064203796425619,var13 + var2*var6/0.32954 + 0.3289731,PySRFunction(X=>var13 + var2*var6/0.32954 + 0.3289731),Noise=2,med
var13,myfunction((2.9804423 * (var2 * var6)) + (var13 / var10)),1/var10,12.300509102747341,10.0,2.0790164,0.3846935805466215,2.9804423*var2*var6 + var13/var10,PySRFunction(X=>2.9804423*var2*var6 + var13/var10),Noise=2,med
