chem,equation,parital derivative w/ respect to chem,integrated_derivative,complexity,loss,score,sympy_format,lambda_format,Dataset,Directory
var13,(var13 + (var6 * (var2 + var2))) / 0.741918,1.34785784951976,11.683275277293868,9.0,7.14352,0.1546065781655478,(var13 + var6*(var2 + var2))/0.741918,PySRFunction(X=>(var13 + var6*(var2 + var2))/0.741918),Noise=1.75,high
var13,((var13 + var2) + (var6 * (var2 + var2))) / 0.741918,1.34785784951976,11.683275277293868,11.0,3.4625807,0.3620957369830585,(var13 + var2 + var6*(var2 + var2))/0.741918,PySRFunction(X=>(var13 + var2 + var6*(var2 + var2))/0.741918),Noise=1.75,high
var13,(sqrt(var6) + ((var2 * (var6 * 2.6794329)) + var6)) + var13,1,8.668032227179301,12.0,3.3281627,0.0395937681159362,var13 + 2.6794329*var2*var6 + sqrt(var6) + var6,PySRFunction(X=>var13 + 2.6794329*var2*var6 + sqrt(var6) + var6),Noise=1.75,high
var13,(((var2 * ((var6 * 1.0081908) * 2.6794329)) + var6) + var13) + var13,2,17.336064454358603,13.0,2.6738014,0.2189192048190062,var13 + var13 + var2*var6*1.0081908*2.6794329 + var6,PySRFunction(X=>var13 + var13 + var2*var6*1.0081908*2.6794329 + var6),Noise=1.75,high
var13,((((var13 + var2) + sqrt(sqrt(var13))) + (2.0254138 * -1.2000737)) + (var6 * (var2 + var2))) / 0.69757736,1.43353276258851 + 0.358383190647128/var13**(3/4),14.146908808337287,19.0,2.5719028,0.0064758651844555,1.43353276258851*var13**(1/4) + 1.43353276258851*var13 + 2.86706552517702*var2*var6 + 1.43353276258851*var2 - 3.48441043585053,PySRFunction(X=>1.43353276258851*var13**(1/4) + 1.43353276258851*var13 + 2.86706552517702*var2*var6 + 1.43353276258851*var2 - 3.48441043585053),Noise=1.75,high
var13,((var13 + ((((var6 * (2.6144912 * var2)) / 0.9422693) + 0.3942603) - (sqrt(var10) + var10))) + var13) + var6,2,17.336064454358603,20.0,2.49985,0.0284152839853031,-sqrt(var10) - var10 + 2*var13 + 2.77467513798868*var2*var6 + var6 + 0.3942603,PySRFunction(X=>-sqrt(var10) - var10 + 2*var13 + 2.77467513798868*var2*var6 + var6 + 0.3942603),Noise=1.75,high
var13,var13 + ((3.0550792 * var2) * var6),1,8.668032227179301,7.0,2.8182466,0.9110873330554018,var13 + 3.0550792*var2*var6,PySRFunction(X=>var13 + 3.0550792*var2*var6),Noise=1.75,high
var13,(var13 + (var2 * (2.971576 * var6))) + var13,2,17.336064454358603,9.0,2.444124,0.0712140709997547,var13 + var13 + var2*2.971576*var6,PySRFunction(X=>var13 + var13 + var2*2.971576*var6),Noise=1.75,high
var13,((var2 * (2.971576 * var6)) - -1.0872676) + (var13 / var10),1/var10,12.300509102747341,11.0,1.9471511,0.1136597232833981,var2*2.971576*var6 - 1*(-1.0872676) + var13/var10,PySRFunction(X=>var2*2.971576*var6 - 1*(-1.0872676) + var13/var10),Noise=1.75,high
var13,((var2 * (var6 * 2.9690647)) + (var13 / var10)) + sqrt(var10),1/var10,12.300509102747341,12.0,1.9375461,0.0049450544423547,sqrt(var10) + 2.9690647*var2*var6 + var13/var10,PySRFunction(X=>sqrt(var10) + 2.9690647*var2*var6 + var13/var10),Noise=1.75,high
var13,((var13 / var10) + ((var2 * (var6 * 2.9690647)) - 0.35147622)) + 1.1360459,1/var10,12.300509102747341,13.0,1.9284219,0.0047202754608172,var2*var6*2.9690647 - 1*0.35147622 + 1.1360459 + var13/var10,PySRFunction(X=>var2*var6*2.9690647 - 1*0.35147622 + 1.1360459 + var13/var10),Noise=1.75,high
var13,((var13 / var10) + ((var6 * 2.9425123) * var2)) - (-0.7262494 / sqrt(var11)),1/var10,12.300509102747341,14.0,1.8946834,0.0176502467135431,2.9425123*var2*var6 + 0.7262494/sqrt(var11) + var13/var10,PySRFunction(X=>2.9425123*var2*var6 + 0.7262494/sqrt(var11) + var13/var10),Noise=1.75,high
var13,(sqrt(var5) / var8) + (((var2 * (var6 * 2.9339173)) + (var13 / var10)) + log(var2)),1/var10,12.300509102747341,17.0,1.8825022,0.0021499679954674,2.9339173*var2*var6 + sqrt(var5)/var8 + log(var2) + var13/var10,PySRFunction(X=>2.9339173*var2*var6 + sqrt(var5)/var8 + log(var2) + var13/var10),Noise=1.75,high
var13,(sqrt(var5 * 1.2097254) / var8) + (((var2 * (var6 * 2.9339173)) + (var13 / var10)) + log(var2)),1/var10,12.300509102747341,19.0,1.8807143,0.0004750989305348,2.9339173*var2*var6 + 1.09987517473575*sqrt(var5)/var8 + log(var2) + var13/var10,PySRFunction(X=>2.9339173*var2*var6 + 1.09987517473575*sqrt(var5)/var8 + log(var2) + var13/var10),Noise=1.75,high
var13,((var5 * 1.2097254) / var8) + ((((var6 * 2.9339173) * var2) + ((var13 - -0.66030157) / var10)) + log(1.1222203)),1/var10,12.300509102747341,20.0,1.8656502,0.0080420264435653,2.9339173*var2*var6 + 1.2097254*var5/var8 + 0.11530913363824 + (var13 + 0.66030157)/var10,PySRFunction(X=>2.9339173*var2*var6 + 1.2097254*var5/var8 + 0.11530913363824 + (var13 + 0.66030157)/var10),Noise=1.75,high
var13,var13 + 54.627823,1,8.668032227179301,3.0,25.571512,0.4008060861265125,var13 + 54.627823,PySRFunction(X=>var13 + 54.627823),Noise=1.75,high
var13,(10.982711 * var6) + var13,1,8.668032227179301,5.0,14.274828,0.3032699962185545,var13 + 10.982711*var6,PySRFunction(X=>var13 + 10.982711*var6),Noise=1.75,high
