chem,equation,parital derivative w/ respect to chem,integrated_derivative,complexity,loss,score,sympy_format,lambda_format,Dataset,Directory
var6,var6 + ((var6 + (var6 + ((((var3 + var6) + (var6 + var6)) + var6) + var6))) + var6),9,53.678664706915086,19.0,16.059454,0.0894608344999902,var3 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6,PySRFunction(X=>var3 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6),No_noise_all_var,low
var6,var6 + ((var6 + (var6 + ((((var3 + var6) + (var6 + var6)) + var6) + var6))) + var6),9,53.678664706915086,19.0,16.059454,0.0335106407390226,var3 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6,PySRFunction(X=>var3 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6),No_noise_all_var,low
var6,var6 + ((var6 + (var6 + ((((var3 + var6) + (var6 + var6)) + var6) + var6))) + var6),9,53.678664706915086,19.0,16.059454,0.0335106407390226,var3 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6,PySRFunction(X=>var3 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6),No_noise_all_var,low
var6,var6 + ((var6 + (var6 + ((((var3 + var6) + (var6 + var6)) + var6) + var6))) + var6),9,53.678664706915086,19.0,16.059454,0.0335106407390226,var3 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6,PySRFunction(X=>var3 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6),No_noise_all_var,low
var6,var6 + ((var6 + (var6 + ((((var3 + var6) + (var6 + var6)) + var6) + var6))) + var6),9,53.678664706915086,19.0,16.059454,0.0335106407390226,var3 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6,PySRFunction(X=>var3 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6),No_noise_all_var,low
var6,var6 + ((var6 + (var6 + ((((var3 + var6) + (var6 + var6)) + var6) + var6))) + var6),9,53.678664706915086,19.0,16.059454,0.0335106407390226,var3 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6,PySRFunction(X=>var3 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6),No_noise_all_var,low
var6,var6 + ((var6 + (var6 + ((((var3 + var6) + (var6 + var6)) + var6) + var6))) + var6),9,53.678664706915086,19.0,16.059454,0.0335106407390226,var3 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6,PySRFunction(X=>var3 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6),No_noise_all_var,low
var6,var6 + ((var6 + (var6 + ((((var3 + var6) + (var6 + var6)) + var6) + var6))) + var6),9,53.678664706915086,19.0,16.059454,0.0335106407390226,var3 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6,PySRFunction(X=>var3 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6),No_noise_all_var,low
var6,var6 + ((var6 + (var6 + ((((var3 + var6) + (var6 + var6)) + var6) + var6))) + var6),9,53.678664706915086,19.0,16.059454,0.0335106407390226,var3 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6,PySRFunction(X=>var3 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6),No_noise_all_var,low
var6,var6 + ((var6 + (var6 + ((((var3 + var6) + (var6 + var6)) + var6) + var6))) + var6),9,53.678664706915086,19.0,16.059454,0.0335106407390226,var3 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6,PySRFunction(X=>var3 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6),No_noise_all_var,low
var6,var6 + ((var6 + (var6 + ((((var3 + var6) + (var6 + var6)) + var6) + var6))) + var6),9,53.678664706915086,19.0,16.059454,0.0335106407390226,var3 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6,PySRFunction(X=>var3 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6),No_noise_all_var,low
var6,var6 + ((var6 + (var6 + ((((var3 + var6) + (var6 + var6)) + var6) + var6))) + var6),9,53.678664706915086,19.0,16.059454,0.0335106407390226,var3 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6,PySRFunction(X=>var3 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6),No_noise_all_var,low
var6,var6 + ((var6 + (var6 + ((((var3 + var6) + (var6 + var6)) + var6) + var6))) + var6),9,53.678664706915086,19.0,16.059454,0.0335106407390226,var3 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6,PySRFunction(X=>var3 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6),No_noise_all_var,low
var6,var6 + ((var6 + (var6 + ((((var3 + var6) + (var6 + var6)) + var6) + var6))) + var6),9,53.678664706915086,19.0,16.059454,0.0335106407390226,var3 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6,PySRFunction(X=>var3 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6),No_noise_all_var,low
var6,var6 + ((var6 + (var6 + ((((var3 + var6) + (var6 + var6)) + var6) + var6))) + var6),9,53.678664706915086,19.0,16.059454,0.0335106407390226,var3 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6,PySRFunction(X=>var3 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6),No_noise_all_var,low
var6,var6 + ((var6 + (var6 + ((((var3 + var6) + (var6 + var6)) + var6) + var6))) + var6),9,53.678664706915086,19.0,16.059454,0.0335106407390226,var3 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6,PySRFunction(X=>var3 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6),No_noise_all_var,low
var6,var6 + ((var6 + (var6 + ((((var3 + var6) + (var6 + var6)) + var6) + var6))) + var6),9,53.678664706915086,19.0,16.059454,0.0335106407390226,var3 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6,PySRFunction(X=>var3 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6),No_noise_all_var,low
var6,var6 + ((var6 + (var6 + ((((var3 + var6) + (var6 + var6)) + var6) + var6))) + var6),9,53.678664706915086,19.0,16.059454,0.0335106407390226,var3 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6,PySRFunction(X=>var3 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6),No_noise_all_var,low
var6,var6 + ((var6 + (var6 + ((((var3 + var6) + (var6 + var6)) + var6) + var6))) + var6),9,53.678664706915086,19.0,16.059454,0.0335106407390226,var3 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6,PySRFunction(X=>var3 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6),No_noise_all_var,low
var6,var6 + ((var6 + (var6 + ((((var3 + var6) + (var6 + var6)) + var6) + var6))) + var6),9,53.678664706915086,19.0,16.059454,0.0335106407390226,var3 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6,PySRFunction(X=>var3 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6),No_noise_all_var,low
var6,var6 + ((var6 + (var6 + ((((var3 + var6) + (var6 + var6)) + var6) + var6))) + var6),9,53.678664706915086,19.0,16.059454,0.0335106407390226,var3 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6,PySRFunction(X=>var3 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6),No_noise_all_var,low
var6,var6 + ((var6 + (var6 + ((((var3 + var6) + (var6 + var6)) + var6) + var6))) + var6),9,53.678664706915086,19.0,16.059454,0.0335106407390226,var3 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6,PySRFunction(X=>var3 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6),No_noise_all_var,low
var6,var6 + ((var6 + (var6 + ((((var3 + var6) + (var6 + var6)) + var6) + var6))) + var6),9,53.678664706915086,19.0,16.059454,0.0335106407390226,var3 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6,PySRFunction(X=>var3 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6),No_noise_all_var,low
var6,var6 + ((var6 + (var6 + ((((var3 + var6) + (var6 + var6)) + var6) + var6))) + var6),9,53.678664706915086,19.0,16.059454,0.0335106407390226,var3 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6,PySRFunction(X=>var3 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6),No_noise_all_var,low
var6,var6 + ((var6 + (var6 + ((((var3 + var6) + (var6 + var6)) + var6) + var6))) + var6),9,53.678664706915086,19.0,16.059454,0.0335106407390226,var3 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6,PySRFunction(X=>var3 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6),No_noise_all_var,low
var6,var6 + ((var6 + (var6 + ((((var3 + var6) + (var6 + var6)) + var6) + var6))) + var6),9,53.678664706915086,19.0,16.059454,0.0335106407390226,var3 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6,PySRFunction(X=>var3 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6),No_noise_all_var,low
var6,var6 + ((var6 + (var6 + ((((var3 + var6) + (var6 + var6)) + var6) + var6))) + var6),9,53.678664706915086,19.0,16.059454,0.0335106407390226,var3 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6,PySRFunction(X=>var3 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6),No_noise_all_var,low
var6,var6 + ((var6 + (var6 + ((((var3 + var6) + (var6 + var6)) + var6) + var6))) + var6),9,53.678664706915086,19.0,16.059454,0.0335106407390226,var3 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6,PySRFunction(X=>var3 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6),No_noise_all_var,low
var6,var6 + ((var6 + (var6 + ((((var3 + var6) + (var6 + var6)) + var6) + var6))) + var6),9,53.678664706915086,19.0,16.059454,0.0335106407390226,var3 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6,PySRFunction(X=>var3 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6),No_noise_all_var,low
var6,var6 + ((var6 + (var6 + ((((var3 + var6) + (var6 + var6)) + var6) + var6))) + var6),9,53.678664706915086,19.0,16.059454,0.0335106407390226,var3 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6,PySRFunction(X=>var3 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6),No_noise_all_var,low
