chem,equation,parital derivative w/ respect to chem,integrated_derivative,complexity,loss,score,sympy_format,lambda_format,Dataset,Directory
var12,(var6 / 0.08862605) - log(var12),-1/var12,-6.476578488827639,6.0,14.250066,0.0142284035373327,11.2833642027372*var6 - log(var12),PySRFunction(X=>11.2833642027372*var6 - log(var12)),Noise=0.75,high
var12,((((3.0068352 * var2) * var6) + (var13 / var10)) + -1.5404117) - (-0.17848538 * ((var7 + var11) - var12)),-0.178485380000000,-0.17715873576343374,19.0,0.6587677,0.0005056621237678,3.0068352*var2*var6 - (-1)*0.17848538*(var11 - var12 + var7) - 1.5404117 + var13/var10,PySRFunction(X=>3.0068352*var2*var6 - (-1)*0.17848538*(var11 - var12 + var7) - 1.5404117 + var13/var10),Noise=0.75,high
var12,((((3.0068352 * var2) * var6) + (var13 / var10)) + -1.5404117) - (-0.17848538 * ((var7 + var11) - var12)),-0.178485380000000,-0.17715873576343374,19.0,0.6587677,0.0005056621237678,3.0068352*var2*var6 - (-1)*0.17848538*(var11 - var12 + var7) - 1.5404117 + var13/var10,PySRFunction(X=>3.0068352*var2*var6 - (-1)*0.17848538*(var11 - var12 + var7) - 1.5404117 + var13/var10),Noise=0.75,high
var12,((((3.0068352 * var2) * var6) + (var13 / var10)) + -1.5404117) - (-0.17848538 * ((var7 + var11) - var12)),-0.178485380000000,-0.17715873576343374,19.0,0.6587677,0.0005056621237678,3.0068352*var2*var6 - (-1)*0.17848538*(var11 - var12 + var7) - 1.5404117 + var13/var10,PySRFunction(X=>3.0068352*var2*var6 - (-1)*0.17848538*(var11 - var12 + var7) - 1.5404117 + var13/var10),Noise=0.75,high
var12,((((3.0068352 * var2) * var6) + (var13 / var10)) + -1.5404117) - (-0.17848538 * ((var7 + var11) - var12)),-0.178485380000000,-0.17715873576343374,19.0,0.6587677,0.0005056621237678,3.0068352*var2*var6 - (-1)*0.17848538*(var11 - var12 + var7) - 1.5404117 + var13/var10,PySRFunction(X=>3.0068352*var2*var6 - (-1)*0.17848538*(var11 - var12 + var7) - 1.5404117 + var13/var10),Noise=0.75,high
var12,((((3.0068352 * var2) * var6) + (var13 / var10)) + -1.5404117) - (-0.17848538 * ((var7 + var11) - var12)),-0.178485380000000,-0.17715873576343374,19.0,0.6587677,0.0005056621237678,3.0068352*var2*var6 - (-1)*0.17848538*(var11 - var12 + var7) - 1.5404117 + var13/var10,PySRFunction(X=>3.0068352*var2*var6 - (-1)*0.17848538*(var11 - var12 + var7) - 1.5404117 + var13/var10),Noise=0.75,high
var12,((((3.0068352 * var2) * var6) + (var13 / var10)) + -1.5404117) - (-0.17848538 * ((var7 + var11) - var12)),-0.178485380000000,-0.17715873576343374,19.0,0.6587677,0.0005056621237678,3.0068352*var2*var6 - (-1)*0.17848538*(var11 - var12 + var7) - 1.5404117 + var13/var10,PySRFunction(X=>3.0068352*var2*var6 - (-1)*0.17848538*(var11 - var12 + var7) - 1.5404117 + var13/var10),Noise=0.75,high
var12,((((3.0068352 * var2) * var6) + (var13 / var10)) + -1.5404117) - (-0.17848538 * ((var7 + var11) - var12)),-0.178485380000000,-0.17715873576343374,19.0,0.6587677,0.0005056621237678,3.0068352*var2*var6 - (-1)*0.17848538*(var11 - var12 + var7) - 1.5404117 + var13/var10,PySRFunction(X=>3.0068352*var2*var6 - (-1)*0.17848538*(var11 - var12 + var7) - 1.5404117 + var13/var10),Noise=0.75,high
var12,((((3.0068352 * var2) * var6) + (var13 / var10)) + -1.5404117) - (-0.17848538 * ((var7 + var11) - var12)),-0.178485380000000,-0.17715873576343374,19.0,0.6587677,0.0005056621237678,3.0068352*var2*var6 - (-1)*0.17848538*(var11 - var12 + var7) - 1.5404117 + var13/var10,PySRFunction(X=>3.0068352*var2*var6 - (-1)*0.17848538*(var11 - var12 + var7) - 1.5404117 + var13/var10),Noise=0.75,high
var12,((((3.0068352 * var2) * var6) + (var13 / var10)) + -1.5404117) - (-0.17848538 * ((var7 + var11) - var12)),-0.178485380000000,-0.17715873576343374,19.0,0.6587677,0.0005056621237678,3.0068352*var2*var6 - (-1)*0.17848538*(var11 - var12 + var7) - 1.5404117 + var13/var10,PySRFunction(X=>3.0068352*var2*var6 - (-1)*0.17848538*(var11 - var12 + var7) - 1.5404117 + var13/var10),Noise=0.75,high
var12,((((3.0068352 * var2) * var6) + (var13 / var10)) + -1.5404117) - (-0.17848538 * ((var7 + var11) - var12)),-0.178485380000000,-0.17715873576343374,19.0,0.6587677,0.0005056621237678,3.0068352*var2*var6 - (-1)*0.17848538*(var11 - var12 + var7) - 1.5404117 + var13/var10,PySRFunction(X=>3.0068352*var2*var6 - (-1)*0.17848538*(var11 - var12 + var7) - 1.5404117 + var13/var10),Noise=0.75,high
var12,((((3.0068352 * var2) * var6) + (var13 / var10)) + -1.5404117) - (-0.17848538 * ((var7 + var11) - var12)),-0.178485380000000,-0.17715873576343374,19.0,0.6587677,0.0005056621237678,3.0068352*var2*var6 - (-1)*0.17848538*(var11 - var12 + var7) - 1.5404117 + var13/var10,PySRFunction(X=>3.0068352*var2*var6 - (-1)*0.17848538*(var11 - var12 + var7) - 1.5404117 + var13/var10),Noise=0.75,high
var12,((((3.0068352 * var2) * var6) + (var13 / var10)) + -1.5404117) - (-0.17848538 * ((var7 + var11) - var12)),-0.178485380000000,-0.17715873576343374,19.0,0.6587677,0.0005056621237678,3.0068352*var2*var6 - (-1)*0.17848538*(var11 - var12 + var7) - 1.5404117 + var13/var10,PySRFunction(X=>3.0068352*var2*var6 - (-1)*0.17848538*(var11 - var12 + var7) - 1.5404117 + var13/var10),Noise=0.75,high
var12,(var6 / 0.08862605) - log(var12),-1/var12,-6.476578488827639,6.0,14.250066,0.0142284035373327,11.2833642027372*var6 - log(var12),PySRFunction(X=>11.2833642027372*var6 - log(var12)),Noise=0.75,high
var12,((((3.0068352 * var2) * var6) + (var13 / var10)) + -1.5404117) - (-0.17848538 * ((var7 + var11) - var12)),-0.178485380000000,-0.17715873576343374,19.0,0.6587677,0.0005056621237678,3.0068352*var2*var6 - (-1)*0.17848538*(var11 - var12 + var7) - 1.5404117 + var13/var10,PySRFunction(X=>3.0068352*var2*var6 - (-1)*0.17848538*(var11 - var12 + var7) - 1.5404117 + var13/var10),Noise=0.75,high
var12,((((3.0068352 * var2) * var6) + (var13 / var10)) + -1.5404117) - (-0.17848538 * ((var7 + var11) - var12)),-0.178485380000000,-0.17715873576343374,19.0,0.6587677,0.0005056621237678,3.0068352*var2*var6 - (-1)*0.17848538*(var11 - var12 + var7) - 1.5404117 + var13/var10,PySRFunction(X=>3.0068352*var2*var6 - (-1)*0.17848538*(var11 - var12 + var7) - 1.5404117 + var13/var10),Noise=0.75,high
var12,((((3.0068352 * var2) * var6) + (var13 / var10)) + -1.5404117) - (-0.17848538 * ((var7 + var11) - var12)),-0.178485380000000,-0.17715873576343374,19.0,0.6587677,0.0005056621237678,3.0068352*var2*var6 - (-1)*0.17848538*(var11 - var12 + var7) - 1.5404117 + var13/var10,PySRFunction(X=>3.0068352*var2*var6 - (-1)*0.17848538*(var11 - var12 + var7) - 1.5404117 + var13/var10),Noise=0.75,high
var12,((((3.0068352 * var2) * var6) + (var13 / var10)) + -1.5404117) - (-0.17848538 * ((var7 + var11) - var12)),-0.178485380000000,-0.17715873576343374,19.0,0.6587677,0.0005056621237678,3.0068352*var2*var6 - (-1)*0.17848538*(var11 - var12 + var7) - 1.5404117 + var13/var10,PySRFunction(X=>3.0068352*var2*var6 - (-1)*0.17848538*(var11 - var12 + var7) - 1.5404117 + var13/var10),Noise=0.75,high
var12,((((3.0068352 * var2) * var6) + (var13 / var10)) + -1.5404117) - (-0.17848538 * ((var7 + var11) - var12)),-0.178485380000000,-0.17715873576343374,19.0,0.6587677,0.0005056621237678,3.0068352*var2*var6 - (-1)*0.17848538*(var11 - var12 + var7) - 1.5404117 + var13/var10,PySRFunction(X=>3.0068352*var2*var6 - (-1)*0.17848538*(var11 - var12 + var7) - 1.5404117 + var13/var10),Noise=0.75,high
var12,((((3.0068352 * var2) * var6) + (var13 / var10)) + -1.5404117) - (-0.17848538 * ((var7 + var11) - var12)),-0.178485380000000,-0.17715873576343374,19.0,0.6587677,0.0005056621237678,3.0068352*var2*var6 - (-1)*0.17848538*(var11 - var12 + var7) - 1.5404117 + var13/var10,PySRFunction(X=>3.0068352*var2*var6 - (-1)*0.17848538*(var11 - var12 + var7) - 1.5404117 + var13/var10),Noise=0.75,high
var12,((((3.0068352 * var2) * var6) + (var13 / var10)) + -1.5404117) - (-0.17848538 * ((var7 + var11) - var12)),-0.178485380000000,-0.17715873576343374,19.0,0.6587677,0.0005056621237678,3.0068352*var2*var6 - (-1)*0.17848538*(var11 - var12 + var7) - 1.5404117 + var13/var10,PySRFunction(X=>3.0068352*var2*var6 - (-1)*0.17848538*(var11 - var12 + var7) - 1.5404117 + var13/var10),Noise=0.75,high
var12,((((3.0068352 * var2) * var6) + (var13 / var10)) + -1.5404117) - (-0.17848538 * ((var7 + var11) - var12)),-0.178485380000000,-0.17715873576343374,19.0,0.6587677,0.0005056621237678,3.0068352*var2*var6 - (-1)*0.17848538*(var11 - var12 + var7) - 1.5404117 + var13/var10,PySRFunction(X=>3.0068352*var2*var6 - (-1)*0.17848538*(var11 - var12 + var7) - 1.5404117 + var13/var10),Noise=0.75,high
var12,((((3.0068352 * var2) * var6) + (var13 / var10)) + -1.5404117) - (-0.17848538 * ((var7 + var11) - var12)),-0.178485380000000,-0.17715873576343374,19.0,0.6587677,0.0005056621237678,3.0068352*var2*var6 - (-1)*0.17848538*(var11 - var12 + var7) - 1.5404117 + var13/var10,PySRFunction(X=>3.0068352*var2*var6 - (-1)*0.17848538*(var11 - var12 + var7) - 1.5404117 + var13/var10),Noise=0.75,high
var12,((((3.0068352 * var2) * var6) + (var13 / var10)) + -1.5404117) - (-0.17848538 * ((var7 + var11) - var12)),-0.178485380000000,-0.17715873576343374,19.0,0.6587677,0.0005056621237678,3.0068352*var2*var6 - (-1)*0.17848538*(var11 - var12 + var7) - 1.5404117 + var13/var10,PySRFunction(X=>3.0068352*var2*var6 - (-1)*0.17848538*(var11 - var12 + var7) - 1.5404117 + var13/var10),Noise=0.75,high
var12,((((3.0068352 * var2) * var6) + (var13 / var10)) + -1.5404117) - (-0.17848538 * ((var7 + var11) - var12)),-0.178485380000000,-0.17715873576343374,19.0,0.6587677,0.0005056621237678,3.0068352*var2*var6 - (-1)*0.17848538*(var11 - var12 + var7) - 1.5404117 + var13/var10,PySRFunction(X=>3.0068352*var2*var6 - (-1)*0.17848538*(var11 - var12 + var7) - 1.5404117 + var13/var10),Noise=0.75,high
var12,((((3.0068352 * var2) * var6) + (var13 / var10)) + -1.5404117) - (-0.17848538 * ((var7 + var11) - var12)),-0.178485380000000,-0.17715873576343374,19.0,0.6587677,0.0005056621237678,3.0068352*var2*var6 - (-1)*0.17848538*(var11 - var12 + var7) - 1.5404117 + var13/var10,PySRFunction(X=>3.0068352*var2*var6 - (-1)*0.17848538*(var11 - var12 + var7) - 1.5404117 + var13/var10),Noise=0.75,high
var12,((((3.0068352 * var2) * var6) + (var13 / var10)) + -1.5404117) - (-0.17848538 * ((var7 + var11) - var12)),-0.178485380000000,-0.17715873576343374,19.0,0.6587677,0.0005056621237678,3.0068352*var2*var6 - (-1)*0.17848538*(var11 - var12 + var7) - 1.5404117 + var13/var10,PySRFunction(X=>3.0068352*var2*var6 - (-1)*0.17848538*(var11 - var12 + var7) - 1.5404117 + var13/var10),Noise=0.75,high
var12,((((3.0068352 * var2) * var6) + (var13 / var10)) + -1.5404117) - (-0.17848538 * ((var7 + var11) - var12)),-0.178485380000000,-0.17715873576343374,19.0,0.6587677,0.0005056621237678,3.0068352*var2*var6 - (-1)*0.17848538*(var11 - var12 + var7) - 1.5404117 + var13/var10,PySRFunction(X=>3.0068352*var2*var6 - (-1)*0.17848538*(var11 - var12 + var7) - 1.5404117 + var13/var10),Noise=0.75,high
var12,((((3.0068352 * var2) * var6) + (var13 / var10)) + -1.5404117) - (-0.17848538 * ((var7 + var11) - var12)),-0.178485380000000,-0.17715873576343374,19.0,0.6587677,0.0005056621237678,3.0068352*var2*var6 - (-1)*0.17848538*(var11 - var12 + var7) - 1.5404117 + var13/var10,PySRFunction(X=>3.0068352*var2*var6 - (-1)*0.17848538*(var11 - var12 + var7) - 1.5404117 + var13/var10),Noise=0.75,high
var12,((((3.0068352 * var2) * var6) + (var13 / var10)) + -1.5404117) - (-0.17848538 * ((var7 + var11) - var12)),-0.178485380000000,-0.17715873576343374,19.0,0.6587677,0.0005056621237678,3.0068352*var2*var6 - (-1)*0.17848538*(var11 - var12 + var7) - 1.5404117 + var13/var10,PySRFunction(X=>3.0068352*var2*var6 - (-1)*0.17848538*(var11 - var12 + var7) - 1.5404117 + var13/var10),Noise=0.75,high
var12,((((3.0068352 * var2) * var6) + (var13 / var10)) + -1.5404117) - (-0.17848538 * ((var7 + var11) - var12)),-0.178485380000000,-0.17715873576343374,19.0,0.6587677,0.0005056621237678,3.0068352*var2*var6 - (-1)*0.17848538*(var11 - var12 + var7) - 1.5404117 + var13/var10,PySRFunction(X=>3.0068352*var2*var6 - (-1)*0.17848538*(var11 - var12 + var7) - 1.5404117 + var13/var10),Noise=0.75,high
var12,((((3.0068352 * var2) * var6) + (var13 / var10)) + -1.5404117) - (-0.17848538 * ((var7 + var11) - var12)),-0.178485380000000,-0.17715873576343374,19.0,0.6587677,0.0005056621237678,3.0068352*var2*var6 - (-1)*0.17848538*(var11 - var12 + var7) - 1.5404117 + var13/var10,PySRFunction(X=>3.0068352*var2*var6 - (-1)*0.17848538*(var11 - var12 + var7) - 1.5404117 + var13/var10),Noise=0.75,high
var12,((((3.0068352 * var2) * var6) + (var13 / var10)) + -1.5404117) - (-0.17848538 * ((var7 + var11) - var12)),-0.178485380000000,-0.17715873576343374,19.0,0.6587677,0.0005056621237678,3.0068352*var2*var6 - (-1)*0.17848538*(var11 - var12 + var7) - 1.5404117 + var13/var10,PySRFunction(X=>3.0068352*var2*var6 - (-1)*0.17848538*(var11 - var12 + var7) - 1.5404117 + var13/var10),Noise=0.75,high
var12,((((3.0068352 * var2) * var6) + (var13 / var10)) + -1.5404117) - (-0.17848538 * ((var7 + var11) - var12)),-0.178485380000000,-0.17715873576343374,19.0,0.6587677,0.0005056621237678,3.0068352*var2*var6 - (-1)*0.17848538*(var11 - var12 + var7) - 1.5404117 + var13/var10,PySRFunction(X=>3.0068352*var2*var6 - (-1)*0.17848538*(var11 - var12 + var7) - 1.5404117 + var13/var10),Noise=0.75,high
var12,((((3.0068352 * var2) * var6) + (var13 / var10)) + -1.5404117) - (-0.17848538 * ((var7 + var11) - var12)),-0.178485380000000,-0.17715873576343374,19.0,0.6587677,0.0005056621237678,3.0068352*var2*var6 - (-1)*0.17848538*(var11 - var12 + var7) - 1.5404117 + var13/var10,PySRFunction(X=>3.0068352*var2*var6 - (-1)*0.17848538*(var11 - var12 + var7) - 1.5404117 + var13/var10),Noise=0.75,high
var12,((((3.0068352 * var2) * var6) + (var13 / var10)) + -1.5404117) - (-0.17848538 * ((var7 + var11) - var12)),-0.178485380000000,-0.17715873576343374,19.0,0.6587677,0.0005056621237678,3.0068352*var2*var6 - (-1)*0.17848538*(var11 - var12 + var7) - 1.5404117 + var13/var10,PySRFunction(X=>3.0068352*var2*var6 - (-1)*0.17848538*(var11 - var12 + var7) - 1.5404117 + var13/var10),Noise=0.75,high
var12,((((3.0068352 * var2) * var6) + (var13 / var10)) + -1.5404117) - (-0.17848538 * ((var7 + var11) - var12)),-0.178485380000000,-0.17715873576343374,19.0,0.6587677,0.0005056621237678,3.0068352*var2*var6 - (-1)*0.17848538*(var11 - var12 + var7) - 1.5404117 + var13/var10,PySRFunction(X=>3.0068352*var2*var6 - (-1)*0.17848538*(var11 - var12 + var7) - 1.5404117 + var13/var10),Noise=0.75,high
var12,((((3.0068352 * var2) * var6) + (var13 / var10)) + -1.5404117) - (-0.17848538 * ((var7 + var11) - var12)),-0.178485380000000,-0.17715873576343374,19.0,0.6587677,0.0005056621237678,3.0068352*var2*var6 - (-1)*0.17848538*(var11 - var12 + var7) - 1.5404117 + var13/var10,PySRFunction(X=>3.0068352*var2*var6 - (-1)*0.17848538*(var11 - var12 + var7) - 1.5404117 + var13/var10),Noise=0.75,high
var12,((((3.0068352 * var2) * var6) + (var13 / var10)) + -1.5404117) - (-0.17848538 * ((var7 + var11) - var12)),-0.178485380000000,-0.17715873576343374,19.0,0.6587677,0.0005056621237678,3.0068352*var2*var6 - (-1)*0.17848538*(var11 - var12 + var7) - 1.5404117 + var13/var10,PySRFunction(X=>3.0068352*var2*var6 - (-1)*0.17848538*(var11 - var12 + var7) - 1.5404117 + var13/var10),Noise=0.75,high
var12,((((3.0068352 * var2) * var6) + (var13 / var10)) + -1.5404117) - (-0.17848538 * ((var7 + var11) - var12)),-0.178485380000000,-0.17715873576343374,19.0,0.6587677,0.0005056621237678,3.0068352*var2*var6 - (-1)*0.17848538*(var11 - var12 + var7) - 1.5404117 + var13/var10,PySRFunction(X=>3.0068352*var2*var6 - (-1)*0.17848538*(var11 - var12 + var7) - 1.5404117 + var13/var10),Noise=0.75,high
var12,((((3.0068352 * var2) * var6) + (var13 / var10)) + -1.5404117) - (-0.17848538 * ((var7 + var11) - var12)),-0.178485380000000,-0.17715873576343374,19.0,0.6587677,0.0005056621237678,3.0068352*var2*var6 - (-1)*0.17848538*(var11 - var12 + var7) - 1.5404117 + var13/var10,PySRFunction(X=>3.0068352*var2*var6 - (-1)*0.17848538*(var11 - var12 + var7) - 1.5404117 + var13/var10),Noise=0.75,high
var12,((((3.0068352 * var2) * var6) + (var13 / var10)) + -1.5404117) - (-0.17848538 * ((var7 + var11) - var12)),-0.178485380000000,-0.17715873576343374,19.0,0.6587677,0.0005056621237678,3.0068352*var2*var6 - (-1)*0.17848538*(var11 - var12 + var7) - 1.5404117 + var13/var10,PySRFunction(X=>3.0068352*var2*var6 - (-1)*0.17848538*(var11 - var12 + var7) - 1.5404117 + var13/var10),Noise=0.75,high
var12,((((3.0068352 * var2) * var6) + (var13 / var10)) + -1.5404117) - (-0.17848538 * ((var7 + var11) - var12)),-0.178485380000000,-0.17715873576343374,19.0,0.6587677,0.0005056621237678,3.0068352*var2*var6 - (-1)*0.17848538*(var11 - var12 + var7) - 1.5404117 + var13/var10,PySRFunction(X=>3.0068352*var2*var6 - (-1)*0.17848538*(var11 - var12 + var7) - 1.5404117 + var13/var10),Noise=0.75,high
var12,((((3.0068352 * var2) * var6) + (var13 / var10)) + -1.5404117) - (-0.17848538 * ((var7 + var11) - var12)),-0.178485380000000,-0.17715873576343374,19.0,0.6587677,0.0005056621237678,3.0068352*var2*var6 - (-1)*0.17848538*(var11 - var12 + var7) - 1.5404117 + var13/var10,PySRFunction(X=>3.0068352*var2*var6 - (-1)*0.17848538*(var11 - var12 + var7) - 1.5404117 + var13/var10),Noise=0.75,high
