complexity,loss,score,equation,sympy_format,lambda_format
1,55.069263,0.0,chem7,chem7,PySRFunction(X=>chem7)
2,49.20712,0.11255339174255784,sqrt(204.48935),14.2999772727092,PySRFunction(X=>14.2999772727092)
3,14.870939,1.1966294227203929,11.461223 * chem6,11.461223*chem6,PySRFunction(X=>11.461223*chem6)
5,3.5632193,0.7143722358844439,chem6 * (3.135049 * chem2),chem6*3.135049*chem2,PySRFunction(X=>chem6*3.135049*chem2)
7,2.3838742,0.20096872731572119,((chem6 * 3.0489898) * chem2) + chem13,chem13 + chem6*3.0489898*chem2,PySRFunction(X=>chem13 + chem6*3.0489898*chem2)
9,1.4614228,0.24465824881155512,((chem6 / 0.3340689) * chem2) + (chem13 / chem10),chem2*chem6/0.3340689 + chem13/chem10,PySRFunction(X=>chem2*chem6/0.3340689 + chem13/chem10)
11,1.4441967,0.005928615850528531,((chem6 / 0.33529687) * chem2) + ((chem13 / chem10) + chem9),chem2*chem6/0.33529687 + chem9 + chem13/chem10,PySRFunction(X=>chem2*chem6/0.33529687 + chem9 + chem13/chem10)
12,1.4297744,0.01003658044197353,((chem6 / 0.33386442) * chem2) + (chem13 / sqrt(chem10 + -0.19898906)),chem13/sqrt(chem10 - 0.19898906) + 2.99522782331822*chem2*chem6,PySRFunction(X=>chem13/sqrt(chem10 - 0.19898906) + 2.99522782331822*chem2*chem6)
13,1.4170176,0.008962288349958384,((chem13 / chem10) + ((chem6 * 2.9659414) * chem2)) + (1.7495643 / chem14),chem6*2.9659414*chem2 + 1.7495643/chem14 + chem13/chem10,PySRFunction(X=>chem6*2.9659414*chem2 + 1.7495643/chem14 + chem13/chem10)
14,1.3753315,0.029859588268441855,((chem13 / chem10) + ((chem6 / 0.34007934) * chem2)) + sqrt(chem8 / chem14),2.94049029852857*chem2*chem6 + sqrt(chem8/chem14) + chem13/chem10,PySRFunction(X=>2.94049029852857*chem2*chem6 + sqrt(chem8/chem14) + chem13/chem10)
15,1.3649327,0.0075896695777471265,(((chem6 / 0.33751017) * chem2) + (chem13 / chem10)) + (chem11 / (chem14 / chem8)),chem11/((chem14/chem8)) + chem2*chem6/0.33751017 + chem13/chem10,PySRFunction(X=>chem11/((chem14/chem8)) + chem2*chem6/0.33751017 + chem13/chem10)
16,1.3522701,0.009320387617842749,(((chem13 / chem10) + chem9) + (chem2 * (chem6 / 0.33828732))) + (log(chem8) / chem14),2.95606704974931*chem2*chem6 + chem9 + log(chem8)/chem14 + chem13/chem10,PySRFunction(X=>2.95606704974931*chem2*chem6 + chem9 + log(chem8)/chem14 + chem13/chem10)
17,1.3217453,0.022831675539002446,((((chem6 / 0.34007934) * chem2) + (chem13 / (chem10 + chem12))) + (chem13 / chem14)) - -0.9635989,chem13/(chem10 + chem12) + chem13/chem14 + chem2*chem6/0.34007934 - 1*(-0.9635989),PySRFunction(X=>chem13/(chem10 + chem12) + chem13/chem14 + chem2*chem6/0.34007934 - 1*(-0.9635989))
18,1.3163098,0.004120844702483063,((chem13 / (chem10 + chem12)) + ((chem6 / 0.33751017) * chem2)) + (sqrt(chem11) / (chem14 / chem8)),sqrt(chem11)*chem8/chem14 + chem13/(chem10 + chem12) + 2.96287368170269*chem2*chem6,PySRFunction(X=>sqrt(chem11)*chem8/chem14 + chem13/(chem10 + chem12) + 2.96287368170269*chem2*chem6)
19,1.282852,0.02574649119073375,(((chem13 - -0.39598364) / (chem10 + chem12)) + ((chem6 / 0.33751017) * chem2)) + (chem11 / (chem14 / chem8)),chem11/((chem14/chem8)) + chem2*chem6/0.33751017 + (chem13 - 1*(-0.39598364))/(chem10 + chem12),PySRFunction(X=>chem11/((chem14/chem8)) + chem2*chem6/0.33751017 + (chem13 - 1*(-0.39598364))/(chem10 + chem12))
20,1.2720072,0.008489599062804306,(((chem13 + sqrt(chem9)) / (chem10 + chem12)) + ((chem6 / 0.33751017) * chem2)) + (chem11 / (chem14 / chem8)),chem11*chem8/chem14 + 2.96287368170269*chem2*chem6 + (chem13 + sqrt(chem9))/(chem10 + chem12),PySRFunction(X=>chem11*chem8/chem14 + 2.96287368170269*chem2*chem6 + (chem13 + sqrt(chem9))/(chem10 + chem12))
