complexity,loss,score,equation,sympy_format,lambda_format
2,90.93309,0.0,Coniferylaldehyde,Coniferylaldehyde,PySRFunction(X=>Coniferylaldehyde)
3,65.68861,0.3251984146579429,0.5536613 / 0.025258917,0.5536613/0.025258917,PySRFunction(X=>0.5536613/0.025258917)
5,51.673058,0.11999451143013237,2.1166625 + (-7.3182917 * -4.784632),2.1166625 - 7.3182917*(-4.784632),PySRFunction(X=>2.1166625 - 7.3182917*(-4.784632))
7,22.055979,0.42567640111357974,1.7009263 * (Dibenzofuran * Dibenzofuran),1.7009263*Dibenzofuran*Dibenzofuran,PySRFunction(X=>1.7009263*Dibenzofuran*Dibenzofuran)
8,18.248356,0.18950872782009534,((Eugenol / 0.29681054) * -4.907292) + 0.79535896,Eugenol*(-4.907292)/0.29681054 + 0.79535896,PySRFunction(X=>Eugenol*(-4.907292)/0.29681054 + 0.79535896)
9,18.106205,0.007820296576291848,(Propylguaiacol * (2.9966135 * Eugenol)) - -0.771089,Propylguaiacol*2.9966135*Eugenol - 1*(-0.771089),PySRFunction(X=>Propylguaiacol*2.9966135*Eugenol - 1*(-0.771089))
10,17.620716,0.02717944187903869,(Propylguaiacol * (2.9966135 * Eugenol)) - Propylguaiacol,Propylguaiacol*2.9966135*Eugenol - Propylguaiacol,PySRFunction(X=>Propylguaiacol*2.9966135*Eugenol - Propylguaiacol)
11,17.620476,1.3620424644239385e-05,(Propylguaiacol * (2.9966135 * (-0.36815488 + Eugenol))) - 1.0094401,Propylguaiacol*2.9966135*(Eugenol - 0.36815488) - 1*1.0094401,PySRFunction(X=>Propylguaiacol*2.9966135*(Eugenol - 0.36815488) - 1*1.0094401)
13,17.404198,0.00617509670518421,(Eugenol * ((Fe + Eugenol) + Retene)) - 1.7043282,Eugenol*(Eugenol + Fe + Retene) - 1*1.7043282,PySRFunction(X=>Eugenol*(Eugenol + Fe + Retene) - 1*1.7043282)
15,17.346142,0.0016706614672991958,(((Benzokfluoranthene + (5.244162 * (0.17728327 - Eugenol))) * 3.8858378) + 5.244162) - 0.17728327,(Benzokfluoranthene + 5.244162*(0.17728327 - Eugenol))*3.8858378 - 1*0.17728327 + 5.244162,PySRFunction(X=>(Benzokfluoranthene + 5.244162*(0.17728327 - Eugenol))*3.8858378 - 1*0.17728327 + 5.244162)
17,17.345242,2.594304107910987e-05,((((Benzokfluoranthene + (5.244162 * (0.114403814 - Eugenol))) * 3.8858378) - -0.65990865) + 5.244162) - 0.114403814,(Benzokfluoranthene + 5.244162*(0.114403814 - Eugenol))*3.8858378 - 1*0.114403814 - 1*(-0.65990865) + 5.244162,PySRFunction(X=>(Benzokfluoranthene + 5.244162*(0.114403814 - Eugenol))*3.8858378 - 1*0.114403814 - 1*(-0.65990865) + 5.244162)
18,17.029821,0.018352248715800948,0.7456423 + ((Ba + (((Ethylguaiacol + Retene) - Pyrene) - 4.447415)) * Eugenol),Eugenol*(Ba + Ethylguaiacol - Pyrene + Retene - 1*4.447415) + 0.7456423,PySRFunction(X=>Eugenol*(Ba + Ethylguaiacol - Pyrene + Retene - 1*4.447415) + 0.7456423)
19,16.958885,0.004174098478106892,(((((Benzokfluoranthene + (2.3282175 * (0.87866694 - Eugenol))) * 4.563212) + 8.623606) + 1.9243616) - 2.2276182) / 0.47904247,((Benzokfluoranthene + 2.3282175*(0.87866694 - Eugenol))*4.563212 - 1*2.2276182 + 1.9243616 + 8.623606)/0.47904247,PySRFunction(X=>((Benzokfluoranthene + 2.3282175*(0.87866694 - Eugenol))*4.563212 - 1*2.2276182 + 1.9243616 + 8.623606)/0.47904247)
