Feature,Importance
Pigr_58167,0.0011909152068002088
Myl2_32080,0.0011828886526444999
AI661384_31503,0.0011703991989714757
Alox15_61552,0.0011699477374032619
Efhd1_74838,0.0011565891501149636
Srxn1_30173,0.0011517519294001349
Na,0.0011456178180111755
Timp1_30249,0.001137056512238893
Zmiz2_62411,0.00113377452734166
Igkv6-15_64030,0.001129695201297103
K,0.001118230027626744
Zn,0.0011036805012044604
Notum_69460,0.0010947311595343174
Coniferyl aldehyde,0.0010905132058594113
Spib_29254,0.0010890176090249245
Fe,0.0010824138526941075
Socs3_31487,0.0010751154729252736
Hmox1_31505,0.0010750821845927512
Ifit1_72951,0.001067997353136861
Inip_82129,0.0010572518614634244
Gdnf_74188,0.0010380346492999586
Mypn_29309,0.0010328065147111412
Lsamp_31051,0.001029270935588096
