complexity,loss,score,equation,sympy_format,lambda_format
3,32.450214,0.0,var6 * var6,var6*var6,PySRFunction(X=>var6*var6)
5,15.019731,0.38517115058398677,(var6 + var2) * var6,var6*(var2 + var6),PySRFunction(X=>var6*(var2 + var6))
7,4.340688,0.6206659379137152,((var6 * var2) / 0.33492312) + var11,var11 + var2*var6/0.33492312,PySRFunction(X=>var11 + var2*var6/0.33492312)
9,2.6495092,0.24682922279809782,-0.29546237 + (((var6 * var2) / 0.33492312) + var13),var13 + var2*var6/0.33492312 - 0.29546237,PySRFunction(X=>var13 + var2*var6/0.33492312 - 0.29546237)
10,2.222746,0.17563104685303468,(var13 + ((var6 * var2) / 0.33492312)) + sqrt(0.67741543),var13 + 2.98575983646635*var2*var6 + 0.823052507438013,PySRFunction(X=>var13 + 2.98575983646635*var2*var6 + 0.823052507438013)
11,1.4545525,0.4240450752652109,((var13 + ((var2 * var6) / 0.33492312)) + var13) + -0.29546237,var13 + var13 + var2*var6/0.33492312 - 0.29546237,PySRFunction(X=>var13 + var13 + var2*var6/0.33492312 - 0.29546237)
13,1.4541335,0.00014405130113673306,((var13 + ((var6 * var2) / 0.33492312)) + (var13 + -1.0250556)) + 0.67741543,var13 + var13 + var2*var6/0.33492312 - 1.0250556 + 0.67741543,PySRFunction(X=>var13 + var13 + var2*var6/0.33492312 - 1.0250556 + 0.67741543)
14,1.4394116,0.010175771604876203,((var13 + (((var6 * var2) / 0.33492312) + -1.2553313)) + var13) + sqrt(var11),sqrt(var11) + 2*var13 + 2.98575983646635*var2*var6 - 1.2553313,PySRFunction(X=>sqrt(var11) + 2*var13 + 2.98575983646635*var2*var6 - 1.2553313)
15,1.3334914,0.07643380354724506,(var5 * var11) + (((((var6 * var2) / 0.33492312) + -1.2553313) + var13) + var13),var11*var5 + var13 + var13 + var2*var6/0.33492312 - 1.2553313,PySRFunction(X=>var11*var5 + var13 + var13 + var2*var6/0.33492312 - 1.2553313)
16,1.2301712,0.08064726873469955,var13 + ((sqrt(var13 / (var10 / 0.375485)) + (var6 - (var6 * -1.8877413))) * var2),var13 + var2*(2.8877413*var6 + 0.612768308580005*sqrt(var13/var10)),PySRFunction(X=>var13 + var2*(2.8877413*var6 + 0.612768308580005*sqrt(var13/var10)))
18,1.2119609,0.007456860144961901,sqrt(var13) + (((var6 - (var6 * -1.8877413)) + sqrt(var13 / (var10 / sqrt(0.375485)))) * var2),sqrt(var13) + var2*(2.8877413*var6 + 0.782795189420582*sqrt(var13/var10)),PySRFunction(X=>sqrt(var13) + var2*(2.8877413*var6 + 0.782795189420582*sqrt(var13/var10)))
19,1.1360164,0.06471186958619084,(var13 * 0.56019866) + (((var6 - (var6 * -1.8877413)) + sqrt(var13 / (var10 / sqrt(0.375485)))) * var2),0.56019866*var13 + var2*(2.8877413*var6 + 0.782795189420582*sqrt(var13/var10)),PySRFunction(X=>0.56019866*var13 + var2*(2.8877413*var6 + 0.782795189420582*sqrt(var13/var10)))
20,0.69796807,0.4871096790662424,(var13 / var10) + (var6 * ((var2 + ((var2 * sqrt(1.1113417 + 3.1172817)) - sqrt(var10))) + sqrt(0.48746887))),var6*(-sqrt(var10) + 3.05636168997577*var2 + 0.698189709176525) + var13/var10,PySRFunction(X=>var6*(-sqrt(var10) + 3.05636168997577*var2 + 0.698189709176525) + var13/var10)
