complexity,loss,score,equation,sympy_format,lambda_format
3,32.450214,0.0,var6 * var6,var6*var6,PySRFunction(X=>var6*var6)
5,15.019731,0.38517115058398677,(var6 + var2) * var6,var6*(var2 + var6),PySRFunction(X=>var6*(var2 + var6))
7,11.756011,0.12250002623645279,((var6 + var2) + var13) * var6,var6*(var13 + var2 + var6),PySRFunction(X=>var6*(var13 + var2 + var6))
8,10.689955,0.09506016876217968,((var6 + var2) + sqrt(var2)) * var6,var6*(sqrt(var2) + var2 + var6),PySRFunction(X=>var6*(sqrt(var2) + var2 + var6))
9,9.124044,0.1583913886296569,(((var6 / 0.5362448) * var2) / 0.6967951) + 0.76080126,var2*var6/(0.5362448*0.6967951) + 0.76080126,PySRFunction(X=>var2*var6/(0.5362448*0.6967951) + 0.76080126)
10,6.404957,0.3538409050357214,(sqrt(var6) * ((var2 * var6) + var2)) + var13,var13 + sqrt(var6)*(var2*var6 + var2),PySRFunction(X=>var13 + sqrt(var6)*(var2*var6 + var2))
11,3.1560464,0.7077521167909093,(var13 + ((var6 * 2.6794329) * (var2 / 0.9225575))) + 0.70359176,var13 + var6*2.6794329*var2/0.9225575 + 0.70359176,PySRFunction(X=>var13 + var6*2.6794329*var2/0.9225575 + 0.70359176)
12,2.1254082,0.39535622698386386,(var13 + (sqrt(0.41747907) * ((var6 * var2) / 0.2107136))) + 0.19124857,var13 + 3.06637161931056*var2*var6 + 0.19124857,PySRFunction(X=>var13 + 3.06637161931056*var2*var6 + 0.19124857)
13,1.6391938,0.25975934244376,((var13 + var13) + ((var6 * 2.6794329) * (var2 / 0.9225575))) + 0.70359176,var13 + var13 + var6*2.6794329*var2/0.9225575 + 0.70359176,PySRFunction(X=>var13 + var13 + var6*2.6794329*var2/0.9225575 + 0.70359176)
14,1.5426201,0.06072220122024588,((var13 + var13) + ((var6 * 2.6794329) * (var2 / 0.9225575))) + log(var6),2*var13 + 2.90435327879292*var2*var6 + log(var6),PySRFunction(X=>2*var13 + 2.90435327879292*var2*var6 + log(var6))
16,1.4961271,0.015301249272931163,((var13 + (var13 - 0.21602613)) + ((var6 * 2.6794329) * (var2 / 0.9225575))) + log(var6),2*var13 + 2.90435327879292*var2*var6 + log(var6) - 0.21602613,PySRFunction(X=>2*var13 + 2.90435327879292*var2*var6 + log(var6) - 0.21602613)
17,1.4404738,0.03790774858852811,(var6 * ((var2 + ((var2 * sqrt(1.1113417 + 3.1172817)) - var10)) + sqrt(0.48746887))) + var13,var13 + var6*(-var10 + 3.05636168997577*var2 + 0.698189709176525),PySRFunction(X=>var13 + var6*(-var10 + 3.05636168997577*var2 + 0.698189709176525))
18,1.3449782,0.06859428250390848,(((var13 + var13) + ((var2 / 1.4092646) * (var6 * 4.2171106))) + sqrt(var7)) + (var11 + -3.6021323),var11 + 2*var13 + 2.9924193086238*var2*var6 + sqrt(var7) - 3.6021323,PySRFunction(X=>var11 + 2*var13 + 2.9924193086238*var2*var6 + sqrt(var7) - 3.6021323)
19,1.2566617,0.0679190442146521,(var6 * ((var2 + ((var2 * sqrt(1.1113417 + 3.1172817)) - var10)) + sqrt(0.48746887))) + (var13 / var10),var6*(-var10 + 3.05636168997577*var2 + 0.698189709176525) + var13/var10,PySRFunction(X=>var6*(-var10 + 3.05636168997577*var2 + 0.698189709176525) + var13/var10)
20,0.69796807,0.5880406827811293,(var13 / var10) + (var6 * ((var2 + ((var2 * sqrt(1.1113417 + 3.1172817)) - sqrt(var10))) + sqrt(0.48746887))),var6*(-sqrt(var10) + 3.05636168997577*var2 + 0.698189709176525) + var13/var10,PySRFunction(X=>var6*(-sqrt(var10) + 3.05636168997577*var2 + 0.698189709176525) + var13/var10)
