complexity,loss,score,equation,sympy_format,lambda_format
3,32.450214,0.0,var6 * var6,var6*var6,PySRFunction(X=>var6*var6)
5,15.019731,0.38517115058398677,(var6 + var2) * var6,var6*(var2 + var6),PySRFunction(X=>var6*(var2 + var6))
7,11.756011,0.12250002623645279,((var6 + var2) + var13) * var6,var6*(var13 + var2 + var6),PySRFunction(X=>var6*(var13 + var2 + var6))
8,10.689955,0.09506016876217968,((var6 + var2) + sqrt(var2)) * var6,var6*(sqrt(var2) + var2 + var6),PySRFunction(X=>var6*(sqrt(var2) + var2 + var6))
9,9.124044,0.1583913886296569,(((var6 / 0.5362448) * var2) / 0.6967951) + 0.76080126,var2*var6/(0.5362448*0.6967951) + 0.76080126,PySRFunction(X=>var2*var6/(0.5362448*0.6967951) + 0.76080126)
10,8.979679,0.015948991284057794,((var2 + (var2 - -0.8874722)) + sqrt(var2)) * var6,var6*(sqrt(var2) + 2*var2 + 0.8874722),PySRFunction(X=>var6*(sqrt(var2) + 2*var2 + 0.8874722))
11,4.1507826,0.7716672407955463,((var6 + ((var6 / 0.5362448) * var2)) / 0.6967951) + 0.76080126,(var2*var6/0.5362448 + var6)/0.6967951 + 0.76080126,PySRFunction(X=>(var2*var6/0.5362448 + var6)/0.6967951 + 0.76080126)
13,2.2313316,0.31034917873577,(((var6 + ((var6 / 0.5362448) * var2)) + var13) / 0.6967951) - var12,-var12 + (var13 + var2*var6/0.5362448 + var6)/0.6967951,PySRFunction(X=>-var12 + (var13 + var2*var6/0.5362448 + var6)/0.6967951)
15,2.0387182,0.04513863013349528,(((var6 + (((var6 / 0.5362448) * var2) - var12)) + var13) / 0.6967951) - var12,-var12 + (-var12 + var13 + var2*var6/0.5362448 + var6)/0.6967951,PySRFunction(X=>-var12 + (-var12 + var13 + var2*var6/0.5362448 + var6)/0.6967951)
17,1.658676,0.1031507916380456,(-1.1367122 + (((var2 / 0.9225575) * (var6 * 2.6794329)) + ((var2 + var13) - 1.1512581))) + var13,var13 + var13 + var2*var6*2.6794329/0.9225575 + var2 - 1*1.1512581 - 1.1367122,PySRFunction(X=>var13 + var13 + var2*var6*2.6794329/0.9225575 + var2 - 1*1.1512581 - 1.1367122)
18,1.6575766,0.0006630375745661859,(var13 + (((var2 + var13) - 0.97485983) + ((var2 / 0.9225575) * (var6 * 2.6794329)))) - sqrt(var2),2*var13 - sqrt(var2) + 2.90435327879292*var2*var6 + var2 - 0.97485983,PySRFunction(X=>2*var13 - sqrt(var2) + 2.90435327879292*var2*var6 + var2 - 0.97485983)
19,1.5552561,0.06371642958371358,((-1.1367122 + (((var2 + var13) - var10) + ((var6 * 2.6794329) * (var2 / 0.9225575)))) + var13) - 0.41764516,-var10 + var13 + var13 + var6*2.6794329*var2/0.9225575 + var2 - 1.1367122 - 1*0.41764516,PySRFunction(X=>-var10 + var13 + var13 + var6*2.6794329*var2/0.9225575 + var2 - 1.1367122 - 1*0.41764516)
20,1.545126,0.006534766181834287,(var13 + (-1.1367122 + (((var2 + var13) + var11) + ((var2 / 0.9225575) * (2.6794329 * var6))))) - sqrt(var5),var11 + 2*var13 + 2.90435327879292*var2*var6 + var2 - sqrt(var5) - 1.1367122,PySRFunction(X=>var11 + 2*var13 + 2.90435327879292*var2*var6 + var2 - sqrt(var5) - 1.1367122)
