complexity,loss,score,equation,sympy_format,lambda_format
2,54.467377,0.0,myfunction(var3),var3,PySRFunction(X=>var3)
3,47.529465,0.13625210077466177,var3 + var3,var3 + var3,PySRFunction(X=>var3 + var3)
5,41.54892,0.06723915316495063,(var8 + var3) + var3,var3 + var3 + var8,PySRFunction(X=>var3 + var3 + var8)
6,41.128098,0.010179990628589222,myfunction(var3 + var3) + var3,var3 + (var3 + var3),PySRFunction(X=>var3 + (var3 + var3))
7,37.863247,0.08271063211293857,(var6 + (var3 + var6)) + var3,var3 + var3 + var6 + var6,PySRFunction(X=>var3 + var3 + var6 + var6)
8,23.143707,0.49225799771727924,myfunction(var6 + (var2 + (42.36516 + var6))),var2 + var6 + var6 + 42.36516,PySRFunction(X=>var2 + var6 + var6 + 42.36516)
11,20.618006,0.03851937868101359,((var6 + ((var6 + var2) + var6)) + var6) + 32.416058,var2 + var6 + var6 + var6 + var6 + 32.416058,PySRFunction(X=>var2 + var6 + var6 + var6 + var6 + 32.416058)
14,19.078388,0.025869531868069225,(var6 + (var6 + var6)) + (25.949322 + (myfunction(var6 + var6) + var6)),var6 + var6 + var6 + var6 + (var6 + var6) + 25.949322,PySRFunction(X=>var6 + var6 + var6 + var6 + (var6 + var6) + 25.949322)
16,18.053219,0.027616084624546823,myfunction(((var6 + var6) + (var6 + var6)) + (((var6 + var6) + var6) - -20.976925)),var6 + var6 + var6 + var6 + var6 + var6 + var6 - 1*(-20.976925),PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 + var6 - 1*(-20.976925))
17,17.374563,0.038316766773281115,(((var6 + var6) + var6) + var6) + ((var6 + (var6 + (var6 + var6))) - -13.026998),var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6 - 1*(-13.026998),PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6 - 1*(-13.026998))
18,17.118332,0.014857303994973068,myfunction(((var6 + var6) + ((var6 + var6) + (var6 + var6))) + ((var6 + var6) - -15.999636)),var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6 - 1*(-15.999636),PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6 - 1*(-15.999636))
19,16.027048,0.06587214110747018,((var6 + var6) + (var3 + (var6 + var6))) + (((var6 + var6) + var6) + (var6 + var6)),var3 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6,PySRFunction(X=>var3 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6)
