complexity,loss,score,equation,sympy_format,lambda_format
1,48.863983,0.0,-1.0775932,-1.07759320000000,PySRFunction(X=>-1.07759320000000)
2,14.806666,1.1939630963583667,myfunction(45.489037),45.4890370000000,PySRFunction(X=>45.4890370000000)
3,11.080387,0.28990087626639677,38.590626 - chem1,38.590626 - chem1,PySRFunction(X=>38.590626 - chem1)
5,9.800224,0.061385682974423726,(31.692215 - chem1) - chem1,-chem1 - chem1 + 31.692215,PySRFunction(X=>-chem1 - chem1 + 31.692215)
7,9.318037,0.025226629181127475,(chem2 + 14.133772) + (chem2 - chem1),-chem1 + chem2 + chem2 + 14.133772,PySRFunction(X=>-chem1 + chem2 + chem2 + 14.133772)
8,9.243086,0.008076171618134153,myfunction(((chem2 + chem3) - -16.793259) - chem1),-chem1 + chem2 + chem3 - 1*(-16.793259),PySRFunction(X=>-chem1 + chem2 + chem3 - 1*(-16.793259))
9,8.5017,0.08360966907883674,(chem3 + chem2) + (chem3 - (chem1 - chem5)),chem2 + chem3 + chem3 - (chem1 - chem5),PySRFunction(X=>chem2 + chem3 + chem3 - (chem1 - chem5))
11,8.244368,0.015367921471002959,chem3 - ((chem1 - ((chem3 + chem9) + chem5)) - chem5),chem3 - (chem1 - chem5 - (chem3 + chem5 + chem9)),PySRFunction(X=>chem3 - (chem1 - chem5 - (chem3 + chem5 + chem9)))
13,7.785176,0.02865444397391998,(chem3 - ((chem1 - ((chem3 + chem5) + chem5)) - chem5)) - chem7,chem3 - chem7 - (chem1 - chem5 - (chem3 + chem5 + chem5)),PySRFunction(X=>chem3 - chem7 - (chem1 - chem5 - (chem3 + chem5 + chem5)))
14,7.7851753,8.991447746463212e-08,chem3 - ((chem1 - ((chem3 + chem5) + chem5)) - (myfunction(chem5) - chem7)),chem3 - (chem1 - (chem5 - chem7) - (chem3 + chem5 + chem5)),PySRFunction(X=>chem3 - (chem1 - (chem5 - chem7) - (chem3 + chem5 + chem5)))
15,7.5572743,0.02971073984222627,(chem5 + (((((chem2 - chem7) + chem9) - chem1) + chem3) + chem3)) - chem7,-chem1 + chem2 + chem3 + chem3 + chem5 - chem7 - chem7 + chem9,PySRFunction(X=>-chem1 + chem2 + chem3 + chem3 + chem5 - chem7 - chem7 + chem9)
16,7.557274,3.9696852815679686e-08,myfunction((chem9 + ((((chem2 + chem3) - chem1) + (chem3 - chem7)) + chem5)) - chem7),-chem1 + chem2 + chem3 + chem3 + chem5 - chem7 - chem7 + chem9,PySRFunction(X=>-chem1 + chem2 + chem3 + chem3 + chem5 - chem7 - chem7 + chem9)
17,7.324846,0.031238412364193655,((chem5 + (((((chem3 + chem9) - chem7) - chem1) + chem3) + chem5)) - chem7) + chem12,-chem1 + chem12 + chem3 + chem3 + chem5 + chem5 - chem7 - chem7 + chem9,PySRFunction(X=>-chem1 + chem12 + chem3 + chem3 + chem5 + chem5 - chem7 - chem7 + chem9)
19,7.016252,0.02152147923227649,((chem5 + (((((chem3 + chem5) - chem7) - (chem1 + chem7)) + chem3) + chem5)) - chem7) + chem12,chem12 + chem3 + chem3 + chem5 + chem5 + chem5 - chem7 - chem7 - (chem1 + chem7),PySRFunction(X=>chem12 + chem3 + chem3 + chem5 + chem5 + chem5 - chem7 - chem7 - (chem1 + chem7))
20,6.927263,0.012764386633018826,((chem5 + (((((chem3 + chem9) - chem7) - (chem1 + chem7)) + chem3) + myfunction(chem5))) - chem7) + chem5,chem3 + chem3 + chem5 + chem5 + chem5 - chem7 - chem7 + chem9 - (chem1 + chem7),PySRFunction(X=>chem3 + chem3 + chem5 + chem5 + chem5 - chem7 - chem7 + chem9 - (chem1 + chem7))
