complexity,loss,score,equation,sympy_format,lambda_format
1,55.576874,0.0,chem8,chem8,PySRFunction(X=>chem8)
2,24.703514,0.810821678758288,sqrt(3339.7305),57.7904014521443,PySRFunction(X=>57.7904014521443)
3,14.403878,0.5394480248401113,11.153063 * chem6,11.153063*chem6,PySRFunction(X=>11.153063*chem6)
5,1.8780305,1.018636927272755,(chem2 * 3.0934222) * chem6,chem2*3.0934222*chem6,PySRFunction(X=>chem2*3.0934222*chem6)
7,1.3753717,0.1557497997381703,chem13 + ((chem2 * 3.0177062) * chem6),chem13 + chem2*3.0177062*chem6,PySRFunction(X=>chem13 + chem2*3.0177062*chem6)
9,1.3448315,0.011227647732040236,(chem13 * 1.2820174) + (chem6 * (chem2 * 2.9963236)),chem13*1.2820174 + chem6*chem2*2.9963236,PySRFunction(X=>chem13*1.2820174 + chem6*chem2*2.9963236)
11,1.2926441,0.019789457923837784,chem10 + (chem6 * ((chem2 - (-0.0776524 * chem13)) * 2.949387)),chem10 + chem6*(-(-1)*0.0776524*chem13 + chem2)*2.949387,PySRFunction(X=>chem10 + chem6*(-(-1)*0.0776524*chem13 + chem2)*2.949387)
13,1.2622126,0.01191179892969001,chem13 + (((chem2 + (0.014490103 * (chem6 + chem13))) * 2.9292617) * chem6),chem13 + (chem2 + 0.014490103*(chem13 + chem6))*2.9292617*chem6,PySRFunction(X=>chem13 + (chem2 + 0.014490103*(chem13 + chem6))*2.9292617*chem6)
15,1.251856,0.0041194812998353566,chem13 + (((chem2 + (0.016828166 * (chem6 - (-0.35520127 / chem11)))) * 2.91818) * chem6),chem13 + (chem2 + 0.016828166*(chem6 - (-1)*0.35520127/chem11))*2.91818*chem6,PySRFunction(X=>chem13 + (chem2 + 0.016828166*(chem6 - (-1)*0.35520127/chem11))*2.91818*chem6)
16,1.2434102,0.006769483955673172,(chem6 * ((chem2 + (0.013557163 * (chem6 + (log(chem13) * chem13)))) * 2.9391296)) + chem13,chem13 + chem6*(0.0398462590653248*chem13*log(chem13) + 2.9391296*chem2 + 0.0398462590653248*chem6),PySRFunction(X=>chem13 + chem6*(0.0398462590653248*chem13*log(chem13) + 2.9391296*chem2 + 0.0398462590653248*chem6))
17,1.2133627,0.024462170148600547,chem13 + (((chem2 + (0.015674688 * ((chem6 - (-0.37061357 / chem11)) + chem13))) * 2.903667) * chem6),chem13 + (chem2 + 0.015674688*(chem13 + chem6 - (-1)*0.37061357/chem11))*2.903667*chem6,PySRFunction(X=>chem13 + (chem2 + 0.015674688*(chem13 + chem6 - (-1)*0.37061357/chem11))*2.903667*chem6)
18,1.1998001,0.011240636400271132,chem13 + (chem6 * ((chem2 + (log(chem6 - (-0.6996085 / (chem14 - chem6))) * 0.06478746)) * 2.9258406)),chem13 + chem6*(2.9258406*chem2 + 0.189557780838876*log(chem6 + 0.6996085/(chem14 - chem6))),PySRFunction(X=>chem13 + chem6*(2.9258406*chem2 + 0.189557780838876*log(chem6 + 0.6996085/(chem14 - chem6))))
20,1.1688436,0.013070037804248535,(chem13 + (chem6 * ((chem2 + (log(chem6 - (-0.68135583 / (chem14 - chem6))) * 0.07918624)) * 2.9224422))) - chem12,-chem12 + chem13 + chem6*(2.9224422*chem2 + 0.231417209435328*log(chem6 + 0.68135583/(chem14 - chem6))),PySRFunction(X=>-chem12 + chem13 + chem6*(2.9224422*chem2 + 0.231417209435328*log(chem6 + 0.68135583/(chem14 - chem6))))
