complexity,loss,score,equation,sympy_format,lambda_format
1,49.51669,0.0,-1.7620362,-1.76203620000000,PySRFunction(X=>-1.76203620000000)
2,14.806666,1.2072322996887996,myfunction(45.489025),45.4890250000000,PySRFunction(X=>45.4890250000000)
3,11.078473,0.29007362883622745,chem5 * 6.3214,chem5*6.3214,PySRFunction(X=>chem5*6.3214)
4,10.36927,0.0661572315448774,myfunction(3.753165 * chem2),3.753165*chem2,PySRFunction(X=>3.753165*chem2)
5,9.874018,0.04893976158787814,(3.9564517 * chem2) - chem7,3.9564517*chem2 - chem7,PySRFunction(X=>3.9564517*chem2 - chem7)
6,8.204138,0.18526820167286617,myfunction(0.6392698 * (chem5 * chem3)),0.6392698*chem3*chem5,PySRFunction(X=>0.6392698*chem3*chem5)
7,7.8136654,0.04876448599395519,(0.5784849 * (chem3 * chem5)) + chem12,chem12 + 0.5784849*chem3*chem5,PySRFunction(X=>chem12 + 0.5784849*chem3*chem5)
8,7.813665,5.1192364769736006e-08,myfunction((0.5784879 * (chem3 * chem5)) + chem12),chem12 + 0.5784879*chem3*chem5,PySRFunction(X=>chem12 + 0.5784879*chem3*chem5)
9,6.1636744,0.2372010307248543,(0.49538222 * (chem5 * chem3)) + (24.371649 / chem7),0.49538222*chem3*chem5 + 24.371649/chem7,PySRFunction(X=>0.49538222*chem3*chem5 + 24.371649/chem7)
11,5.998786,0.013557988898906165,((chem12 + 19.56564) / chem7) + ((chem3 * chem5) * 0.4959365),chem3*chem5*0.4959365 + (chem12 + 19.56564)/chem7,PySRFunction(X=>chem3*chem5*0.4959365 + (chem12 + 19.56564)/chem7)
12,5.7516036,0.04207841253852883,myfunction(((4.858722 * chem12) / chem7) + (0.5060454 * (chem3 * chem5))),4.858722*chem12/chem7 + 0.5060454*chem3*chem5,PySRFunction(X=>4.858722*chem12/chem7 + 0.5060454*chem3*chem5)
14,5.7424564,0.0007958199218608168,(((4.858722 * chem12) / chem7) + (0.5060454 * (myfunction(chem3) * chem5))) - 0.30858505,4.858722*chem12/chem7 + 0.5060454*chem3*chem5 - 1*0.30858505,PySRFunction(X=>4.858722*chem12/chem7 + 0.5060454*chem3*chem5 - 1*0.30858505)
16,5.701297,0.0035966851121724043,(((myfunction(5.2266135) * myfunction(chem12)) / chem7) + (0.5293093 * (myfunction(chem3) * chem5))) - 2.7351515,5.2266135*chem12/chem7 + 0.5293093*chem3*chem5 - 1*2.7351515,PySRFunction(X=>5.2266135*chem12/chem7 + 0.5293093*chem3*chem5 - 1*2.7351515)
17,5.6548967,0.0081718504350723,((((chem3 * chem5) - chem14) * 0.53129476) + myfunction((5.3344007 * chem12) / myfunction(chem7))) + -2.4684358,5.3344007*chem12/chem7 + (-chem14 + chem3*chem5)*0.53129476 - 2.4684358,PySRFunction(X=>5.3344007*chem12/chem7 + (-chem14 + chem3*chem5)*0.53129476 - 2.4684358)
18,5.654394,8.890035876986864e-05,myfunction((((chem3 * chem5) - chem14) * 0.53080475) + myfunction((5.307996 * chem12) / myfunction(chem7))) + -2.445313,(5.307996*chem12/chem7 + (-chem14 + chem3*chem5)*0.53080475) - 2.445313,PySRFunction(X=>(5.307996*chem12/chem7 + (-chem14 + chem3*chem5)*0.53080475) - 2.445313)
