complexity,loss,score,equation,sympy_format,lambda_format
1,54.603825,0.0,chem3,chem3,PySRFunction(X=>chem3)
2,49.335186,0.10146639679725765,sqrt(205.47293),14.3343269810619,PySRFunction(X=>14.3343269810619)
3,14.791933,1.20455557384575,chem6 * 11.495518,chem6*11.495518,PySRFunction(X=>chem6*11.495518)
4,14.791932,6.76044189055269e-08,sqrt(132.13252) * chem6,11.494891039066*chem6,PySRFunction(X=>11.494891039066*chem6)
5,3.395883,1.4715180814359676,(chem6 * 3.1433408) * chem2,chem6*3.1433408*chem2,PySRFunction(X=>chem6*3.1433408*chem2)
7,2.1283257,0.2336141006398788,((chem2 * chem6) * 3.0572395) + chem13,chem13 + chem2*chem6*3.0572395,PySRFunction(X=>chem13 + chem2*chem6*3.0572395)
9,0.4183323,0.8134074002429823,((chem6 * chem2) * 3.0016568) + (chem13 / chem10),chem6*chem2*3.0016568 + chem13/chem10,PySRFunction(X=>chem6*chem2*3.0016568 + chem13/chem10)
10,0.4183322,2.390444437223335e-07,(log(20.119287) * (chem2 * chem6)) + (chem13 / chem10),3.00167890722787*chem2*chem6 + chem13/chem10,PySRFunction(X=>3.00167890722787*chem2*chem6 + chem13/chem10)
11,0.41214892,0.014891113380147184,(chem13 / chem10) + (2.9864993 * ((chem2 - -0.019647514) * chem6)),2.9864993*chem6*(chem2 - 1*(-0.019647514)) + chem13/chem10,PySRFunction(X=>2.9864993*chem6*(chem2 - 1*(-0.019647514)) + chem13/chem10)
13,0.4054994,0.008132673225492588,((((chem2 + 0.060968567) * chem6) * 2.9717252) + (chem13 / chem10)) - chem11,-chem11 + (chem2 + 0.060968567)*chem6*2.9717252 + chem13/chem10,PySRFunction(X=>-chem11 + (chem2 + 0.060968567)*chem6*2.9717252 + chem13/chem10)
14,0.40369302,0.004464656257086843,((2.9948168 * (chem6 * chem2)) + (chem13 / chem10)) + (log(chem5) / chem3),2.9948168*chem2*chem6 + log(chem5)/chem3 + chem13/chem10,PySRFunction(X=>2.9948168*chem2*chem6 + log(chem5)/chem3 + chem13/chem10)
15,0.38552144,0.046057930102662646,((3.001605 * (chem2 * chem6)) + (chem13 / chem10)) + (-0.0060637593 / (chem13 - chem4)),3.001605*chem2*chem6 - 0.0060637593/(chem13 - chem4) + chem13/chem10,PySRFunction(X=>3.001605*chem2*chem6 - 0.0060637593/(chem13 - chem4) + chem13/chem10)
16,0.36110303,0.06543348826425248,((3.000485 * (chem2 * chem6)) + (chem13 / chem10)) - (0.0013026961 / (log(chem10) * chem1)),3.000485*chem2*chem6 + chem13/chem10 - 0.0013026961/(chem1*log(chem10)),PySRFunction(X=>3.000485*chem2*chem6 + chem13/chem10 - 0.0013026961/(chem1*log(chem10)))
17,0.3610904,3.4976779008685594e-05,((3.000485 * (chem2 * chem6)) + (chem13 / chem10)) - (0.0013026961 / ((chem1 * chem10) - chem1)),3.000485*chem2*chem6 - 0.0013026961/(chem1*chem10 - chem1) + chem13/chem10,PySRFunction(X=>3.000485*chem2*chem6 - 0.0013026961/(chem1*chem10 - chem1) + chem13/chem10)
18,0.36079195,0.000826866086985976,((3.000485 * (chem2 * chem6)) + ((chem13 + 0.012912568) / chem10)) - (0.0013026961 / (log(chem10) * chem1)),3.000485*chem2*chem6 + (chem13 + 0.012912568)/chem10 - 0.0013026961/(chem1*log(chem10)),PySRFunction(X=>3.000485*chem2*chem6 + (chem13 + 0.012912568)/chem10 - 0.0013026961/(chem1*log(chem10)))
20,0.34115624,0.027980461120584322,((3.000485 * (chem2 * chem6)) + (chem13 / chem10)) - (0.0013026961 / (log(chem10) * ((chem8 - chem5) - chem13))),3.000485*chem2*chem6 - 0.0013026961/((-chem13 - chem5 + chem8)*log(chem10)) + chem13/chem10,PySRFunction(X=>3.000485*chem2*chem6 - 0.0013026961/((-chem13 - chem5 + chem8)*log(chem10)) + chem13/chem10)
