complexity,loss,score,equation,sympy_format,lambda_format
1,55.576874,0.0,chem8,chem8,PySRFunction(X=>chem8)
2,24.703514,0.810821678758288,myfunction(57.79031),57.7903100000000,PySRFunction(X=>57.7903100000000)
3,14.403878,0.5394480248401113,chem6 * 11.153014,chem6*11.153014,PySRFunction(X=>chem6*11.153014)
5,1.8780305,1.018636927272755,(3.0934222 * chem2) * chem6,3.0934222*chem2*chem6,PySRFunction(X=>3.0934222*chem2*chem6)
7,1.3753718,0.15574976338436272,((chem6 * 3.0177011) * chem2) + chem13,chem13 + chem6*3.0177011*chem2,PySRFunction(X=>chem13 + chem6*3.0177011*chem2)
9,1.3448312,0.011227795623997177,((chem6 * 2.9963794) * chem2) + (chem13 * 1.2817787),chem13*1.2817787 + chem6*2.9963794*chem2,PySRFunction(X=>chem13*1.2817787 + chem6*2.9963794*chem2)
10,1.3448311,7.435877734678659e-08,myfunction((chem6 * 2.9963794) * chem2) + (chem13 * 1.2814918),chem13*1.2814918 + chem6*2.9963794*chem2,PySRFunction(X=>chem13*1.2814918 + chem6*2.9963794*chem2)
11,1.3018228,0.03250299274640151,((chem6 * 2.946971) * (chem2 - (chem6 * -0.014785903))) + chem13,chem13 + chem6*2.946971*(chem2 - (-0.014785903)*chem6),PySRFunction(X=>chem13 + chem6*2.946971*(chem2 - (-0.014785903)*chem6))
13,1.2310029,0.02796811660302136,((chem6 * 2.9282954) * (chem2 - -0.14328389)) + ((chem13 * 0.3038433) * chem13),chem13*0.3038433*chem13 + chem6*2.9282954*(chem2 - 1*(-0.14328389)),PySRFunction(X=>chem13*0.3038433*chem13 + chem6*2.9282954*(chem2 - 1*(-0.14328389)))
15,1.2152321,0.006447057826205294,(((chem13 * 0.31618753) * chem13) + ((chem6 / 0.3441494) * (chem2 - -0.19326715))) - chem12,-chem12 + chem13*0.31618753*chem13 + chem6*(chem2 - 1*(-0.19326715))/0.3441494,PySRFunction(X=>-chem12 + chem13*0.31618753*chem13 + chem6*(chem2 - 1*(-0.19326715))/0.3441494)
17,1.1995571,0.006491341011406448,(((chem13 * 0.30136475) * chem13) + ((chem2 - -0.18316711) * (2.9178643 * chem6))) + (-1.2803824 + chem10),chem10 + chem13*0.30136475*chem13 + (chem2 - 1*(-0.18316711))*2.9178643*chem6 - 1.2803824,PySRFunction(X=>chem10 + chem13*0.30136475*chem13 + (chem2 - 1*(-0.18316711))*2.9178643*chem6 - 1.2803824)
19,1.1908464,0.0036440452654202,(((chem2 - -0.24967444) * (2.8664296 * chem6)) + ((chem13 * (chem13 * 0.07455539)) * chem2)) + (-1.2128925 + chem10),chem10 + chem13*chem13*0.07455539*chem2 + (chem2 - 1*(-0.24967444))*2.8664296*chem6 - 1.2128925,PySRFunction(X=>chem10 + chem13*chem13*0.07455539*chem2 + (chem2 - 1*(-0.24967444))*2.8664296*chem6 - 1.2128925)
