complexity,loss,score,equation,sympy_format,lambda_format
1,49.620205,0.0,13.900308,13.9003080000000,PySRFunction(X=>13.9003080000000)
2,26.548649,0.6254192483829047,sqrt(3115.8477),55.8197787526966,PySRFunction(X=>55.8197787526966)
3,14.857576,0.5804689577635975,11.475338 * chem6,11.475338*chem6,PySRFunction(X=>11.475338*chem6)
5,3.697837,0.6953809246968542,chem2 * (chem6 * 3.1381636),chem2*chem6*3.1381636,PySRFunction(X=>chem2*chem6*3.1381636)
7,2.5185437,0.19203360823116758,(chem6 * (3.0520985 * chem2)) + chem13,chem13 + chem6*3.0520985*chem2,PySRFunction(X=>chem13 + chem6*3.0520985*chem2)
9,0.95456326,0.4850911000633676,(chem13 / chem10) + (chem6 * (chem2 * 2.9965107)),chem6*chem2*2.9965107 + chem13/chem10,PySRFunction(X=>chem6*chem2*2.9965107 + chem13/chem10)
10,0.9545632,6.285597240398022e-08,(chem13 / chem10) + (chem6 * (chem2 * sqrt(8.979185))),2.99652882515754*chem2*chem6 + chem13/chem10,PySRFunction(X=>2.99652882515754*chem2*chem6 + chem13/chem10)
11,0.91104823,0.04665801596987089,(chem13 / (chem10 + -0.02991145)) + (chem6 * (2.9876864 * chem2)),chem13/(chem10 - 0.02991145) + chem6*2.9876864*chem2,PySRFunction(X=>chem13/(chem10 - 0.02991145) + chem6*2.9876864*chem2)
13,0.8884766,0.012543763477548863,(((3.3761978 * chem2) * chem6) + (chem13 / (chem10 + -0.06790171))) * 0.8861592,(chem13/(chem10 - 0.06790171) + 3.3761978*chem2*chem6)*0.8861592,PySRFunction(X=>(chem13/(chem10 - 0.06790171) + 3.3761978*chem2*chem6)*0.8861592)
14,0.88115424,0.008275626333315758,sqrt(chem7) + ((chem13 / chem10) + ((chem6 * (3.0033846 * chem2)) + -2.8757517)),3.0033846*chem2*chem6 + sqrt(chem7) - 2.8757517 + chem13/chem10,PySRFunction(X=>3.0033846*chem2*chem6 + sqrt(chem7) - 2.8757517 + chem13/chem10)
15,0.8799231,0.0013981671021444822,(chem7 * 0.21273504) + ((chem13 / chem10) + ((chem6 * (3.0058343 * chem2)) + -1.8077456)),chem6*3.0058343*chem2 + chem7*0.21273504 - 1.8077456 + chem13/chem10,PySRFunction(X=>chem6*3.0058343*chem2 + chem7*0.21273504 - 1.8077456 + chem13/chem10)
16,0.8611481,0.0215680183628547,((((2.995127 * chem2) * chem6) + (chem13 / (chem10 + -0.020067766))) - 2.8236296) + sqrt(chem7),chem13/(chem10 - 0.020067766) + 2.995127*chem2*chem6 + sqrt(chem7) - 2.8236296,PySRFunction(X=>chem13/(chem10 - 0.020067766) + 2.995127*chem2*chem6 + sqrt(chem7) - 2.8236296)
18,0.8364235,0.014565717581539269,(((((3.427483 * chem2) * chem6) + (chem13 / (chem10 + -0.062058102))) * 0.87559247) - 2.839625) + sqrt(chem7),0.87559247*chem13/(chem10 - 0.062058102) + 3.00107830585301*chem2*chem6 + sqrt(chem7) - 2.839625,PySRFunction(X=>0.87559247*chem13/(chem10 - 0.062058102) + 3.00107830585301*chem2*chem6 + sqrt(chem7) - 2.839625)
20,0.8355121,0.0005451167438954232,((0.85537595 * (((chem13 / (chem10 + -0.0680052)) + ((3.511267 * chem2) * chem6)) + -0.062373333)) - 2.8016982) + sqrt(chem7),0.85537595*chem13/(chem10 - 0.0680052) + 3.00345334582865*chem2*chem6 + sqrt(chem7) - 2.85505084896954,PySRFunction(X=>0.85537595*chem13/(chem10 - 0.0680052) + 3.00345334582865*chem2*chem6 + sqrt(chem7) - 2.85505084896954)
