complexity,loss,score,equation,sympy_format,lambda_format
1,26.283712,0.0,55.640778,55.6407780000000,PySRFunction(X=>55.6407780000000)
2,26.28371,7.609275577150911e-08,myfunction(55.64414),55.6441400000000,PySRFunction(X=>55.6441400000000)
3,24.95731,0.05178259038903006,chem6 - -50.666008,chem6 - 1*(-50.666008),PySRFunction(X=>chem6 - 1*(-50.666008))
5,23.66614,0.026560715326498785,chem6 - (-45.69704 - chem6),chem6 - (-chem6 - 45.69704),PySRFunction(X=>chem6 - (-chem6 - 45.69704))
7,22.416285,0.02712881547893804,((chem6 + chem6) + chem6) - -40.71729,chem6 + chem6 + chem6 - 1*(-40.71729),PySRFunction(X=>chem6 + chem6 + chem6 - 1*(-40.71729))
9,21.215054,0.02753833981334901,((chem6 + chem6) + (chem6 + chem6)) - -35.742535,chem6 + chem6 + chem6 + chem6 - 1*(-35.742535),PySRFunction(X=>chem6 + chem6 + chem6 + chem6 - 1*(-35.742535))
11,20.071175,0.027713158916582176,((chem6 + (chem6 + (30.768787 + chem6))) + chem6) + chem6,chem6 + chem6 + chem6 + chem6 + chem6 + 30.768787,PySRFunction(X=>chem6 + chem6 + chem6 + chem6 + chem6 + 30.768787)
13,18.995014,0.027554091255673808,(chem6 + (((25.793818 + chem6) + chem6) + (chem6 + chem6))) + chem6,chem6 + chem6 + chem6 + chem6 + chem6 + chem6 + 25.793818,PySRFunction(X=>chem6 + chem6 + chem6 + chem6 + chem6 + chem6 + 25.793818)
15,17.998724,0.026937828590419884,chem6 + (chem6 + (chem6 + ((chem6 + (chem6 + (20.819324 + chem6))) + chem6))),chem6 + chem6 + chem6 + chem6 + chem6 + chem6 + chem6 + 20.819324,PySRFunction(X=>chem6 + chem6 + chem6 + chem6 + chem6 + chem6 + chem6 + 20.819324)
17,17.070295,0.02648052402830823,chem6 + ((chem6 + chem6) + (chem6 + ((chem6 + (chem6 + (19.292618 + chem6))) + chem13))),chem13 + chem6 + chem6 + chem6 + chem6 + chem6 + chem6 + chem6 + 19.292618,PySRFunction(X=>chem13 + chem6 + chem6 + chem6 + chem6 + chem6 + chem6 + chem6 + 19.292618)
18,17.070293,1.171625984920649e-07,myfunction(chem6 + ((chem6 + chem6) + (chem6 + ((chem6 + (chem13 + (chem6 + 19.292816))) + chem6)))),chem13 + chem6 + chem6 + chem6 + chem6 + chem6 + chem6 + chem6 + 19.292816,PySRFunction(X=>chem13 + chem6 + chem6 + chem6 + chem6 + chem6 + chem6 + chem6 + 19.292816)
19,15.999386,0.06478935477188266,((chem6 + chem6) + chem3) + (chem6 + ((chem6 + chem6) + ((chem6 + (chem6 + chem6)) + chem6))),chem3 + chem6 + chem6 + chem6 + chem6 + chem6 + chem6 + chem6 + chem6 + chem6,PySRFunction(X=>chem3 + chem6 + chem6 + chem6 + chem6 + chem6 + chem6 + chem6 + chem6 + chem6)
