complexity,loss,score,equation,sympy_format,lambda_format
1,21.608063,0.0,53.733974,53.7339740000000,PySRFunction(X=>53.7339740000000)
3,20.38093,0.029233436172977106,48.793346 + chem6,chem6 + 48.793346,PySRFunction(X=>chem6 + 48.793346)
5,19.226355,0.029158832837278874,chem6 + (chem6 - -43.852833),chem6 + chem6 - 1*(-43.852833),PySRFunction(X=>chem6 + chem6 - 1*(-43.852833))
7,18.15818,0.028580423082963987,chem6 + (chem6 - (-38.912323 - chem6)),chem6 + chem6 - (-chem6 - 38.912323),PySRFunction(X=>chem6 + chem6 - (-chem6 - 38.912323))
9,17.192518,0.02732342935349153,chem6 + ((chem6 + (chem6 - -33.972073)) + chem6),chem6 + chem6 + chem6 + chem6 - 1*(-33.972073),PySRFunction(X=>chem6 + chem6 + chem6 + chem6 - 1*(-33.972073))
11,16.347548,0.025198186250848163,chem6 + ((chem6 + (chem6 - -29.031626)) + (chem6 + chem6)),chem6 + chem6 + chem6 + chem6 + chem6 - 1*(-29.031626),PySRFunction(X=>chem6 + chem6 + chem6 + chem6 + chem6 - 1*(-29.031626))
13,15.622101,0.022695637134616024,((((chem6 - (-24.780724 - chem4)) + chem6) + chem6) + chem6) + chem6,chem6 + chem6 + chem6 + chem6 + chem6 - (-chem4 - 24.780724),PySRFunction(X=>chem6 + chem6 + chem6 + chem6 + chem6 - (-chem4 - 24.780724))
15,14.904762,0.02350294160101288,(((((chem6 - (-17.375624 - chem8)) + chem6) + chem6) + chem6) + chem6) + chem4,chem4 + chem6 + chem6 + chem6 + chem6 + chem6 - (-chem8 - 17.375624),PySRFunction(X=>chem4 + chem6 + chem6 + chem6 + chem6 + chem6 - (-chem8 - 17.375624))
17,14.276113,0.021546519113729522,(((((chem6 - ((-12.436244 - chem6) - chem8)) + chem6) + chem6) + chem6) + chem6) + chem4,chem4 + chem6 + chem6 + chem6 + chem6 + chem6 - (-chem6 - chem8 - 12.436244),PySRFunction(X=>chem4 + chem6 + chem6 + chem6 + chem6 + chem6 - (-chem6 - chem8 - 12.436244))
19,13.399244,0.031694716762089944,chem6 + ((chem6 + chem6) + ((((chem8 + chem6) + (chem8 + (chem4 + chem4))) + chem6) + chem6)),chem4 + chem4 + chem6 + chem6 + chem6 + chem6 + chem6 + chem6 + chem8 + chem8,PySRFunction(X=>chem4 + chem4 + chem6 + chem6 + chem6 + chem6 + chem6 + chem6 + chem8 + chem8)
