complexity,loss,score,equation,sympy_format,lambda_format
1,56.81022,0.0,chem6,chem6,PySRFunction(X=>chem6)
2,31.912199,0.5767278886368017,sqrt(1485.0447),38.5362777133443,PySRFunction(X=>38.5362777133443)
3,14.954825,0.7579543602409214,11.482091 * chem6,11.482091*chem6,PySRFunction(X=>11.482091*chem6)
5,3.7735403,0.688510178907705,chem2 * (chem6 * 3.1408646),chem2*chem6*3.1408646,PySRFunction(X=>chem2*chem6*3.1408646)
7,2.636497,0.1792812451552456,(chem6 * (chem2 / 0.3273586)) + chem13,chem13 + chem2*chem6/0.3273586,PySRFunction(X=>chem13 + chem2*chem6/0.3273586)
9,1.4177948,0.3101742176688094,(chem13 / chem10) + ((chem2 / 0.33342865) * chem6),chem2*chem6/0.33342865 + chem13/chem10,PySRFunction(X=>chem2*chem6/0.33342865 + chem13/chem10)
11,1.3692168,0.017431904620336895,(chem13 / chem10) + ((chem6 + -0.11171641) * (chem2 / 0.3269438)),chem2*(chem6 - 0.11171641)/0.3269438 + chem13/chem10,PySRFunction(X=>chem2*(chem6 - 0.11171641)/0.3269438 + chem13/chem10)
12,1.3680874,0.0008251914888288804,((chem6 * (chem2 / 0.32687762)) + (chem13 / chem10)) - log(chem2),3.05924890177553*chem2*chem6 - log(chem2) + chem13/chem10,PySRFunction(X=>3.05924890177553*chem2*chem6 - log(chem2) + chem13/chem10)
13,1.334958,0.02451387536528125,(-0.17897584 * chem15) + (((chem2 / 0.33082688) * chem6) + (chem13 / chem10)),-0.17897584*chem15 + chem2*chem6/0.33082688 + chem13/chem10,PySRFunction(X=>-0.17897584*chem15 + chem2*chem6/0.33082688 + chem13/chem10)
14,1.2877655,0.03599128479427138,(0.51276255 / log(chem4)) + (((chem2 / 0.3348964) * chem6) + (chem13 / chem10)),2.98599805790686*chem2*chem6 + 0.51276255/log(chem4) + chem13/chem10,PySRFunction(X=>2.98599805790686*chem2*chem6 + 0.51276255/log(chem4) + chem13/chem10)
15,1.2787228,0.007046778603652302,((chem13 / chem10) + ((chem2 / 0.33342466) * chem6)) + (0.42010933 / (chem4 - 0.9384643)),chem2*chem6/0.33342466 + 0.42010933/(chem4 - 1*0.9384643) + chem13/chem10,PySRFunction(X=>chem2*chem6/0.33342466 + 0.42010933/(chem4 - 1*0.9384643) + chem13/chem10)
16,1.251819,0.0212640737484839,((chem6 * (chem2 / 0.33316305)) + ((chem13 - chem12) / chem10)) + (0.5758427 / log(chem4)),3.00153333330332*chem2*chem6 + 0.5758427/log(chem4) + (-chem12 + chem13)/chem10,PySRFunction(X=>3.00153333330332*chem2*chem6 + 0.5758427/log(chem4) + (-chem12 + chem13)/chem10)
17,1.251714,8.388145877174109e-05,(((chem2 / 0.33317792) * chem6) + ((chem13 - chem12) / chem10)) + (0.28062165 / log(sqrt(chem4))),3.00139937244341*chem2*chem6 + 0.28062165/log(sqrt(chem4)) + (-chem12 + chem13)/chem10,PySRFunction(X=>3.00139937244341*chem2*chem6 + 0.28062165/log(sqrt(chem4)) + (-chem12 + chem13)/chem10)
18,1.22041,0.02532694421642958,((chem6 / chem7) / log(chem4)) + ((((chem2 / 0.3348964) * chem6) + (chem13 / chem10)) - chem12),-chem12 + 2.98599805790686*chem2*chem6 + chem6/(chem7*log(chem4)) + chem13/chem10,PySRFunction(X=>-chem12 + 2.98599805790686*chem2*chem6 + chem6/(chem7*log(chem4)) + chem13/chem10)
20,1.2123134,0.003328216391304387,(((chem6 / (chem7 - chem10)) / log(chem4)) + (((chem2 / 0.3348964) * chem6) + (chem13 / chem10))) - chem12,-chem12 + 2.98599805790686*chem2*chem6 + chem6/((-chem10 + chem7)*log(chem4)) + chem13/chem10,PySRFunction(X=>-chem12 + 2.98599805790686*chem2*chem6 + chem6/((-chem10 + chem7)*log(chem4)) + chem13/chem10)
