complexity,loss,score,equation,sympy_format,lambda_format
1,51.63793,0.0,chem14,chem14,PySRFunction(X=>chem14)
2,22.18422,0.8448752546480992,myfunction(53.512753),53.5127530000000,PySRFunction(X=>53.5127530000000)
3,20.966965,0.05643312144976994,48.572147 + chem6,chem6 + 48.572147,PySRFunction(X=>chem6 + 48.572147)
4,15.20978,0.3210094618735878,myfunction(chem6 / 0.0934867),chem6/0.0934867,PySRFunction(X=>chem6/0.0934867)
5,4.143,1.3005184789030195,(chem2 * chem6) / 0.31753892,chem2*chem6/0.31753892,PySRFunction(X=>chem2*chem6/0.31753892)
6,4.1429996,9.654839960634692e-08,myfunction((chem6 * chem2) / 0.31753364),chem2*chem6/0.31753364,PySRFunction(X=>chem2*chem6/0.31753364)
7,3.7586699,0.09735492172935309,((chem2 * chem6) / 0.32540408) + chem13,chem13 + chem2*chem6/0.32540408,PySRFunction(X=>chem13 + chem2*chem6/0.32540408)
9,3.6647377,0.012654190467512521,(((chem2 * chem6) - chem12) / 0.32034636) + chem13,chem13 + (-chem12 + chem2*chem6)/0.32034636,PySRFunction(X=>chem13 + (-chem12 + chem2*chem6)/0.32034636)
11,3.5438912,0.01676571569258324,(chem12 * -8.649766) + (((chem6 * chem2) / 0.34593913) + 7.863675),chem12*(-8.649766) + chem2*chem6/0.34593913 + 7.863675,PySRFunction(X=>chem12*(-8.649766) + chem2*chem6/0.34593913 + 7.863675)
13,3.460157,0.011955684367295548,((((chem2 * chem6) + chem9) / 0.34866092) + 7.5764194) + (-9.261183 * chem12),-9.261183*chem12 + (chem2*chem6 + chem9)/0.34866092 + 7.5764194,PySRFunction(X=>-9.261183*chem12 + (chem2*chem6 + chem9)/0.34866092 + 7.5764194)
15,3.3570762,0.015121773592098913,((((chem2 * chem6) / 0.34866092) + 7.5764194) + (chem9 * chem15)) + (-9.261183 * chem12),-9.261183*chem12 + chem15*chem9 + chem2*chem6/0.34866092 + 7.5764194,PySRFunction(X=>-9.261183*chem12 + chem15*chem9 + chem2*chem6/0.34866092 + 7.5764194)
17,3.343248,0.002063813514118081,((((chem2 * chem6) / 0.34866092) + 7.5764194) + (chem9 * (chem15 - chem10))) + (-9.261183 * chem12),-9.261183*chem12 + chem2*chem6/0.34866092 + chem9*(-chem10 + chem15) + 7.5764194,PySRFunction(X=>-9.261183*chem12 + chem2*chem6/0.34866092 + chem9*(-chem10 + chem15) + 7.5764194)
19,3.325836,0.0026108592369577187,((((chem2 * chem6) / 0.3498482) + 8.554516) + ((chem9 * chem15) - (chem10 / 0.597524))) + (chem12 * -8.987832),-chem10/0.597524 + chem12*(-8.987832) + chem15*chem9 + chem2*chem6/0.3498482 + 8.554516,PySRFunction(X=>-chem10/0.597524 + chem12*(-8.987832) + chem15*chem9 + chem2*chem6/0.3498482 + 8.554516)
