complexity,loss,score,equation,sympy_format,lambda_format
1,22.623602,0.0,83.58929,83.5892900000000,PySRFunction(X=>83.5892900000000)
4,20.186083,0.038000097017605504,PC_2 - -83.589264,PC_2 - 1*(-83.589264),PySRFunction(X=>PC_2 - 1*(-83.589264))
6,19.290539,0.022689319051371677,(2.0122595 * PC_2) - -83.58925,2.0122595*PC_2 - 1*(-83.58925),PySRFunction(X=>2.0122595*PC_2 - 1*(-83.58925))
8,19.290537,5.183888592883172e-08,((2.0122952 * PC_2) + 78.35993) - -5.2292366,2.0122952*PC_2 - 1*(-5.2292366) + 78.35993,PySRFunction(X=>2.0122952*PC_2 - 1*(-5.2292366) + 78.35993)
9,19.191792,0.005131977158765727,((2.0122595 * PC_2) - -83.58925) - PC_4,2.0122595*PC_2 - PC_4 - 1*(-83.58925),PySRFunction(X=>2.0122595*PC_2 - PC_4 - 1*(-83.58925))
11,17.608793,0.043042154036195095,((-0.12499601 * (-24.034262 + PC_2)) * PC_2) - -88.66922,-0.12499601*PC_2*(PC_2 - 24.034262) - 1*(-88.66922),PySRFunction(X=>-0.12499601*PC_2*(PC_2 - 24.034262) - 1*(-88.66922))
13,17.349194,0.0074261647873978655,0.03868356 + (89.36523 + (PC_2 * (2.9054222 + (PC_2 * -0.16852711)))),PC_2*(2.9054222 + PC_2*(-0.16852711)) + 0.03868356 + 89.36523,PySRFunction(X=>PC_2*(2.9054222 + PC_2*(-0.16852711)) + 0.03868356 + 89.36523)
15,17.349192,5.763956866520159e-08,(-1.2681569 + (92.3269 - (PC_2 * (-2.906805 - (PC_2 * -0.16860196))))) - 1.6523814,-PC_2*(-(-0.16860196)*PC_2 - 2.906805) - 1*1.6523814 - 1.2681569 + 92.3269,PySRFunction(X=>-PC_2*(-(-0.16860196)*PC_2 - 2.906805) - 1*1.6523814 - 1.2681569 + 92.3269)
16,16.830956,0.03032612478637814,(89.94765 - (PC_2 * ((16.816256 - PC_2) * -0.17274098))) - (-0.83838433 / PC_2),-(-0.17274098)*PC_2*(16.816256 - PC_2) + 89.94765 - (-1)*0.83838433/PC_2,PySRFunction(X=>-(-0.17274098)*PC_2*(16.816256 - PC_2) + 89.94765 - (-1)*0.83838433/PC_2)
18,16.830914,1.2477025191970411e-06,((((16.813204 - PC_2) * (PC_2 / 5.788942)) - -89.044106) - (-0.8385318 / PC_2)) + 0.93908644,PC_2*(16.813204 - PC_2)/5.788942 + 0.93908644 - 1*(-89.044106) - (-1)*0.8385318/PC_2,PySRFunction(X=>PC_2*(16.813204 - PC_2)/5.788942 + 0.93908644 - 1*(-89.044106) - (-1)*0.8385318/PC_2)
19,16.255735,0.03477154492185047,((-0.17150602 * (PC_2 * (PC_2 - 16.00878))) - -90.92069) - ((-0.408258 / PC_2) / PC_3),-0.17150602*PC_2*(PC_2 - 1*16.00878) - 1*(-90.92069) - (-1)*0.408258/(PC_2*PC_3),PySRFunction(X=>-0.17150602*PC_2*(PC_2 - 1*16.00878) - 1*(-90.92069) - (-1)*0.408258/(PC_2*PC_3))
