Iteration,RMSE,Complexity,Equation
2,2575997.7116191015,0,"div(mul(sub(sub(mul(Phenanthrene, Cu), sub(Vanillin, Tricosane)), div(add(Ca, Heptacosane), sub(Anthracene, 1-Methylchysene))), Ba), Docosane)"
2,2121358.677713723,1,"mul(Na, div(Na, Cl))"
2,66127.89688415753,2,"mul(Mg, Si)"
2,42142.3127700162,3,"mul(sub(Fe, Phenanthrene), Na)"
2,15712.631136868029,4,"div(Si, sub(Fluorene, 3,5-Dimethoxyphenol))"
2,13720.710225580695,5,"add(add(div(sub(sub(mul(Phenanthrene, Cu), sub(Vanillin, Tricosane)), div(add(Ca, Heptacosane), sub(Anthracene, 1-Methylchysene))), div(sub(sub(Si, Methylfluorene), div(2-Methylnaphthalene, Benzo(b)fluoranthene)), add(add(NH4, Phenanthrene), add(mul(K, Tricosane), 2,6-Dimethylnaphthalene)))), sub(sub(add(add(Benzo(e)pyrene, Sb), mul(PO4, Coniferyl aldehyde)), sub(mul(PO4, NO3), add(Nonadecane, Cu))), div(add(mul(Pentadecane, Fluoranthene), sub(Sb, Sb)), add(mul(Ti, Heptadecane), mul(Ethylguaiacol, Methoxymethyl phenol))))), div(add(mul(add(add(Hexacosane, Nonadecylcyclohexane), div(Syringealdehyde, Acenaphthylene)), div(div(Benzo[ghi]perylene, Ti), mul(Tetracosane, Si))), sub(mul(div(Cd, Retene), add(Methylfluorene, 2-Methylnaphthalene)), mul(div(Perylene, Fe), add(Octacosane, Triacontane)))), add(mul(mul(sub(Sb, NO3), mul(3,5-Dimethoxyphenol, Hexacosane)), add(div(Na, Cl), add(Docosane, Vanillin))), mul(sub(div(Docosane, Hexacosane), sub(Dodecylcyclohexane, Anthracene)), div(div(Al, Pyrene), sub(SO4, 2-Methylnaphthalene))))))"
2,13425.94894197603,6,"div(Si, 2-Methylnaphthalene)"
2,11768.430582741385,7,"add(mul(div(Isoeugenol, Ti), div(Docosane, Nonadecane)), Ba)"
2,11176.944553916584,8,"mul(add(Hexadecane, Ba), Na)"
2,9398.565479640885,9,"div(add(add(Al, Sb), div(Triacontane, 2-Methylnonadecane)), NH4)"
3,1261296.629854852,0,"mul(Na, Si)"
3,95630.44391207573,1,"mul(Na, add(Ethylguaiacol, Mg))"
3,95405.38399875592,2,"mul(add(Mg, Methylfluorene), Na)"
3,88950.7104387688,3,"mul(div(Ni, NO3), Na)"
3,88950.7104387688,4,"mul(div(Ni, NO3), Na)"
3,82694.16829167878,5,"mul(div(Ni, NO3), Si)"
3,69349.76286694042,6,"mul(add(add(Mg, Mn), Sb), Si)"
3,66107.06208682011,7,"mul(add(add(add(Octacosane, Mg), sub(Fluorene, 3,5-Dimethoxyphenol)), 2,6-Dimethylnaphthalene), Si)"
3,66056.16256877364,8,"mul(add(add(Octacosane, Mg), sub(Fluorene, 3,5-Dimethoxyphenol)), Si)"
3,64919.65635599775,9,"mul(Na, add(add(Octadecane, Cu), add(P, Sr)))"
4,75596.75384600193,0,"add(mul(div(mul(Tridecane, Si), add(Sb, Heptadecane)), Si), div(Zn, Ni))"
4,63908.86413344475,1,"add(add(div(Zn, Ni), sub(Benzo(b)fluoranthene, NO3)), div(mul(Zn, Si), add(Sb, Heptadecane)))"
4,35458.94844259391,2,"add(add(Octacosane, add(add(div(Zn, div(add(Pentadecane, Fluorene), add(Levoglucosan, 2,6-Dimethylnaphthalene))), sub(Benzo(b)fluoranthene, NO3)), div(add(Cu, Perylene), add(Sb, Heptadecane)))), sub(Fluorene, 3,5-Dimethoxyphenol))"
4,19955.368522210258,3,"add(add(div(Zn, Ni), sub(Benzo(b)fluoranthene, NO3)), div(mul(add(Octadecane, Cu), Si), add(Sb, Heptadecane)))"
4,17643.492443707684,4,"add(div(sub(add(Cd, Pb), div(add(Octadecane, Cu), Dibenzofuran)), div(div(NO3, Anthracene), sub(NO3, Cr))), Cu)"
4,17076.690005914494,5,"add(add(div(Zn, Ni), sub(Benzo(b)fluoranthene, NO3)), div(mul(div(Zn, Ni), Si), add(Sb, Heptadecane)))"
4,10296.121193755298,6,"add(sub(Tetracosane, Nonadecylcyclohexane), add(P, div(Isoeugenol, Ti)))"
4,6081.569661099685,7,"div(div(Ni, NO3), NO3)"
4,2855.918566923148,8,"add(sub(Tetracosane, Nonadecylcyclohexane), add(P, mul(add(P, mul(Ti, Cu)), Cu)))"
4,2744.952449617131,9,"div(add(add(sub(Cu, Hexacosane), add(P, Sr)), Cu), NO3)"
5,96621.82264129014,0,"add(add(div(Zn, Ni), mul(Na, add(div(Zn, Ni), mul(Na, NO3)))), div(mul(Dodecylcyclohexane, PO4), add(1-Methylnaphthalene, Heptadecane)))"
5,82292.59630895065,1,"add(mul(add(add(div(Zn, Ni), sub(Benzo(b)fluoranthene, NO3)), div(mul(Tridecane, Si), add(Sb, Heptadecane))), Na), add(div(Zn, Ni), div(1-Methylnaphthalene, Dibenzofuran)))"
5,71144.91548717442,2,"add(add(div(Zn, Ni), mul(Na, Al)), div(mul(Dodecylcyclohexane, PO4), add(add(div(Zn, Coniferyl aldehyde), sub(Benzo(b)fluoranthene, NO3)), div(mul(Dodecylcyclohexane, PO4), Methylfluorene))))"
5,46700.67546021078,3,"add(add(div(Zn, Ni), mul(Na, add(add(Octacosane, add(add(div(Zn, Ni), sub(Benzo(b)fluoranthene, NO3)), div(add(Cu, Perylene), add(Sb, Heptadecane)))), sub(Fluorene, 3,5-Dimethoxyphenol)))), div(mul(Dodecylcyclohexane, PO4), add(add(div(Zn, Ni), sub(Benzo(b)fluoranthene, NO3)), div(mul(Dodecylcyclohexane, PO4), Methylfluorene))))"
5,38150.24565595352,4,"add(add(div(Zn, Ni), sub(Benzo(b)fluoranthene, NO3)), div(add(sub(Tetracosane, Nonadecylcyclohexane), add(P, mul(Ti, Cu))), div(mul(Dodecylcyclohexane, PO4), add(add(div(Zn, Ni), mul(Tridecane, Si)), div(mul(Dodecylcyclohexane, PO4), add(Sb, Heptadecane))))))"
5,22177.60139950724,5,"add(div(Zn, div(mul(Dodecylcyclohexane, PO4), add(add(div(Zn, Ni), sub(Benzo(b)fluoranthene, NO3)), div(mul(Dodecylcyclohexane, PO4), Methylfluorene)))), mul(Na, NO3))"
5,22162.589932342205,6,"add(add(div(Zn, div(mul(Dodecylcyclohexane, PO4), add(add(div(Zn, Ni), sub(Benzo(b)fluoranthene, NO3)), div(mul(Dodecylcyclohexane, PO4), Methylfluorene)))), sub(Benzo(b)fluoranthene, NO3)), add(Octadecane, Cu))"
5,17076.690005914494,7,"add(add(div(Zn, Ni), sub(Benzo(b)fluoranthene, NO3)), div(mul(div(Zn, Ni), Si), add(Sb, Heptadecane)))"
5,10155.36648532232,8,"add(add(div(Zn, Ni), sub(Benzo(b)fluoranthene, NO3)), div(mul(Tridecane, Si), div(mul(Dodecylcyclohexane, PO4), add(Sb, Heptadecane))))"
5,6761.330911908334,9,"add(add(div(Zn, Ni), mul(Na, NO3)), div(div(Zn, Ni), sub(Benzo(b)fluoranthene, NO3)))"
6,60960.388734925495,0,"add(add(add(div(Zn, Ni), sub(add(Sb, Heptadecane), NO3)), sub(Benzo(b)fluoranthene, NO3)), div(mul(add(add(div(Zn, Ni), sub(Benzo(b)fluoranthene, NO3)), div(mul(Tridecane, Si), add(Sb, Heptadecane))), Si), add(Sb, Heptadecane)))"
6,57511.816908232744,1,"add(add(div(Zn, Ni), sub(Benzo(b)fluoranthene, NO3)), div(mul(add(div(Zn, Ni), mul(Ti, Cu)), Si), add(Sb, Heptadecane)))"
6,51280.86385346374,2,"add(div(Zn, Ni), div(mul(add(div(Zn, Ni), div(add(P, mul(Ti, Cu)), add(Sb, Heptadecane))), Si), add(Sb, Heptadecane)))"
6,44548.15098754081,3,"add(add(div(Zn, Ni), sub(Benzo(b)fluoranthene, NO3)), div(mul(mul(Na, NO3), Si), add(Sb, Heptadecane)))"
6,42048.197575561484,4,"add(add(div(Zn, Ni), sub(Benzo(b)fluoranthene, NO3)), div(mul(mul(Ti, Cu), Si), add(Sb, Heptadecane)))"
6,33328.54684443454,5,"add(add(div(Zn, Ni), mul(Na, div(Zn, Ni))), div(mul(Dodecylcyclohexane, PO4), add(Zn, div(mul(Dodecylcyclohexane, PO4), Methylfluorene))))"
6,12425.591391496757,6,"add(add(div(Zn, Ni), sub(Fluorene, 3,5-Dimethoxyphenol)), div(add(P, mul(Ti, Cu)), div(mul(Dodecylcyclohexane, PO4), add(div(Zn, Ni), div(mul(Dodecylcyclohexane, PO4), add(Sb, Heptadecane))))))"
6,11321.675613712385,7,"add(add(div(Zn, Ni), mul(Mg, Mg)), div(mul(Dodecylcyclohexane, PO4), add(add(div(Zn, Ni), mul(Tridecane, Si)), add(1-Methylnaphthalene, Heptadecane))))"
6,9906.917333938913,8,"add(add(div(Zn, Ni), mul(Na, NO3)), div(add(add(add(div(Zn, Ni), NO3), sub(Fluorene, 3,5-Dimethoxyphenol)), div(mul(Tridecane, Si), add(Sb, Heptadecane))), sub(Benzo(b)fluoranthene, NO3)))"
6,8148.400239573952,9,"add(add(div(Zn, Ni), mul(Na, NO3)), div(mul(div(Zn, Ni), PO4), sub(Benzo(b)fluoranthene, NO3)))"
7,58052.50568746448,0,"add(add(add(div(Zn, Ni), add(Acetosyringone, 1-Methylnaphthalene)), mul(Na, div(mul(Tridecane, Si), add(Sb, Heptadecane)))), div(mul(Dodecylcyclohexane, PO4), div(Ni, NO3)))"
7,51450.19028734245,1,"add(add(add(div(Zn, Ni), add(Acetosyringone, 1-Methylnaphthalene)), sub(Benzo(b)fluoranthene, NO3)), div(mul(add(add(div(Zn, Ni), sub(Benzo(b)fluoranthene, NO3)), div(add(sub(Tetracosane, Nonadecylcyclohexane), add(P, mul(Ti, Cu))), add(Sb, Heptadecane))), Si), add(Sb, Heptadecane)))"
7,46826.75900942676,2,"add(add(div(Zn, Ni), sub(Benzo(b)fluoranthene, NO3)), div(mul(div(mul(Tridecane, Si), add(Sb, Heptadecane)), Si), add(Sb, Heptadecane)))"
7,44875.30404616801,3,"add(add(add(div(Zn, Ni), add(Acetosyringone, 1-Methylnaphthalene)), mul(Na, div(add(P, mul(Ti, Cu)), add(Sb, Heptadecane)))), div(mul(Dodecylcyclohexane, PO4), div(Ni, NO3)))"
7,42050.85520635955,4,"add(add(div(Zn, Ni), Ni), div(mul(mul(Ti, Cu), Si), add(Sb, Heptadecane)))"
7,25162.918787824008,5,"add(add(add(div(Zn, Ni), add(Acetosyringone, 1-Methylnaphthalene)), mul(Na, P)), div(mul(Dodecylcyclohexane, PO4), div(Ni, NO3)))"
7,16653.163854254057,6,"add(add(div(Zn, Ni), add(Acetosyringone, 1-Methylnaphthalene)), div(mul(Na, div(Zn, Ni)), add(Sb, Heptadecane)))"
7,14571.547670878212,7,"add(add(div(Zn, Ni), mul(Na, NO3)), mul(div(Zn, Ni), Levoglucosan))"
7,4530.788156732146,8,"add(add(div(Zn, sub(Benzo(b)fluoranthene, NO3)), sub(Benzo(b)fluoranthene, NO3)), div(mul(Tridecane, Si), add(Sb, Heptadecane)))"
7,4514.383475339203,9,"add(add(add(div(Zn, sub(Benzo(b)fluoranthene, NO3)), add(Acetosyringone, 1-Methylnaphthalene)), mul(Na, NO3)), div(mul(Dodecylcyclohexane, PO4), div(Zn, Ni)))"
8,24102.454859011144,0,"add(add(div(Zn, Ni), P), div(mul(Ti, Cu), div(sub(Tetracosane, Nonadecylcyclohexane), div(Zn, Ni))))"
8,17253.40441938204,1,"add(div(Zn, Ni), div(mul(Tridecane, Si), div(mul(Dodecylcyclohexane, PO4), div(Ni, NO3))))"
8,17113.07157268876,2,"add(add(add(div(Zn, Ni), add(Acetosyringone, 1-Methylnaphthalene)), sub(Benzo(b)fluoranthene, NO3)), div(mul(add(div(Zn, Ni), sub(Benzo(b)fluoranthene, NO3)), Si), add(Sb, Heptadecane)))"
