Iteration,RMSE,Complexity,Equation
4,55940821.62570256,4,"mul(mul(sub(mul(Na, 0.061), sub(Isoeugenol, Isoeugenol)), div(Na, add(Na, Na))), sub(add(-0.180, -0.912), mul(Na, Si)))"
4,28872570.244314134,5,"sub(div(add(Na, Na), sub(Na, div(mul(add(0.585, Na), mul(Na, 0.163)), div(div(0.469, Si), add(Na, Isoeugenol))))), mul(mul(Si, Isoeugenol), add(Isoeugenol, Na)))"
4,12208968.292684453,6,"sub(mul(Na, 0.061), div(sub(div(div(Isoeugenol, 0.640), Si), mul(Na, Na)), 0.095))"
4,10383652.839625506,7,"mul(mul(div(div(sub(Isoeugenol, -0.056), mul(Si, Isoeugenol)), sub(mul(0.669, Isoeugenol), div(div(mul(Isoeugenol, Si), mul(Si, Isoeugenol)), mul(Isoeugenol, Si)))), mul(add(div(Na, Na), div(Na, Isoeugenol)), sub(mul(0.209, 0.019), sub(Si, div(Isoeugenol, Na))))), add(mul(div(Si, 0.251), sub(Na, Na)), add(mul(div(Isoeugenol, Isoeugenol), add(Na, Isoeugenol)), div(div(Si, Si), add(Si, Si)))))"
4,3814992.2902837927,8,"sub(div(add(0.501, Isoeugenol), add(Si, 0.640)), mul(div(Na, 0.739), mul(Isoeugenol, Si)))"
4,3814966.6163503905,9,"sub(mul(Na, 0.061), mul(div(Na, 0.739), mul(Isoeugenol, Si)))"
5,2745994713662.349,0,"sub(mul(mul(Na, Na), mul(Na, Si)), sub(add(Si, Na), add(Isoeugenol, Isoeugenol)))"
5,1839750159.1317286,1,"sub(div(add(Na, Na), sub(Na, mul(sub(mul(Na, 0.061), sub(Isoeugenol, Isoeugenol)), sub(add(-0.692, 0.550), div(Isoeugenol, Na))))), mul(mul(Si, Na), add(Isoeugenol, Na)))"
5,49152474.11108381,2,"sub(div(add(sub(add(mul(-0.544, Na), div(Si, -0.631)), add(sub(-0.114, Na), sub(Isoeugenol, Isoeugenol))), add(Na, 0.897)), sub(Na, Si)), mul(add(sub(div(0.215, 0.297), mul(Na, Isoeugenol)), Isoeugenol), add(Isoeugenol, Na)))"
5,4905998.073832272,3,"sub(div(add(-0.180, Na), sub(mul(Na, 0.061), sub(Isoeugenol, Isoeugenol))), mul(div(Isoeugenol, 0.123), add(Isoeugenol, Na)))"
5,4012665.605533326,4,"sub(mul(add(mul(Isoeugenol, 0.742), div(sub(Na, 0.551), mul(Isoeugenol, -0.543))), add(div(Si, Si), Na)), mul(mul(0.095, -0.754), add(Isoeugenol, Na)))"
5,2328502.5322604706,5,"sub(div(div(add(Na, Na), sub(Na, Si)), sub(Na, mul(div(Na, Na), sub(Si, div(Isoeugenol, Na))))), mul(add(Na, Na), add(Isoeugenol, Na)))"
5,2328501.8965021097,6,"sub(div(Si, Na), mul(add(Na, Na), add(Isoeugenol, Na)))"
5,2328501.281860045,7,"sub(div(add(Na, Na), Na), mul(add(Na, Na), add(Isoeugenol, Na)))"
5,2328481.578601438,8,"sub(div(add(Na, Na), mul(Na, 0.061)), mul(add(Na, Na), add(Isoeugenol, Na)))"
5,2325250.846738953,9,"sub(div(add(Na, Na), mul(Na, 0.061)), mul(add(Na, Na), Na))"
6,1839750142.4674804,0,"sub(div(add(Na, Na), mul(Na, 0.061)), mul(mul(Si, Na), add(Isoeugenol, Na)))"
6,1837942746.3821285,1,"sub(div(add(Na, Na), mul(sub(Na, mul(0.095, -0.754)), 0.061)), mul(mul(Si, Na), Na))"
6,2819947.2441247497,2,"sub(div(add(Na, div(add(Na, Na), sub(Na, mul(div(Na, Na), sub(add(-0.692, 0.550), div(Isoeugenol, Na)))))), mul(Na, 0.061)), mul(mul(Isoeugenol, Si), Na))"
6,2391783.0076040537,3,"sub(div(add(Isoeugenol, Na), sub(div(add(Na, add(Na, 0.897)), div(Na, 0.404)), mul(mul(0.095, -0.754), add(Isoeugenol, Na)))), mul(add(Na, div(mul(Si, Na), sub(Na, mul(div(Na, Na), sub(add(-0.692, 0.550), div(Isoeugenol, Na)))))), add(Isoeugenol, Na)))"
6,2328481.5786022763,4,"sub(div(add(Na, Na), sub(mul(Na, 0.061), div(sub(mul(0.104, Na), sub(div(add(Na, Na), mul(Na, 0.061)), mul(mul(0.095, -0.754), Na))), mul(div(Na, 0.739), mul(Isoeugenol, Si))))), mul(add(Na, Na), add(Isoeugenol, Na)))"
6,2325261.135591078,5,"sub(div(Na, mul(Na, 0.061)), mul(add(Na, Na), Na))"
6,2325250.846738953,6,"sub(div(add(Na, Na), mul(Na, 0.061)), mul(add(Na, Na), Na))"
6,2325250.846738953,7,"sub(div(add(Na, Na), mul(Na, 0.061)), mul(add(Na, Na), Na))"
6,2325250.846738953,8,"sub(div(add(Na, Na), mul(Na, 0.061)), mul(add(Na, Na), Na))"
6,2325250.846738953,9,"sub(div(add(Na, Na), mul(Na, 0.061)), mul(add(Na, Na), Na))"
7,4492358654964.9,0,"sub(div(add(Na, Na), mul(Na, 0.061)), mul(mul(mul(Na, Si), sub(Si, Isoeugenol)), Si))"
7,1837942746.381155,1,"sub(div(add(Na, Na), mul(Na, 0.061)), mul(mul(Si, Na), Na))"
7,1837942746.381155,2,"sub(div(add(Na, Na), mul(Na, 0.061)), mul(mul(Si, Na), Na))"
7,175019093.20433083,3,"sub(div(add(Na, Na), mul(sub(Na, div(sub(div(Isoeugenol, Na), -0.536), add(Na, Na))), 0.061)), mul(mul(0.095, mul(Si, Na)), Na))"
7,26587865.6381772,4,"sub(mul(sub(sub(Si, Isoeugenol), div(Na, Si)), add(div(Si, 0.581), mul(Si, Isoeugenol))), mul(mul(0.095, -0.754), Na))"
7,3483728.958269624,5,"sub(div(add(Na, add(Na, Na)), mul(Na, 0.061)), mul(mul(Si, Isoeugenol), sub(-0.537, Si)))"
7,2818882.2425157963,6,"sub(div(add(Na, Na), mul(sub(Na, sub(0.095, sub(Isoeugenol, Isoeugenol))), 0.061)), mul(mul(sub(add(mul(-0.544, Na), div(Si, -0.631)), Na), -0.754), Na))"
7,2605073.38086974,7,"sub(div(sub(add(mul(-0.544, Na), div(Si, -0.631)), mul(0.095, -0.754)), add(mul(div(Si, Na), div(Isoeugenol, Na)), mul(add(-0.356, 0.227), add(Na, Isoeugenol)))), mul(add(sub(add(mul(-0.544, Na), div(Si, -0.631)), Na), add(Na, 0.897)), add(Isoeugenol, Na)))"
7,2328481.578601438,8,"sub(div(add(Na, Na), mul(Na, 0.061)), mul(add(Na, Na), add(Isoeugenol, Na)))"
