Equation
"add(add(chem13, add(add(add(add(add(add(add(add(chem6, chem13), add(chem6, chem13)), add(add(add(add(add(chem6, chem13), chem2), add(chem6, chem2)), chem6), add(chem6, chem6))), add(chem6, add(chem6, chem2))), chem6), chem6), add(add(chem6, chem2), chem13)), add(chem2, add(add(chem6, chem13), chem6)))), add(add(chem2, add(chem6, chem6)), chem6))"
"sub(chem10, chem15)"
"add(add(chem6, add(chem6, chem2)), add(add(chem6, chem13), add(add(add(chem6, chem13), chem6), add(add(add(add(add(add(add(chem6, chem13), add(chem6, chem2)), chem2), chem6), add(add(chem6, chem13), add(chem6, chem2))), add(add(add(chem6, chem13), chem6), add(add(chem6, chem13), chem6))), add(add(chem6, chem2), chem6)))))"
"add(add(chem6, add(add(add(add(chem6, chem13), chem6), add(add(chem6, chem6), add(add(add(add(chem6, chem13), chem6), chem6), add(add(chem6, chem2), add(add(chem2, add(chem6, chem13)), chem2))))), add(chem6, add(chem6, chem2)))), add(add(add(add(chem6, chem2), chem6), add(add(chem6, chem13), chem6)), add(chem6, chem2)))"
"add(add(add(add(chem6, chem13), add(chem6, chem13)), add(add(add(add(add(add(chem6, add(add(chem6, chem6), chem6)), add(add(add(add(chem6, chem2), chem6), add(add(add(chem6, chem13), chem13), chem6)), add(chem6, chem2))), chem2), add(chem6, chem2)), chem6), add(chem6, chem6))), add(chem6, add(chem6, chem2)))"
"add(add(chem6, add(chem2, add(chem6, chem13))), add(add(add(add(chem6, chem2), add(add(add(chem6, chem13), chem6), add(add(chem6, chem6), add(add(add(add(chem6, chem13), chem6), chem6), add(add(chem6, chem2), add(add(chem2, add(chem6, chem13)), chem2)))))), add(add(add(chem6, chem13), add(chem6, chem2)), chem6)), add(chem6, chem2)))"
"add(add(add(chem6, chem13), chem2), add(add(add(add(sub(chem14, chem1), add(chem14, chem11)), chem6), add(add(add(chem6, chem2), chem13), add(add(chem6, chem13), add(chem6, chem6)))), add(chem6, chem2)))"
"add(add(add(add(chem6, chem13), add(add(add(add(chem6, chem2), chem13), add(add(chem6, add(chem6, chem6)), add(chem6, chem2))), add(add(add(chem6, chem13), chem6), add(chem2, chem2)))), add(add(add(add(add(chem6, chem13), chem2), add(chem6, chem2)), chem6), add(chem6, chem6))), add(chem6, add(chem6, chem2)))"
"add(add(add(add(add(add(chem2, chem2), chem6), add(add(chem6, chem13), add(chem6, chem2))), add(add(add(chem6, chem13), chem6), add(add(chem6, add(chem6, chem2)), chem6))), chem6), add(add(chem6, chem6), add(add(add(add(chem6, chem13), chem6), chem6), add(add(chem6, chem2), add(add(chem2, add(chem6, chem13)), chem2)))))"
chem6
