complexity,loss,score,equation,sympy_format,lambda_format
3,79.96114,0.0,1.9256939 / 0.2792748,1.9256939/0.2792748,PySRFunction(X=>1.9256939/0.2792748)
4,26.275442,1.1129060279633913,PC_1 - -83.58917,PC_1 - 1*(-83.58917),PySRFunction(X=>PC_1 - 1*(-83.58917))
6,19.967175,0.1372725317340131,(-0.40600634 - PC_1) - -83.58917,-PC_1 - 0.40600634 - 1*(-83.58917),PySRFunction(X=>-PC_1 - 0.40600634 - 1*(-83.58917))
9,18.92254,0.01791195704772566,((PC_3 * PC_3) - -36.43936) - -34.175564,PC_3*PC_3 - 1*(-34.175564) - 1*(-36.43936),PySRFunction(X=>PC_3*PC_3 - 1*(-34.175564) - 1*(-36.43936))
11,18.449024,0.012671167363119148,(PC_1 / -0.43462637) - ((-83.58917 - 1.4077148) - PC_4),PC_1/(-0.43462637) - (-PC_4 - 83.58917 - 1*1.4077148),PySRFunction(X=>PC_1/(-0.43462637) - (-PC_4 - 83.58917 - 1*1.4077148))
12,17.983326,0.025566474107334133,(((PC_3 - PC_1) - PC_1) - -83.58917) - 0.7096499,-PC_1 - PC_1 + PC_3 - 1*0.7096499 - 1*(-83.58917),PySRFunction(X=>-PC_1 - PC_1 + PC_3 - 1*0.7096499 - 1*(-83.58917))
15,17.337622,0.01218872428825519,((((43.47021 + PC_3) + PC_2) - -40.120975) - PC_1) - PC_1,-PC_1 - PC_1 + PC_2 + PC_3 - 1*(-40.120975) + 43.47021,PySRFunction(X=>-PC_1 - PC_1 + PC_2 + PC_3 - 1*(-40.120975) + 43.47021)
16,17.034458,0.0176405886271025,((PC_2 + (PC_3 - PC_1)) - PC_1) - (-83.58917 - PC_4),-PC_1 - PC_1 + PC_2 + PC_3 - (-PC_4 - 83.58917),PySRFunction(X=>-PC_1 - PC_1 + PC_2 + PC_3 - (-PC_4 - 83.58917))
18,16.967491,0.0019695072946375723,(((PC_2 + (PC_3 - PC_1)) / 0.91277957) - PC_1) - (-83.58917 - PC_4),-PC_1 - (-PC_4 - 83.58917) + (-PC_1 + PC_2 + PC_3)/0.91277957,PySRFunction(X=>-PC_1 - (-PC_4 - 83.58917) + (-PC_1 + PC_2 + PC_3)/0.91277957)
20,16.919283,0.0014226208880762218,(((PC_2 - PC_1) + ((43.47021 + (PC_3 * 1.6723907)) + PC_4)) - -40.120975) - PC_1,-PC_1 - PC_1 + PC_2 + PC_3*1.6723907 + PC_4 - 1*(-40.120975) + 43.47021,PySRFunction(X=>-PC_1 - PC_1 + PC_2 + PC_3*1.6723907 + PC_4 - 1*(-40.120975) + 43.47021)
