complexity,loss,score,equation,sympy_format,lambda_format
1,62.48141,0.0,-0.4620748,-0.462074800000000,PySRFunction(X=>-0.462074800000000)
2,59.947536,0.041399292786879205,sqrt(var6),sqrt(var6),PySRFunction(X=>sqrt(var6))
3,26.429443,0.8189911258538111,9.245786 + 46.90862,9.245786 + 46.90862,PySRFunction(X=>9.245786 + 46.90862)
5,17.431686,0.20809453461373045,(-1.298424 / -0.13241772) * var6,-1.298424*var6/(-0.13241772),PySRFunction(X=>-1.298424*var6/(-0.13241772))
7,2.8534265,0.9048845159042576,(var6 * (var2 * 3.0398421)) + var13,var13 + var6*var2*3.0398421,PySRFunction(X=>var13 + var6*var2*3.0398421)
9,2.5406575,0.05804882351074907,((var2 * 2.9522715) * var6) + (var13 / 0.5332327),var13/0.5332327 + var2*2.9522715*var6,PySRFunction(X=>var13/0.5332327 + var2*2.9522715*var6)
11,1.9571807,0.1304589432209426,((var13 / var10) + (var2 * (3.0082483 * var6))) - -0.00059679226,var2*3.0082483*var6 - 1*(-0.00059679226) + var13/var10,PySRFunction(X=>var2*3.0082483*var6 - 1*(-0.00059679226) + var13/var10)
13,1.9511979,0.0015307638500120604,((var13 / var10) + ((var6 * 3.0082483) * var2)) - log(sqrt(var10)),3.0082483*var2*var6 - log(sqrt(var10)) + var13/var10,PySRFunction(X=>3.0082483*var2*var6 - log(sqrt(var10)) + var13/var10)
17,1.9350766,0.0020741448491766023,(((var13 / var10) + ((2.937364 * var6) * var2)) + (-0.0019511543 * var1)) + sqrt(log(var3)),-0.0019511543*var1 + 2.937364*var2*var6 + sqrt(log(var3)) + var13/var10,PySRFunction(X=>-0.0019511543*var1 + 2.937364*var2*var6 + sqrt(log(var3)) + var13/var10)
18,1.9047039,0.015820348834698784,(((var13 / var10) + ((3.0082483 * var6) * var2)) + (var6 * -0.20856173)) + (sqrt(var4) / 1.673869),3.0082483*var2*var6 + 0.597418316487133*sqrt(var4) - 0.20856173*var6 + var13/var10,PySRFunction(X=>3.0082483*var2*var6 + 0.597418316487133*sqrt(var4) - 0.20856173*var6 + var13/var10)
20,1.9026908,0.0005287343042196289,(((var13 / var10) + ((3.0082483 * var6) * var2)) + (var6 * -0.20856173)) + (sqrt(var4 + 0.24189055) / 1.673869),3.0082483*var2*var6 - 0.20856173*var6 + 0.597418316487133*sqrt(var4 + 0.24189055) + var13/var10,PySRFunction(X=>3.0082483*var2*var6 - 0.20856173*var6 + 0.597418316487133*sqrt(var4 + 0.24189055) + var13/var10)
