complexity,loss,score,equation,sympy_format,lambda_format
1,62.75973,0.0,-0.76907724,-0.769077240000000,PySRFunction(X=>-0.769077240000000)
2,59.947536,0.045843846040901096,sqrt(var6),sqrt(var6),PySRFunction(X=>sqrt(var6))
3,39.424664,0.41907816940973797,var3 / 0.30133906,var3/0.30133906,PySRFunction(X=>var3/0.30133906)
5,17.431686,0.408051012835767,(-1.298424 / -0.13241772) * var6,-1.298424*var6/(-0.13241772),PySRFunction(X=>-1.298424*var6/(-0.13241772))
7,9.731994,0.2914353881159397,(var6 * (var2 + var2)) / 0.741918,var6*(var2 + var2)/0.741918,PySRFunction(X=>var6*(var2 + var2)/0.741918)
9,7.14352,0.15460657816554785,(var13 + (var6 * (var2 + var2))) / 0.741918,(var13 + var6*(var2 + var2))/0.741918,PySRFunction(X=>(var13 + var6*(var2 + var2))/0.741918)
11,3.4625807,0.3620957369830585,((var13 + var2) + (var6 * (var2 + var2))) / 0.741918,(var13 + var2 + var6*(var2 + var2))/0.741918,PySRFunction(X=>(var13 + var2 + var6*(var2 + var2))/0.741918)
12,3.3281627,0.039593768115936255,(sqrt(var6) + ((var2 * (var6 * 2.6794329)) + var6)) + var13,var13 + 2.6794329*var2*var6 + sqrt(var6) + var6,PySRFunction(X=>var13 + 2.6794329*var2*var6 + sqrt(var6) + var6)
13,2.6738014,0.21891920481900623,(((var2 * ((var6 * 1.0081908) * 2.6794329)) + var6) + var13) + var13,var13 + var13 + var2*var6*1.0081908*2.6794329 + var6,PySRFunction(X=>var13 + var13 + var2*var6*1.0081908*2.6794329 + var6)
19,2.5719028,0.0064758651844555835,((((var13 + var2) + sqrt(sqrt(var13))) + (2.0254138 * -1.2000737)) + (var6 * (var2 + var2))) / 0.69757736,1.43353276258851*var13**(1/4) + 1.43353276258851*var13 + 2.86706552517702*var2*var6 + 1.43353276258851*var2 - 3.48441043585053,PySRFunction(X=>1.43353276258851*var13**(1/4) + 1.43353276258851*var13 + 2.86706552517702*var2*var6 + 1.43353276258851*var2 - 3.48441043585053)
20,2.49985,0.02841528398530313,((var13 + ((((var6 * (2.6144912 * var2)) / 0.9422693) + 0.3942603) - (sqrt(var10) + var10))) + var13) + var6,-sqrt(var10) - var10 + 2*var13 + 2.77467513798868*var2*var6 + var6 + 0.3942603,PySRFunction(X=>-sqrt(var10) - var10 + 2*var13 + 2.77467513798868*var2*var6 + var6 + 0.3942603)
