complexity,loss,score,equation,sympy_format,lambda_format
1,18.563604,0.0,0.73566914,0.735669140000000,PySRFunction(X=>0.735669140000000)
2,12.348762,0.40764707440749093,Hspa_1_b_32188,Hspa_1_b_32188,PySRFunction(X=>Hspa_1_b_32188)
3,4.6676087,0.97290893027334,8.5243225 - -10.179183,8.5243225 - 1*(-10.179183),PySRFunction(X=>8.5243225 - 1*(-10.179183))
4,4.1988063,0.1058466142539358,Slc_26_a_4_56472 - -11.733839,Slc_26_a_4_56472 - 1*(-11.733839),PySRFunction(X=>Slc_26_a_4_56472 - 1*(-11.733839))
6,3.8537846,0.04287229608061722,(-2.551338 * Asb_14_29409) - -29.273157,-2.551338*Asb_14_29409 - 1*(-29.273157),PySRFunction(X=>-2.551338*Asb_14_29409 - 1*(-29.273157))
9,3.6231163,0.020573722192961344,((Ccl_7_30624 / 0.35202706) - Mettl_14_68520) + 7.445852,Ccl_7_30624/0.35202706 - Mettl_14_68520 + 7.445852,PySRFunction(X=>Ccl_7_30624/0.35202706 - Mettl_14_68520 + 7.445852)
11,3.1724045,0.06642234707825295,(2.5993245 * ((Myc_30907 - Asb_14_29409) - -8.562758)) - 2.715295,2.5993245*(-Asb_14_29409 + Myc_30907 - 1*(-8.562758)) - 1*2.715295,PySRFunction(X=>2.5993245*(-Asb_14_29409 + Myc_30907 - 1*(-8.562758)) - 1*2.715295)
13,2.9105356,0.04307634924013549,((Ugt_8_a_79952 * (Sfn_31323 - Asb_14_29409)) + mtNd_3_82088) + 1.3802537,Ugt_8_a_79952*(-Asb_14_29409 + Sfn_31323) + mtNd_3_82088 + 1.3802537,PySRFunction(X=>Ugt_8_a_79952*(-Asb_14_29409 + Sfn_31323) + mtNd_3_82088 + 1.3802537)
14,2.7875025,0.04319108558335714,2.0497923 + (((-10.530258 * (Asb_14_29409 - Myc_30907)) / Cacng_7_59342) - -16.503023),2.0497923 - 1*(-16.503023) - 10.530258*(Asb_14_29409 - Myc_30907)/Cacng_7_59342,PySRFunction(X=>2.0497923 - 1*(-16.503023) - 10.530258*(Asb_14_29409 - Myc_30907)/Cacng_7_59342)
16,2.5800114,0.03867610805920313,((((-10.446988 * (Asb_14_29409 - Myc_30907)) / Cacng_7_59342) - -16.27924) + 2.2235124) + 1.0115768,1.0115768 + 2.2235124 - 1*(-16.27924) - 10.446988*(Asb_14_29409 - Myc_30907)/Cacng_7_59342,PySRFunction(X=>1.0115768 + 2.2235124 - 1*(-16.27924) - 10.446988*(Asb_14_29409 - Myc_30907)/Cacng_7_59342)
18,2.5485013,0.006144178313301676,(((((-10.530258 * (Asb_14_29409 - Myc_30907)) + -2.6739511) / Cacng_7_59342) - -16.503023) - -1.7660419) + 2.0497923,-1*(-1.7660419) + 2.0497923 - 1*(-16.503023) + (-10.530258*(Asb_14_29409 - Myc_30907) - 2.6739511)/Cacng_7_59342,PySRFunction(X=>-1*(-1.7660419) + 2.0497923 - 1*(-16.503023) + (-10.530258*(Asb_14_29409 - Myc_30907) - 2.6739511)/Cacng_7_59342)
20,2.5407615,0.0015208108268721981,(((((((Asb_14_29409 - Myc_30907) + 0.3701127) * -10.239337) / Cacng_7_59342) - -17.89365) + 1.3997424) - -2.1002662) - 0.65451413,-1*0.65451413 + 1.3997424 - 1*(-2.1002662) - 1*(-17.89365) + (Asb_14_29409 - Myc_30907 + 0.3701127)*(-10.239337)/Cacng_7_59342,PySRFunction(X=>-1*0.65451413 + 1.3997424 - 1*(-2.1002662) - 1*(-17.89365) + (Asb_14_29409 - Myc_30907 + 0.3701127)*(-10.239337)/Cacng_7_59342)
