Iteration,RMSE,Complexity,Equation
10,14.835566877427702,20,PySRFunction(X=>Chil_3_66072*Cxcl_10_29431 - (-1)*6.3812613*Egr_1_58083 + (Cyp_1_a_1_29719 - Tacr_1_72530)/0.19295704 - 17.659508)
11,86.14245200827717,1,PySRFunction(X=>0.470699760000000)
11,79.51726667998355,2,PySRFunction(X=>Hspa_1_b_32188)
11,22.623603969997376,3,PySRFunction(X=>41.479046 - 1*(-42.110195))
11,22.237972995473623,4,PySRFunction(X=>Myc_30907 + 79.769714)
11,22.119262593574216,6,PySRFunction(X=>-Tacr_1_72530 - 1*(-13.395007) + 73.51803)
11,21.896074930979896,7,PySRFunction(X=>Siglecf_71530 - Tacr_1_72530 + 81.62216)
11,21.78634582080118,9,PySRFunction(X=>-Dusp_11_79084 + Tspan_4_30708 - 1*(-26.000452) + 56.33092)
11,19.170425086284723,10,PySRFunction(X=>Mt_2_76492*(Cdkn_2_a_67661 + Tgm_1_60333) - 1*6.833886)
11,18.868509623076168,12,PySRFunction(X=>(Mt_2_76492*(Cdkn_2_a_67661 + Tgm_1_60333) + 7.9892187)/1.1720563)
11,18.598769107328838,13,PySRFunction(X=>(Fpr_1_30738 + Mt_2_76492*(Cdkn_2_a_67661 + Tgm_1_60333))/1.1720563)
11,16.12105677394775,14,PySRFunction(X=>(Cyp_1_a_1_79654 + Gdnf_29292*(Csrnp_1_69505 - 2.0093687))*3.439859 - 0.81958586)
11,15.685113014606491,16,PySRFunction(X=>Asb_14_29409*(-10.694389) + Cyp_1_a_1_29719*Myc_30907 - 1*5.801256 - 1*1.8187256 + 113.42156)
11,15.222068517247829,18,PySRFunction(X=>Arf_1_31811 + Chil_3_66072*Cxcl_10_29431 + (Cyp_1_a_1_79654 - Tacr_1_72530)/0.21235092 + 2.4055967)
11,14.835566877427702,20,PySRFunction(X=>Chil_3_66072*Cxcl_10_29431 - (-1)*6.3812613*Egr_1_58083 + (Cyp_1_a_1_29719 - Tacr_1_72530)/0.19295704 - 17.659508)
12,86.14245200827717,1,PySRFunction(X=>0.470699760000000)
12,79.51726667998355,2,PySRFunction(X=>Hspa_1_b_32188)
12,22.623603969997376,3,PySRFunction(X=>41.479046 - 1*(-42.110195))
12,22.237972995473623,4,PySRFunction(X=>Myc_30907 + 79.769714)
12,22.119262593574216,6,PySRFunction(X=>-Tacr_1_72530 - 1*(-13.395007) + 73.51803)
12,21.896074930979896,7,PySRFunction(X=>Siglecf_71530 - Tacr_1_72530 + 81.62216)
12,21.78634582080118,9,PySRFunction(X=>-Dusp_11_79084 + Tspan_4_30708 - 1*(-26.000452) + 56.33092)
12,19.170425086284723,10,PySRFunction(X=>Mt_2_76492*(Cdkn_2_a_67661 + Tgm_1_60333) - 1*6.833886)
12,18.868509623076168,12,PySRFunction(X=>(Mt_2_76492*(Cdkn_2_a_67661 + Tgm_1_60333) + 7.9892187)/1.1720563)
12,18.598769107328838,13,PySRFunction(X=>(Fpr_1_30738 + Mt_2_76492*(Cdkn_2_a_67661 + Tgm_1_60333))/1.1720563)
12,15.579825989412448,14,PySRFunction(X=>Cyp_1_b_1_72511*(Myc_30907/0.45114204 - Tacr_1_72530) + 0.96684104 + 44.536285)
12,14.946148534021734,15,PySRFunction(X=>Cyp_1_b_1_72511*(Myc_30907/0.45114204 - Tacr_1_72530) + Cyp_1_b_1_72511 + 44.536285)
12,14.934688562953985,16,PySRFunction(X=>Cyp_1_b_1_72511*(Myc_30907/0.45114204 - Tacr_1_72530 - 1*(-0.5619305)) + 0.94232494 + 44.536285)
12,14.85573295049059,17,PySRFunction(X=>Cyp_1_b_1_72511*(Myc_30907/0.45114204 - Tacr_1_72530) + Tnip_1_29881 + 0.94232494 + 44.536285)
12,14.684738960489097,18,PySRFunction(X=>-Asb_14_29409 + Cyp_1_b_1_72511*(Myc_30907/0.45114204 - Tacr_1_72530) + Cyp_1_b_1_72511 + 44.536285)
12,14.513478586021996,20,PySRFunction(X=>Cyp_1_b_1_72511*(Myc_30907/0.46619153 - Tacr_1_72530 - 1*(-1.7668664) - 1*(-2.0032887)) - 1*1.8238313 - 1.8149306 + 29.527563)
13,86.14245200827717,1,PySRFunction(X=>0.470699760000000)
13,79.51726667998355,2,PySRFunction(X=>Hspa_1_b_32188)
13,22.623603969997376,3,PySRFunction(X=>41.479046 - 1*(-42.110195))
13,22.237972995473623,4,PySRFunction(X=>Myc_30907 + 79.769714)
13,22.119262593574216,6,PySRFunction(X=>-Tacr_1_72530 - 1*(-13.395007) + 73.51803)
13,21.896074930979896,7,PySRFunction(X=>Siglecf_71530 - Tacr_1_72530 + 81.62216)
13,20.388447256258022,9,PySRFunction(X=>Myc_30907*Txnrd_1_72590 + 2.8258767 - 1*(-44.62857))
13,19.170425086284723,10,PySRFunction(X=>Mt_2_76492*(Cdkn_2_a_67661 + Tgm_1_60333) - 1*6.833886)
13,18.868509623076168,12,PySRFunction(X=>(Mt_2_76492*(Cdkn_2_a_67661 + Tgm_1_60333) + 7.9892187)/1.1720563)
13,18.598769107328838,13,PySRFunction(X=>(Fpr_1_30738 + Mt_2_76492*(Cdkn_2_a_67661 + Tgm_1_60333))/1.1720563)
13,15.579825989412448,14,PySRFunction(X=>Cyp_1_b_1_72511*(Myc_30907/0.45114204 - Tacr_1_72530) + 0.96684104 + 44.536285)
13,14.946148534021734,15,PySRFunction(X=>Cyp_1_b_1_72511*(Myc_30907/0.45114204 - Tacr_1_72530) + Cyp_1_b_1_72511 + 44.536285)
13,14.934688562953985,16,PySRFunction(X=>Cyp_1_b_1_72511*(Myc_30907/0.45114204 - Tacr_1_72530 - 1*(-0.5619305)) + 0.94232494 + 44.536285)
13,14.85573295049059,17,PySRFunction(X=>Cyp_1_b_1_72511*(Myc_30907/0.45114204 - Tacr_1_72530) + Tnip_1_29881 + 0.94232494 + 44.536285)
13,14.517857484822972,18,PySRFunction(X=>Cyp_1_b_1_72511*(Myc_30907/0.46619153 - Tacr_1_72530 - 1*(-1.7668664) - 1*(-1.7668664)) - 1*1.8238313 + 29.527563)
13,14.513478586021996,20,PySRFunction(X=>Cyp_1_b_1_72511*(Myc_30907/0.46619153 - Tacr_1_72530 - 1*(-1.7668664) - 1*(-2.0032887)) - 1*1.8238313 - 1.8149306 + 29.527563)
14,86.14245200827717,1,PySRFunction(X=>0.470699760000000)
14,79.51726667998355,2,PySRFunction(X=>Hspa_1_b_32188)
14,22.623603969997376,3,PySRFunction(X=>41.479046 - 1*(-42.110195))
14,22.237972995473623,4,PySRFunction(X=>Myc_30907 + 79.769714)
14,22.119262593574216,6,PySRFunction(X=>-Tacr_1_72530 - 1*(-13.395007) + 73.51803)
14,21.896074930979896,7,PySRFunction(X=>Siglecf_71530 - Tacr_1_72530 + 81.62216)
14,20.280347640647967,9,PySRFunction(X=>Gja_1_75237*Myc_30907 - 1*0.97609663 - 1*(-44.62857))
14,19.170425086284723,10,PySRFunction(X=>Mt_2_76492*(Cdkn_2_a_67661 + Tgm_1_60333) - 1*6.833886)
14,18.908318786675267,11,PySRFunction(X=>33.013027*Csrnp_1_69505*Wnt_7_a_61150/14.9781065 + 0.64892066)
14,18.868509623076168,12,PySRFunction(X=>(Mt_2_76492*(Cdkn_2_a_67661 + Tgm_1_60333) + 7.9892187)/1.1720563)
14,17.833407016867664,13,PySRFunction(X=>-Asb_14_29409 + Cyp_1_a_1_79654*4.397343 + Sfn_31323*Stx_11_69405)
14,15.579825989412448,14,PySRFunction(X=>Cyp_1_b_1_72511*(Myc_30907/0.45114204 - Tacr_1_72530) + 0.96684104 + 44.536285)
14,14.946148534021734,15,PySRFunction(X=>Cyp_1_b_1_72511*(Myc_30907/0.45114204 - Tacr_1_72530) + Cyp_1_b_1_72511 + 44.536285)
14,14.934688562953985,16,PySRFunction(X=>Cyp_1_b_1_72511*(Myc_30907/0.45114204 - Tacr_1_72530 - 1*(-0.5619305)) + 0.94232494 + 44.536285)
