complexity,loss,score,equation,sympy_format,lambda_format
1,84.85045,0.0,1.8104621,1.81046210000000,PySRFunction(X=>1.81046210000000)
3,22.623602,0.6609482987606192,2.988421 - -80.599655,2.988421 - 1*(-80.599655),PySRFunction(X=>2.988421 - 1*(-80.599655))
5,18.794727,0.0927086729253357,89.12864 - (Isoeugenol ^ 0.48935524),89.12864 - Isoeugenol**0.48935524,PySRFunction(X=>89.12864 - Isoeugenol**0.48935524)
7,18.684114,0.0029513538362691263,(89.12864 - (Isoeugenol ^ 0.48935524)) - -2.0867949,-Isoeugenol**0.48935524 - 1*(-2.0867949) + 89.12864,PySRFunction(X=>-Isoeugenol**0.48935524 - 1*(-2.0867949) + 89.12864)
9,18.241047,0.011999629891932605,(50.273422 / (Na ^ -0.09489774)) - (Isoeugenol / Silicon),-Isoeugenol/Silicon + 50.273422/(Na**(-0.09489774)),PySRFunction(X=>-Isoeugenol/Silicon + 50.273422/(Na**(-0.09489774)))
11,17.918896,0.008909292904226474,((-1.8077748 * ((445.4344 + Isoeugenol) / Na)) + 74.45904) + 20.278225,20.278225 + 74.45904 - 1.8077748*(Isoeugenol + 445.4344)/Na,PySRFunction(X=>20.278225 + 74.45904 - 1.8077748*(Isoeugenol + 445.4344)/Na)
13,17.616114,0.008520873578549405,(((Isoeugenol / -0.022411995) / (Isoeugenol - (-51.673218 - Na))) - -115.91963) + -21.011429,Isoeugenol/((-0.022411995)*(Isoeugenol - (-Na - 51.673218))) - 21.011429 - 1*(-115.91963),PySRFunction(X=>Isoeugenol/((-0.022411995)*(Isoeugenol - (-Na - 51.673218))) - 21.011429 - 1*(-115.91963))
15,17.606945,0.0002603124335993889,((4.435009 - (((Silicon + Isoeugenol) + Silicon) / (Na ^ 1.4888473))) * 21.420383) + 0.25606743,(4.435009 - (Isoeugenol + Silicon + Silicon)/(Na**1.4888473))*21.420383 + 0.25606743,PySRFunction(X=>(4.435009 - (Isoeugenol + Silicon + Silicon)/(Na**1.4888473))*21.420383 + 0.25606743)
17,17.496025,0.003159857105176045,(3.9555078 * (23.71647 + ((((Isoeugenol / Isoeugenol) - Silicon) / Na) * (Isoeugenol / Na)))) + -1.5664256,3.9555078*(Isoeugenol*(-Silicon + Isoeugenol/Isoeugenol)/(Na*Na) + 23.71647) - 1.5664256,PySRFunction(X=>3.9555078*(Isoeugenol*(-Silicon + Isoeugenol/Isoeugenol)/(Na*Na) + 23.71647) - 1.5664256)
19,17.126345,0.010677895530660494,((((Isoeugenol / -0.023661034) / (Na + Isoeugenol)) - -115.91898) + -21.012081) - ((-2.0145175 + Na) / (Na - Silicon)),Isoeugenol/((-0.023661034)*(Isoeugenol + Na)) - (Na - 2.0145175)/(Na - Silicon) - 21.012081 - 1*(-115.91898),PySRFunction(X=>Isoeugenol/((-0.023661034)*(Isoeugenol + Na)) - (Na - 2.0145175)/(Na - Silicon) - 21.012081 - 1*(-115.91898))
