complexity,loss,score,equation,sympy_format,lambda_format
2,426.3415,0.0,Isoeugenol,Isoeugenol,PySRFunction(X=>Isoeugenol)
3,22.623602,2.936246970695915,42.864685 + 40.725792,40.725792 + 42.864685,PySRFunction(X=>40.725792 + 42.864685)
6,22.36723,0.0037989187800597604,86.14064 - (-2.1202822 / Isoeugenol),86.14064 - (-1)*2.1202822/Isoeugenol,PySRFunction(X=>86.14064 - (-1)*2.1202822/Isoeugenol)
8,19.887064,0.058763735588279783,((0.23925732 + -0.27212065) * Isoeugenol) + 91.95507,Isoeugenol*(-0.27212065 + 0.23925732) + 91.95507,PySRFunction(X=>Isoeugenol*(-0.27212065 + 0.23925732) + 91.95507)
10,18.706892,0.030588728997389826,(5.0482774 * (8.117304 * (Silicon ^ 0.11687464))) + 1.7360423,5.0482774*8.117304*Silicon**0.11687464 + 1.7360423,PySRFunction(X=>5.0482774*8.117304*Silicon**0.11687464 + 1.7360423)
11,18.658384,0.00259642279912653,-0.7453948 + (((Na - Isoeugenol) * 0.01535692) - -77.50478),(-Isoeugenol + Na)*0.01535692 - 0.7453948 - 1*(-77.50478),PySRFunction(X=>(-Isoeugenol + Na)*0.01535692 - 0.7453948 - 1*(-77.50478))
12,18.658361,1.2326905790931655e-06,(((-1.4016769 - (Isoeugenol ^ 0.5174451)) - -46.535206) + 44.97022) + 0.16664167,-Isoeugenol**0.5174451 - 1.4016769 + 0.16664167 + 44.97022 - 1*(-46.535206),PySRFunction(X=>-Isoeugenol**0.5174451 - 1.4016769 + 0.16664167 + 44.97022 - 1*(-46.535206))
13,18.579828,0.004217880543466673,(((Na - (Isoeugenol ^ 1.0542674)) * 0.013076097) - -77.97341) + 0.93013954,(-Isoeugenol**1.0542674 + Na)*0.013076097 + 0.93013954 - 1*(-77.97341),PySRFunction(X=>(-Isoeugenol**1.0542674 + Na)*0.013076097 + 0.93013954 - 1*(-77.97341))
14,17.89954,0.03730146188448704,((26.415354 + 82.28963) - ((-3.6248188 / (Isoeugenol ^ -0.19962674)) * -3.5444403)) - 0.3893475,-1*0.3893475 + 26.415354 + 82.28963 - (-3.5444403)*(-1)*3.6248188/(Isoeugenol**(-0.19962674)),PySRFunction(X=>-1*0.3893475 + 26.415354 + 82.28963 - (-3.5444403)*(-1)*3.6248188/(Isoeugenol**(-0.19962674)))
16,17.655378,0.006867287337996312,0.121477574 + (((4.7072163 / ((0.121477574 * (0.045485202 * Isoeugenol)) + 0.49788433)) + 11.472047) * 4.578592),(11.472047 + 4.7072163/(0.121477574*0.045485202*Isoeugenol + 0.49788433))*4.578592 + 0.121477574,PySRFunction(X=>(11.472047 + 4.7072163/(0.121477574*0.045485202*Isoeugenol + 0.49788433))*4.578592 + 0.121477574)
18,17.477917,0.005051120574753307,(((-9.254715 - (Isoeugenol ^ 0.5251172)) - -44.60462) + 61.67341) - ((Na / Silicon) ^ -3.073279),-Isoeugenol**0.5251172 - 1/(Na/Silicon)**3.073279 - 9.254715 - 1*(-44.60462) + 61.67341,PySRFunction(X=>-Isoeugenol**0.5251172 - 1/(Na/Silicon)**3.073279 - 9.254715 - 1*(-44.60462) + 61.67341)
20,17.441738,0.0010360644440846215,(((-9.254715 - (Isoeugenol ^ 0.5251172)) - -44.60462) + 61.67341) - (((Na - 1.3869802) / Silicon) ^ -3.073279),-Isoeugenol**0.5251172 - 1/((Na - 1*1.3869802)/Silicon)**3.073279 - 9.254715 - 1*(-44.60462) + 61.67341,PySRFunction(X=>-Isoeugenol**0.5251172 - 1/((Na - 1*1.3869802)/Silicon)**3.073279 - 9.254715 - 1*(-44.60462) + 61.67341)
