complexity,loss,score,equation,sympy_format,lambda_format
1,84.85045,0.0,1.8104621,1.81046210000000,PySRFunction(X=>1.81046210000000)
3,22.623602,0.6609482987606192,2.988421 - -80.599655,2.988421 - 1*(-80.599655),PySRFunction(X=>2.988421 - 1*(-80.599655))
5,18.794727,0.0927086729253357,89.12864 - (Isoeugenol ^ 0.48935524),89.12864 - Isoeugenol**0.48935524,PySRFunction(X=>89.12864 - Isoeugenol**0.48935524)
7,18.684114,0.0029513538362691263,(89.12864 - (Isoeugenol ^ 0.48935524)) - -2.0867949,-Isoeugenol**0.48935524 - 1*(-2.0867949) + 89.12864,PySRFunction(X=>-Isoeugenol**0.48935524 - 1*(-2.0867949) + 89.12864)
9,18.614552,0.0018650018381597081,(89.12864 - (Isoeugenol ^ 0.48935524)) - (-0.95116556 / Isoeugenol),-Isoeugenol**0.48935524 + 89.12864 - (-1)*0.95116556/Isoeugenol,PySRFunction(X=>-Isoeugenol**0.48935524 + 89.12864 - (-1)*0.95116556/Isoeugenol)
11,17.967546,0.017688254943422698,(((Isoeugenol / -0.027984546) / (Isoeugenol - -92.41638)) - -92.41638) + -0.922333,Isoeugenol/((-0.027984546)*(Isoeugenol - 1*(-92.41638))) - 0.922333 - 1*(-92.41638),PySRFunction(X=>Isoeugenol/((-0.027984546)*(Isoeugenol - 1*(-92.41638))) - 0.922333 - 1*(-92.41638))
13,17.616114,0.009876539593126071,(((Isoeugenol / -0.022411995) / (Isoeugenol - (-51.673218 - Na))) - -115.91963) + -21.011429,Isoeugenol/((-0.022411995)*(Isoeugenol - (-Na - 51.673218))) - 21.011429 - 1*(-115.91963),PySRFunction(X=>Isoeugenol/((-0.022411995)*(Isoeugenol - (-Na - 51.673218))) - 21.011429 - 1*(-115.91963))
15,17.614569,4.385381915505641e-05,((((Isoeugenol + 0.60278416) / -0.022411995) / (Isoeugenol - (-51.673218 - Na))) - -115.91963) + -21.011429,(Isoeugenol + 0.60278416)/((-0.022411995)*(Isoeugenol - (-Na - 51.673218))) - 21.011429 - 1*(-115.91963),PySRFunction(X=>(Isoeugenol + 0.60278416)/((-0.022411995)*(Isoeugenol - (-Na - 51.673218))) - 21.011429 - 1*(-115.91963))
17,17.58518,0.0008349209202870392,-0.43989792 + (((15.589943 - -1.6822865) * 7.565152) / ((7.4584284 - ((-2.870543 / Isoeugenol) - Isoeugenol)) ^ 0.12110888)),-0.43989792 + (15.589943 - 1*(-1.6822865))*7.565152/(7.4584284 - (-Isoeugenol - 2.870543/Isoeugenol))**0.12110888,PySRFunction(X=>-0.43989792 + (15.589943 - 1*(-1.6822865))*7.565152/(7.4584284 - (-Isoeugenol - 2.870543/Isoeugenol))**0.12110888)
19,17.361101,0.006412186495012211,((-9.995426 * -9.624856) - ((1763.8011 + (-0.44730976 - ((Silicon * -0.051198408) * Isoeugenol))) / (35.44804 + Na))) - -1.6566706,-1*(-1.6566706) - 9.995426*(-9.624856) - (-(-0.051198408)*Isoeugenol*Silicon - 0.44730976 + 1763.8011)/(Na + 35.44804),PySRFunction(X=>-1*(-1.6566706) - 9.995426*(-9.624856) - (-(-0.051198408)*Isoeugenol*Silicon - 0.44730976 + 1763.8011)/(Na + 35.44804))
