Iteration,RMSE,Complexity,Equation
6,2.8550151582074603,19,PySRFunction(X=>(-Isoeugenol - 108.509285)/(Na*Na/(Na + Silicon/0.3684793) - 1*(-2.6545665)) - 1*0.7743156 - 1*(-95.37489))
7,3.118993784713542,3,PySRFunction(X=>-5.234777 + 88.82391)
7,2.9979374395331124,5,PySRFunction(X=>Na/58.07102 + 74.44236)
7,2.983398951231924,7,PySRFunction(X=>-0.022712562*Isoeugenol + 43.36346 + 44.66643)
7,2.9652979271817648,9,PySRFunction(X=>2.3800356 + 84.29449 - (Isoeugenol + Isoeugenol)/Na)
7,2.9320079445462905,11,PySRFunction(X=>(-Isoeugenol + Na)*(-0.015895419)*(-0.9661664) - 1*(-0.5775961) + 74.15559)
7,2.9096656703237835,13,PySRFunction(X=>0.012645235*Na + 82.70074 - (Isoeugenol + Isoeugenol + Silicon)/Na)
7,2.891781566779296,15,PySRFunction(X=>(-1*(-72.15758) + (-Isoeugenol - 72.15758)/((Na*Na/(Na + Silicon))))*1.3262916)
7,2.8631257361366065,17,PySRFunction(X=>-1*2.4888363 - 1*(-96.66692) + (-Isoeugenol - 108.51646)/((Na*Na/(1.415695*(Na + Silicon)))))
7,2.8550151582074603,19,PySRFunction(X=>(-Isoeugenol - 108.509285)/(Na*Na/(Na + Silicon/0.3684793) - 1*(-2.6545665)) - 1*0.7743156 - 1*(-95.37489))
8,3.118993784713542,3,PySRFunction(X=>-5.234777 + 88.82391)
8,2.9979374395331124,5,PySRFunction(X=>Na/58.07102 + 74.44236)
8,2.983398951231924,7,PySRFunction(X=>-0.022712562*Isoeugenol + 43.36346 + 44.66643)
8,2.9652979271817648,9,PySRFunction(X=>2.3800356 + 84.29449 - (Isoeugenol + Isoeugenol)/Na)
8,2.922605540852651,11,PySRFunction(X=>0.0092171645*Na + 85.399376 - (Isoeugenol + Isoeugenol)/Na)
8,2.9096656703237835,13,PySRFunction(X=>0.012645235*Na + 82.70074 - (Isoeugenol + Isoeugenol + Silicon)/Na)
8,2.891781566779296,15,PySRFunction(X=>(-1*(-72.15758) + (-Isoeugenol - 72.15758)/((Na*Na/(Na + Silicon))))*1.3262916)
8,2.8631257361366065,17,PySRFunction(X=>-1*2.4888363 - 1*(-96.66692) + (-Isoeugenol - 108.51646)/((Na*Na/(1.415695*(Na + Silicon)))))
8,2.8550151582074603,19,PySRFunction(X=>(-Isoeugenol - 108.509285)/(Na*Na/(Na + Silicon/0.3684793) - 1*(-2.6545665)) - 1*0.7743156 - 1*(-95.37489))
9,3.118993784713542,3,PySRFunction(X=>-5.234777 + 88.82391)
9,2.9979374395331124,5,PySRFunction(X=>Na/58.07102 + 74.44236)
9,2.983398951231924,7,PySRFunction(X=>-0.022712562*Isoeugenol + 43.36346 + 44.66643)
9,2.9652979271817648,9,PySRFunction(X=>2.3800356 + 84.29449 - (Isoeugenol + Isoeugenol)/Na)
9,2.922605540852651,11,PySRFunction(X=>0.0092171645*Na + 85.399376 - (Isoeugenol + Isoeugenol)/Na)
9,2.9096656703237835,13,PySRFunction(X=>0.012645235*Na + 82.70074 - (Isoeugenol + Isoeugenol + Silicon)/Na)
9,2.8678830060492095,15,PySRFunction(X=>-1.7882497 - 1*(-95.11838) + (0.21756384 - Isoeugenol)/((Na*Na/((Silicon/0.21756384)))))
9,2.8602931919984242,17,PySRFunction(X=>-1.7882497 - 1*(-95.11838) + (0.21756384 - Isoeugenol)/((Na*Na/((Silicon*0.9027827/0.21756384)))))
9,2.8550151582074603,19,PySRFunction(X=>(-Isoeugenol - 108.509285)/(Na*Na/(Na + Silicon/0.3684793) - 1*(-2.6545665)) - 1*0.7743156 - 1*(-95.37489))
10,3.118993784713542,3,PySRFunction(X=>-5.234777 + 88.82391)
10,2.9979374395331124,5,PySRFunction(X=>Na/58.07102 + 74.44236)
10,2.983398951231924,7,PySRFunction(X=>-0.022712562*Isoeugenol + 43.36346 + 44.66643)
10,2.9353845037765094,9,PySRFunction(X=>0.015323157*(-Isoeugenol + Na) - 1*(-38.779675) + 40.49613)
10,2.922605540852651,11,PySRFunction(X=>0.0092171645*Na + 85.399376 - (Isoeugenol + Isoeugenol)/Na)
10,2.9065516979678097,13,PySRFunction(X=>0.22726676 - 1*(-95.11838) + (-(Isoeugenol + Silicon) - 95.11838)/(0.44682953*Na))
10,2.8678830060492095,15,PySRFunction(X=>-1.7882497 - 1*(-95.11838) + (0.21756384 - Isoeugenol)/((Na*Na/((Silicon/0.21756384)))))
10,2.8602931919984242,17,PySRFunction(X=>-1.7882497 - 1*(-95.11838) + (0.21756384 - Isoeugenol)/((Na*Na/((Silicon*0.9027827/0.21756384)))))
10,2.8550151582074603,19,PySRFunction(X=>(-Isoeugenol - 108.509285)/(Na*Na/(Na + Silicon/0.3684793) - 1*(-2.6545665)) - 1*0.7743156 - 1*(-95.37489))
11,3.118993784713542,3,PySRFunction(X=>-5.234777 + 88.82391)
11,2.9979374395331124,5,PySRFunction(X=>Na/58.07102 + 74.44236)
11,2.983398951231924,7,PySRFunction(X=>-0.022712562*Isoeugenol + 43.36346 + 44.66643)
11,2.930199429620988,9,PySRFunction(X=>-0.015643364*(Isoeugenol - Na) - 1*(-0.49184206) + 74.47923)
11,2.922605540852651,11,PySRFunction(X=>0.0092171645*Na + 85.399376 - (Isoeugenol + Isoeugenol)/Na)
11,2.90061634035303,13,PySRFunction(X=>-1*(-0.56760585) - 1*(-96.40086) + (-(Isoeugenol + Silicon) - 95.26185)/(0.37935537*Na))
11,2.8678830060492095,15,PySRFunction(X=>-1.7882497 - 1*(-95.11838) + (0.21756384 - Isoeugenol)/((Na*Na/((Silicon/0.21756384)))))
11,2.8602931919984242,17,PySRFunction(X=>-1.7882497 - 1*(-95.11838) + (0.21756384 - Isoeugenol)/((Na*Na/((Silicon*0.9027827/0.21756384)))))
11,2.8550151582074603,19,PySRFunction(X=>(-Isoeugenol - 108.509285)/(Na*Na/(Na + Silicon/0.3684793) - 1*(-2.6545665)) - 1*0.7743156 - 1*(-95.37489))
12,3.118993784713542,3,PySRFunction(X=>-5.234777 + 88.82391)
12,2.9979374395331124,5,PySRFunction(X=>Na/58.07102 + 74.44236)
12,2.932828810798222,7,PySRFunction(X=>74.47923 - 0.015643364*(Isoeugenol - Na))
12,2.930199429620988,9,PySRFunction(X=>-0.015643364*(Isoeugenol - Na) - 1*(-0.49184206) + 74.47923)
12,2.922605540852651,11,PySRFunction(X=>0.0092171645*Na + 85.399376 - (Isoeugenol + Isoeugenol)/Na)
12,2.90061634035303,13,PySRFunction(X=>-1*(-0.56760585) - 1*(-96.40086) + (-(Isoeugenol + Silicon) - 95.26185)/(0.37935537*Na))
12,2.8678830060492095,15,PySRFunction(X=>-1.7882497 - 1*(-95.11838) + (0.21756384 - Isoeugenol)/((Na*Na/((Silicon/0.21756384)))))
12,2.8602931919984242,17,PySRFunction(X=>-1.7882497 - 1*(-95.11838) + (0.21756384 - Isoeugenol)/((Na*Na/((Silicon*0.9027827/0.21756384)))))
