chem,equation,parital derivative w/ respect to chem,integrated_derivative,direction,complexity,loss
Zn,((P - -5.076579) * (12.290593 - Eugenol)) - Zn,-1,-3.6634647809296927,-1,12.0,16.85484
Zn,((P - -5.076579) * (12.290593 - Eugenol)) - Zn,-1,-3.6634647809296927,-1,12.0,16.85484
Zn,((P - -5.076579) * (12.290593 - Eugenol)) - Zn,-1,-3.6634647809296927,-1,12.0,16.85484
Zn,((P - -5.076579) * (12.290593 - Eugenol)) - Zn,-1,-3.6634647809296927,-1,12.0,16.85484
Zn,((P - -5.076579) * (12.290593 - Eugenol)) - Zn,-1,-3.6634647809296927,-1,12.0,16.85484
Zn,((P - -5.076579) * (12.290593 - Eugenol)) - Zn,-1,-3.6634647809296927,-1,12.0,16.85484
Zn,((P - -5.076579) * (12.290593 - Eugenol)) - Zn,-1,-3.6634647809296927,-1,12.0,16.85484
Zn,((P - -5.076579) * (12.290593 - Eugenol)) - Zn,-1,-3.6634647809296927,-1,12.0,16.85484
Zn,((12.886455 - Eugenol) * (4.609466 + P)) - Zn,-1,-3.6634647809296927,-1,12.0,16.84779
Zn,((12.886455 - Eugenol) * (4.609466 + P)) - Zn,-1,-3.6634647809296927,-1,12.0,16.84779
Zn,((12.886455 - Eugenol) * (4.609466 + P)) - Zn,-1,-3.6634647809296927,-1,12.0,16.84779
Zn,((12.886455 - Eugenol) * (4.609466 + P)) - Zn,-1,-3.6634647809296927,-1,12.0,16.84779
Zn,((12.886455 - Eugenol) * (4.609466 + P)) - Zn,-1,-3.6634647809296927,-1,12.0,16.84779
Zn,((12.886455 - Eugenol) * (4.609466 + P)) - Zn,-1,-3.6634647809296927,-1,12.0,16.84779
Zn,((12.886455 - Eugenol) * (4.609466 + P)) - Zn,-1,-3.6634647809296927,-1,12.0,16.84779
Zn,((12.886455 - Eugenol) * (4.609466 + P)) - Zn,-1,-3.6634647809296927,-1,12.0,16.84779
Zn,((12.886455 - Eugenol) * (4.609466 + P)) - Zn,-1,-3.6634647809296927,-1,12.0,16.84779
Zn,((12.886455 - Eugenol) * (4.609466 + P)) - Zn,-1,-3.6634647809296927,-1,12.0,16.84779
Zn,((12.886455 - Eugenol) * (4.609466 + P)) - Zn,-1,-3.6634647809296927,-1,12.0,16.84779
Zn,((12.886455 - Eugenol) * (4.609466 + P)) - Zn,-1,-3.6634647809296927,-1,12.0,16.84779
Zn,((12.886455 - Eugenol) * (4.609466 + P)) - Zn,-1,-3.6634647809296927,-1,12.0,16.84779
Zn,((12.886455 - Eugenol) * (4.609466 + P)) - Zn,-1,-3.6634647809296927,-1,12.0,16.84779
Zn,((12.886455 - Eugenol) * (4.609466 + P)) - Zn,-1,-3.6634647809296927,-1,12.0,16.84779
Zn,((12.886455 - Eugenol) * (4.609466 + P)) - Zn,-1,-3.6634647809296927,-1,12.0,16.84779
Zn,((12.886455 - Eugenol) * (4.609466 + P)) - Zn,-1,-3.6634647809296927,-1,12.0,16.84779
Zn,((12.886455 - Eugenol) * (4.609466 + P)) - Zn,-1,-3.6634647809296927,-1,12.0,16.84779
Zn,((12.886455 - Eugenol) * (4.609466 + P)) - Zn,-1,-3.6634647809296927,-1,12.0,16.84779
Zn,((12.886455 - Eugenol) * (4.609466 + P)) - Zn,-1,-3.6634647809296927,-1,12.0,16.84779
Zn,((12.886455 - Eugenol) * (4.609466 + P)) - Zn,-1,-3.6634647809296927,-1,12.0,16.84779
Zn,((12.886455 - Eugenol) * (4.609466 + P)) - Zn,-1,-3.6634647809296927,-1,12.0,16.84779
Zn,((12.886455 - Eugenol) * (4.609466 + P)) - Zn,-1,-3.6634647809296927,-1,12.0,16.84779
Zn,((12.886455 - Eugenol) * (4.609466 + P)) - Zn,-1,-3.6634647809296927,-1,12.0,16.84779
Zn,((12.886455 - Eugenol) * (4.609466 + P)) - Zn,-1,-3.6634647809296927,-1,12.0,16.84779
Zn,((12.886455 - Eugenol) * (4.609466 + P)) - Zn,-1,-3.6634647809296927,-1,12.0,16.84779
Zn,((12.886455 - Eugenol) * (4.609466 + P)) - Zn,-1,-3.6634647809296927,-1,12.0,16.84779
Zn,((12.886455 - Eugenol) * (4.609466 + P)) - Zn,-1,-3.6634647809296927,-1,12.0,16.84779
Zn,((12.886455 - Eugenol) * (4.609466 + P)) - Zn,-1,-3.6634647809296927,-1,12.0,16.84779
Zn,((12.886455 - Eugenol) * (4.609466 + P)) - Zn,-1,-3.6634647809296927,-1,12.0,16.84779
Zn,((12.886455 - Eugenol) * (4.609466 + P)) - Zn,-1,-3.6634647809296927,-1,12.0,16.84779
Zn,((P - -4.9006677) * (12.481523 - Eugenol)) - Zn,-1,-3.6634647809296927,-1,12.0,16.845947
Zn,((P - -4.9006677) * (12.481523 - Eugenol)) - Zn,-1,-3.6634647809296927,-1,12.0,16.845947
Zn,((P - -4.9006677) * (12.481523 - Eugenol)) - Zn,-1,-3.6634647809296927,-1,12.0,16.845947
Zn,((P - -4.9006677) * (12.481523 - Eugenol)) - Zn,-1,-3.6634647809296927,-1,12.0,16.845947
Zn,((P - -4.9006677) * (12.481523 - Eugenol)) - Zn,-1,-3.6634647809296927,-1,12.0,16.845947
Zn,((P - -4.9006677) * (12.481523 - Eugenol)) - Zn,-1,-3.6634647809296927,-1,12.0,16.845947
Zn,((P - -4.9006677) * (12.481523 - Eugenol)) - Zn,-1,-3.6634647809296927,-1,12.0,16.845947
Zn,((P - -4.9006677) * (12.481523 - Eugenol)) - Zn,-1,-3.6634647809296927,-1,12.0,16.845947
Zn,((P - -4.9006677) * (12.481523 - Eugenol)) - Zn,-1,-3.6634647809296927,-1,12.0,16.845947
Zn,((P - -4.9006677) * (12.481523 - Eugenol)) - Zn,-1,-3.6634647809296927,-1,12.0,16.845947
Zn,((P - -4.9006677) * (12.481523 - Eugenol)) - Zn,-1,-3.6634647809296927,-1,12.0,16.845947
Zn,((P - -4.9006677) * (12.481523 - Eugenol)) - Zn,-1,-3.6634647809296927,-1,12.0,16.845947
Zn,((P - -4.9006677) * (12.481523 - Eugenol)) - Zn,-1,-3.6634647809296927,-1,12.0,16.845947
Zn,((P - -4.9006677) * (12.481523 - Eugenol)) - Zn,-1,-3.6634647809296927,-1,12.0,16.845947
Zn,((P - -4.9006677) * (12.481523 - Eugenol)) - Zn,-1,-3.6634647809296927,-1,12.0,16.845947
Zn,((P - -4.9006677) * (12.481523 - Eugenol)) - Zn,-1,-3.6634647809296927,-1,12.0,16.845947
Zn,((P - -4.9006677) * (12.481523 - Eugenol)) - Zn,-1,-3.6634647809296927,-1,12.0,16.845947
Zn,((P - -4.9006677) * (12.481523 - Eugenol)) - Zn,-1,-3.6634647809296927,-1,12.0,16.845947
Zn,((P - -4.9006677) * (12.481523 - Eugenol)) - Zn,-1,-3.6634647809296927,-1,12.0,16.845947
Zn,((P - -4.9006677) * (12.481523 - Eugenol)) - Zn,-1,-3.6634647809296927,-1,12.0,16.845947
Zn,((P - -4.9006677) * (12.481523 - Eugenol)) - Zn,-1,-3.6634647809296927,-1,12.0,16.845947
Zn,((P - -4.9006677) * (12.481523 - Eugenol)) - Zn,-1,-3.6634647809296927,-1,12.0,16.845947
Zn,((P - -4.9006677) * (12.481523 - Eugenol)) - Zn,-1,-3.6634647809296927,-1,12.0,16.845947
Zn,((P - -4.9006677) * (12.481523 - Eugenol)) - Zn,-1,-3.6634647809296927,-1,12.0,16.845947
Zn,((P - -4.9006677) * (12.481523 - Eugenol)) - Zn,-1,-3.6634647809296927,-1,12.0,16.845947
Zn,((P - -4.9006677) * (12.481523 - Eugenol)) - Zn,-1,-3.6634647809296927,-1,12.0,16.845947
Zn,((P - -4.9006677) * (12.481523 - Eugenol)) - Zn,-1,-3.6634647809296927,-1,12.0,16.845947
Zn,((P - -4.9006677) * (12.481523 - Eugenol)) - Zn,-1,-3.6634647809296927,-1,12.0,16.845947
Zn,((P - -4.9006677) * (12.481523 - Eugenol)) - Zn,-1,-3.6634647809296927,-1,12.0,16.845947
Zn,((P - -4.9006677) * (12.481523 - Eugenol)) - Zn,-1,-3.6634647809296927,-1,12.0,16.845947
Zn,((P - -4.9006677) * (12.481523 - Eugenol)) - Zn,-1,-3.6634647809296927,-1,12.0,16.845947
Zn,((P - -4.9006677) * (12.481523 - Eugenol)) - Zn,-1,-3.6634647809296927,-1,12.0,16.845947
Zn,((P - -4.9006677) * (12.481523 - Eugenol)) - Zn,-1,-3.6634647809296927,-1,12.0,16.845947
Zn,((P - -4.9006677) * (12.481523 - Eugenol)) - Zn,-1,-3.6634647809296927,-1,12.0,16.845947
Zn,((P - -4.9006677) * (12.481523 - Eugenol)) - Zn,-1,-3.6634647809296927,-1,12.0,16.845947
Zn,((P - -4.9006677) * (12.481523 - Eugenol)) - Zn,-1,-3.6634647809296927,-1,12.0,16.845947
Zn,((P - -4.9006677) * (12.481523 - Eugenol)) - Zn,-1,-3.6634647809296927,-1,12.0,16.845947
Zn,((P - -4.9006677) * (12.481523 - Eugenol)) - Zn,-1,-3.6634647809296927,-1,12.0,16.845947
Zn,((P - -4.9006677) * (12.481523 - Eugenol)) - Zn,-1,-3.6634647809296927,-1,12.0,16.845947
