complexity,loss,score,equation,sympy_format,lambda_format
1,78.42742,0.0,Upk_1_b_58678,Upk_1_b_58678,PySRFunction(X=>Upk_1_b_58678)
3,21.105341,0.6563237373476012,Gja_1_75237 * Stx_11_69405,Gja_1_75237*Stx_11_69405,PySRFunction(X=>Gja_1_75237*Stx_11_69405)
5,19.438358,0.041138902984141246,Tspan_4_30708 * (7.5096917 + Hist_1_h_2_bc_29206),Tspan_4_30708*(Hist_1_h_2_bc_29206 + 7.5096917),PySRFunction(X=>Tspan_4_30708*(Hist_1_h_2_bc_29206 + 7.5096917))
7,18.23883,0.031847746296182304,((Myc_30907 - -12.669354) * Wnt_7_a_61150) - 27.604815,Wnt_7_a_61150*(Myc_30907 - 1*(-12.669354)) - 1*27.604815,PySRFunction(X=>Wnt_7_a_61150*(Myc_30907 - 1*(-12.669354)) - 1*27.604815)
9,16.12203,0.06168308909049503,27.301918 + ((Hist_1_h_2_bc_29206 - Stpg_1_80557) * (Tspan_4_30708 + Tspan_4_30708)),(Hist_1_h_2_bc_29206 - Stpg_1_80557)*(Tspan_4_30708 + Tspan_4_30708) + 27.301918,PySRFunction(X=>(Hist_1_h_2_bc_29206 - Stpg_1_80557)*(Tspan_4_30708 + Tspan_4_30708) + 27.301918)
11,15.291329,0.026450361976020693,((Serpina_3_n_29367 - (-0.47796535 * Cyp_1_a_1_79654)) / 0.085185334) - (Mettl_14_68520 * Nrap_65543),-Mettl_14_68520*Nrap_65543 + (-(-1)*0.47796535*Cyp_1_a_1_79654 + Serpina_3_n_29367)/0.085185334,PySRFunction(X=>-Mettl_14_68520*Nrap_65543 + (-(-1)*0.47796535*Cyp_1_a_1_79654 + Serpina_3_n_29367)/0.085185334)
13,14.026145,0.04318142385692451,Rfesd_55124 + (((Myc_30907 + Hsph_1_73551) * 10.4939995) + ((-18.179695 + Mcoln_3_57792) * Asb_14_29409)),Asb_14_29409*(Mcoln_3_57792 - 18.179695) + Rfesd_55124 + (Hsph_1_73551 + Myc_30907)*10.4939995,PySRFunction(X=>Asb_14_29409*(Mcoln_3_57792 - 18.179695) + Rfesd_55124 + (Hsph_1_73551 + Myc_30907)*10.4939995)
15,13.437795,0.02142591443491091,((Wnt_7_a_61150 + ((Stx_11_67128 * Cdkn_2_a_67661) + ((Arf_1_31811 + Cyp_1_a_1_29719) * Myc_30907))) + Myrf_65894) - Mettl_14_68520,Cdkn_2_a_67661*Stx_11_67128 - Mettl_14_68520 + Myc_30907*(Arf_1_31811 + Cyp_1_a_1_29719) + Myrf_65894 + Wnt_7_a_61150,PySRFunction(X=>Cdkn_2_a_67661*Stx_11_67128 - Mettl_14_68520 + Myc_30907*(Arf_1_31811 + Cyp_1_a_1_29719) + Myrf_65894 + Wnt_7_a_61150)
17,12.597169,0.03229957648121647,((10.993375 * (Myc_30907 + Hsph_1_73551)) + (((Btbd_9_60652 - Gm_21190_82342) * Gm_21190_82342) + (Asb_14_29409 * -11.859745))) + 0.48220652,Asb_14_29409*(-11.859745) + Gm_21190_82342*(Btbd_9_60652 - Gm_21190_82342) + 10.993375*(Hsph_1_73551 + Myc_30907) + 0.48220652,PySRFunction(X=>Asb_14_29409*(-11.859745) + Gm_21190_82342*(Btbd_9_60652 - Gm_21190_82342) + 10.993375*(Hsph_1_73551 + Myc_30907) + 0.48220652)
19,12.223552,0.015053761817470186,(((10.993375 * (Myc_30907 + Hsph_1_73551)) + ((Gm_21190_82342 * (Btbd_9_60652 - Gm_21190_82342)) + (Asb_14_29409 * -11.859745))) - Lhfpl_2_60768) + Cyp_1_a_1_29719,Asb_14_29409*(-11.859745) + Cyp_1_a_1_29719 + Gm_21190_82342*(Btbd_9_60652 - Gm_21190_82342) - Lhfpl_2_60768 + 10.993375*(Hsph_1_73551 + Myc_30907),PySRFunction(X=>Asb_14_29409*(-11.859745) + Cyp_1_a_1_29719 + Gm_21190_82342*(Btbd_9_60652 - Gm_21190_82342) - Lhfpl_2_60768 + 10.993375*(Hsph_1_73551 + Myc_30907))
