complexity,loss,score,equation,sympy_format,lambda_format
1,78.42742,0.0,Upk_1_b_58678,Upk_1_b_58678,PySRFunction(X=>Upk_1_b_58678)
3,21.801086,0.6401069130199138,77.366615 + Cyp_1_a_1_79654,Cyp_1_a_1_79654 + 77.366615,PySRFunction(X=>Cyp_1_a_1_79654 + 77.366615)
5,19.495981,0.05587572165222859,(Mt_2_76492 / 0.10395107) - Zfp_942_55918,Mt_2_76492/0.10395107 - Zfp_942_55918,PySRFunction(X=>Mt_2_76492/0.10395107 - Zfp_942_55918)
7,18.3993,0.028947860675269405,((Myc_30907 - -8.491867) * Wnt_7_a_61150) + -0.014122614,Wnt_7_a_61150*(Myc_30907 - 1*(-8.491867)) - 0.014122614,PySRFunction(X=>Wnt_7_a_61150*(Myc_30907 - 1*(-8.491867)) - 0.014122614)
9,17.492777,0.025262283771230087,((Asb_14_29409 * -11.633043) + (Cxcl_2_63751 * Hsph_1_69147)) - -96.60658,Asb_14_29409*(-11.633043) + Cxcl_2_63751*Hsph_1_69147 - 1*(-96.60658),PySRFunction(X=>Asb_14_29409*(-11.633043) + Cxcl_2_63751*Hsph_1_69147 - 1*(-96.60658))
11,15.291329,0.06725105857579866,((Serpina_3_n_29367 - (-0.47796535 * Cyp_1_a_1_79654)) / 0.085185334) - (Mettl_14_68520 * Nrap_65543),-Mettl_14_68520*Nrap_65543 + (-(-1)*0.47796535*Cyp_1_a_1_79654 + Serpina_3_n_29367)/0.085185334,PySRFunction(X=>-Mettl_14_68520*Nrap_65543 + (-(-1)*0.47796535*Cyp_1_a_1_79654 + Serpina_3_n_29367)/0.085185334)
13,14.316832,0.032925013855742966,((10.883442 * ((Zfp_994_73585 + (Csrnp_1_69505 + Tspan_4_30708)) - Asb_14_29409)) - 41.538334) / 1.0517207,(10.883442*(-Asb_14_29409 + Csrnp_1_69505 + Tspan_4_30708 + Zfp_994_73585) - 1*41.538334)/1.0517207,PySRFunction(X=>(10.883442*(-Asb_14_29409 + Csrnp_1_69505 + Tspan_4_30708 + Zfp_994_73585) - 1*41.538334)/1.0517207)
15,13.848616,0.016625304082532787,Gsta_1_31374 + (7.071229 * ((Zfp_994_73585 + ((Tspan_4_30708 + Csrnp_1_69505) - (Asb_14_29409 - Gsta_1_31374))) - Asb_14_29409)),Gsta_1_31374 + 7.071229*(-Asb_14_29409 + Csrnp_1_69505 + Tspan_4_30708 + Zfp_994_73585 - (Asb_14_29409 - Gsta_1_31374)),PySRFunction(X=>Gsta_1_31374 + 7.071229*(-Asb_14_29409 + Csrnp_1_69505 + Tspan_4_30708 + Zfp_994_73585 - (Asb_14_29409 - Gsta_1_31374)))
17,13.480492,0.013470848253985859,((6.9420924 * ((Zfp_994_73585 + ((Tspan_4_30708 + Csrnp_1_69505) - (Asb_14_29409 - Gsta_1_31374))) - Asb_14_29409)) + Sgcg_29583) - -0.57526535,Sgcg_29583 + 6.9420924*(-Asb_14_29409 + Csrnp_1_69505 + Tspan_4_30708 + Zfp_994_73585 - (Asb_14_29409 - Gsta_1_31374)) - 1*(-0.57526535),PySRFunction(X=>Sgcg_29583 + 6.9420924*(-Asb_14_29409 + Csrnp_1_69505 + Tspan_4_30708 + Zfp_994_73585 - (Asb_14_29409 - Gsta_1_31374)) - 1*(-0.57526535))
19,13.304882,0.006556283895200571,((((Zfp_994_73585 + ((Tspan_4_30708 + Csrnp_1_69505) - (Asb_14_29409 - Gsta_1_31374))) - Asb_14_29409) * 6.9420924) + Cyp_1_a_1_29719) - (Rhof_64396 - Arg_2_81876),Cyp_1_a_1_29719 - (-Arg_2_81876 + Rhof_64396) + (-Asb_14_29409 + Csrnp_1_69505 + Tspan_4_30708 + Zfp_994_73585 - (Asb_14_29409 - Gsta_1_31374))*6.9420924,PySRFunction(X=>Cyp_1_a_1_29719 - (-Arg_2_81876 + Rhof_64396) + (-Asb_14_29409 + Csrnp_1_69505 + Tspan_4_30708 + Zfp_994_73585 - (Asb_14_29409 - Gsta_1_31374))*6.9420924)
