complexity,loss,score,equation,sympy_format,lambda_format
1,59.347103,0.0,var15,var15,PySRFunction(X=>var15)
3,25.238995,0.42750654430112073,50.90321 + var6,var6 + 50.90321,PySRFunction(X=>var6 + 50.90321)
5,6.0359797,0.7153260206925603,2.8882987 * (var6 * var2),2.8882987*var2*var6,PySRFunction(X=>2.8882987*var2*var6)
7,2.0967941,0.5286643092669809,((var6 * var2) * 3.0533109) + var13,var13 + var6*var2*3.0533109,PySRFunction(X=>var13 + var6*var2*3.0533109)
9,0.21921432,1.1290574783932565,((var6 * var2) / 0.33361173) + (var13 / var10),var2*var6/0.33361173 + var13/var10,PySRFunction(X=>var2*var6/0.33361173 + var13/var10)
11,0.2080485,0.026139327904789022,((var13 / var10) + (var6 * (2.9981813 * var2))) - -0.07356471,var6*2.9981813*var2 - 1*(-0.07356471) + var13/var10,PySRFunction(X=>var6*2.9981813*var2 - 1*(-0.07356471) + var13/var10)
13,0.20735493,0.001669631482053831,((2.998214 * (var2 * var6)) - ((-0.023911212 - var13) / var10)) - -0.023911212,2.998214*var2*var6 - 1*(-0.023911212) - (-var13 - 0.023911212)/var10,PySRFunction(X=>2.998214*var2*var6 - 1*(-0.023911212) - (-var13 - 0.023911212)/var10)
14,0.20644346,0.004405389175674848,(((var2 * var6) / 0.33390418) + (var13 / var10)) + sqrt(0.113441825 / var3),2.99487116333794*var2*var6 + 0.336811260203693*sqrt(1/var3) + var13/var10,PySRFunction(X=>2.99487116333794*var2*var6 + 0.336811260203693*sqrt(1/var3) + var13/var10)
15,0.20394026,0.012199465637804646,((var6 * (2.9981813 * var2)) + (var13 / var10)) + (var10 / (var2 * var3)),var10/((var2*var3)) + var6*2.9981813*var2 + var13/var10,PySRFunction(X=>var10/((var2*var3)) + var6*2.9981813*var2 + var13/var10)
16,0.2011157,0.013946743477146258,((var6 * (var2 / 0.3332603)) + (var13 / var10)) - ((log(var13) / var2) / var3),3.00065744404599*var2*var6 - log(var13)/(var2*var3) + var13/var10,PySRFunction(X=>3.00065744404599*var2*var6 - log(var13)/(var2*var3) + var13/var10)
19,0.20066065,0.0007550638467981881,((0.03304098 / (var2 + -1.1690732)) / var13) + ((var2 * ((var6 + var6) + var6)) + (var13 / var10)),var2*(var6 + var6 + var6) + 0.03304098/(var13*(var2 - 1.1690732)) + var13/var10,PySRFunction(X=>var2*(var6 + var6 + var6) + 0.03304098/(var13*(var2 - 1.1690732)) + var13/var10)
20,0.1999739,0.0034283147703253578,((var13 / var10) - -0.5118377) + (((log(12.222459) * (var2 * var6)) - ((0.7082392 + var11) / var6)) / 0.8372388),2.98991776419801*var2*var6 + 0.5118377 - 1.1944023616679*(var11 + 0.7082392)/var6 + var13/var10,PySRFunction(X=>2.98991776419801*var2*var6 + 0.5118377 - 1.1944023616679*(var11 + 0.7082392)/var6 + var13/var10)
