complexity,loss,score,equation,sympy_format,lambda_format
2,60.135082,0.0,sqrt(var2),sqrt(var2),PySRFunction(X=>sqrt(var2))
3,25.238995,0.8682031792295591,50.90321 + var6,var6 + 50.90321,PySRFunction(X=>var6 + 50.90321)
5,6.0359797,0.7153260206925603,2.8882987 * (var6 * var2),2.8882987*var2*var6,PySRFunction(X=>2.8882987*var2*var6)
7,2.1022115,0.5273741459469338,((var6 * var2) + var13) * 2.8882987,(var13 + var2*var6)*2.8882987,PySRFunction(X=>(var13 + var2*var6)*2.8882987)
11,1.6027111,0.06782331326139307,((var6 * (var2 + (var2 + var2))) + var13) + var13,var13 + var13 + var6*(var2 + var2 + var2),PySRFunction(X=>var13 + var13 + var6*(var2 + var2 + var2))
13,1.4896492,0.03657798840490315,((0.94895154 * ((var2 * (var6 * 3.1454465)) + var13)) + var13) - 0.2835389,var13 + 0.94895154*(var13 + var2*var6*3.1454465) - 1*0.2835389,PySRFunction(X=>var13 + 0.94895154*(var13 + var2*var6*3.1454465) - 1*0.2835389)
15,1.4891988,0.00015119939098338526,(((0.94895154 * (((var6 * 3.1454465) * var2) + var13)) - 0.33627003) + var13) - -0.18245411,var13 + 0.94895154*(var13 + var6*3.1454465*var2) - 1*0.33627003 - 1*(-0.18245411),PySRFunction(X=>var13 + 0.94895154*(var13 + var6*3.1454465*var2) - 1*0.33627003 - 1*(-0.18245411))
16,1.3382226,0.10689594163285945,(((0.94895154 * ((var2 * (var6 * 3.1454465)) + var13)) - log(var10)) + var13) - var12,-var12 + 1.94895154*var13 + 2.98487630016261*var2*var6 - log(var10),PySRFunction(X=>-var12 + 1.94895154*var13 + 2.98487630016261*var2*var6 - log(var10))
17,0.49296087,0.9986677948677295,(0.9866436 + ((var2 * (var6 - ((0.53188354 - var6) - var6))) + (var13 / var10))) + 0.9866436,var2*(var6 - (-var6 - var6 + 0.53188354)) + 0.9866436 + 0.9866436 + var13/var10,PySRFunction(X=>var2*(var6 - (-var6 - var6 + 0.53188354)) + 0.9866436 + 0.9866436 + var13/var10)
19,0.20598543,0.4363121807814941,((0.01910881 + ((var2 * (var6 - ((0.034288164 - var6) - var6))) + (var13 / var10))) + 0.4255398) + -0.29918963,var2*(var6 - (-var6 - var6 + 0.034288164)) - 0.29918963 + 0.01910881 + 0.4255398 + var13/var10,PySRFunction(X=>var2*(var6 - (-var6 - var6 + 0.034288164)) - 0.29918963 + 0.01910881 + 0.4255398 + var13/var10)
