complexity,loss,score,equation,sympy_format,lambda_format
2,26.323967,0.0,myfunction(55.670837),55.6708370000000,PySRFunction(X=>55.6708370000000)
3,26.323965,7.59763935094952e-08,myfunction(myfunction(55.672756)),55.6727560000000,PySRFunction(X=>55.6727560000000)
4,14.955735,0.565384902691277,myfunction(var6 / 0.087538734),var6/0.087538734,PySRFunction(X=>var6/0.087538734)
5,14.007634,0.06549237160123084,(var7 + var2) * var6,var6*(var2 + var7),PySRFunction(X=>var6*(var2 + var7))
6,3.5740323,1.3659080125259082,myfunction(var2 * (3.1267176 * var6)),var2*3.1267176*var6,PySRFunction(X=>var2*3.1267176*var6)
7,3.0423014,0.16108018570743127,((var2 * var6) / 0.33988237) + var13,var13 + var2*var6/0.33988237,PySRFunction(X=>var13 + var2*var6/0.33988237)
8,2.3470392,0.2594596495795785,myfunction(var13 + ((var2 / 0.32888463) * var6)),var13 + var2*var6/0.32888463,PySRFunction(X=>var13 + var2*var6/0.32888463)
9,1.785456,0.273480774110825,(((var2 * var6) / 0.339794) + var13) + var13,var13 + var13 + var2*var6/0.339794,PySRFunction(X=>var13 + var13 + var2*var6/0.339794)
10,1.281032,0.33200784170498165,myfunction((var13 / var10) + ((2.985074 * var6) * var2)),2.985074*var2*var6 + var13/var10,PySRFunction(X=>2.985074*var2*var6 + var13/var10)
11,1.269503,0.009040517791690487,((var2 * (var6 * 2.9634852)) + (var13 / var10)) - -0.57053894,var2*var6*2.9634852 - 1*(-0.57053894) + var13/var10,PySRFunction(X=>var2*var6*2.9634852 - 1*(-0.57053894) + var13/var10)
12,1.2532208,0.012908607826360515,myfunction((((2.9485073 * var6) * var2) + (var13 / var10)) + var10),var10 + 2.9485073*var2*var6 + var13/var10,PySRFunction(X=>var10 + 2.9485073*var2*var6 + var13/var10)
14,1.1990376,0.022098821224317288,myfunction(((var13 / var10) - (((0.15767428 - var2) * 3.042164) * var6)) - -1.4548715),-3.042164*var6*(0.15767428 - var2) - 1*(-1.4548715) + var13/var10,PySRFunction(X=>-3.042164*var6*(0.15767428 - var2) - 1*(-1.4548715) + var13/var10)
16,1.1990371,2.0850059429704477e-07,myfunction(((var13 / var10) - (var6 * ((3.7708874 + -0.7287411) * (0.15766576 - var2)))) - -1.4549955),-var6*(-0.7287411 + 3.7708874)*(0.15766576 - var2) - 1*(-1.4549955) + var13/var10,PySRFunction(X=>-var6*(-0.7287411 + 3.7708874)*(0.15766576 - var2) - 1*(-1.4549955) + var13/var10)
17,1.1970052,0.0016960472584948098,myfunction(myfunction(((((var2 + -0.113674) * (3.025067 * var6)) + (var13 / var10)) + 1.4257947) - var11)),-var11 + (var2 - 0.113674)*3.025067*var6 + 1.4257947 + var13/var10,PySRFunction(X=>-var11 + (var2 - 0.113674)*3.025067*var6 + 1.4257947 + var13/var10)
18,1.1548914,0.03581645718120624,((myfunction(var13) / var10) + (var6 * (((var2 + var2) + -0.2646433) + var2))) - (-0.36842912 * var5),-(-1)*0.36842912*var5 + var6*(var2 + var2 + var2 - 0.2646433) + var13/var10,PySRFunction(X=>-(-1)*0.36842912*var5 + var6*(var2 + var2 + var2 - 0.2646433) + var13/var10)
